date,NON_NON_38.4,NON_NON_57.6,NON_NON_76.8,bm_38.4,bm_57.6,bm_76.8
2017-11-03,1.135880552723572,1.1745205689264075,1.2113967038194402,1.0914547194415556,1.1212122569426441,1.149777052413869
2017-11-04,1.135880552723572,1.1745205689264075,1.2113967038194402,1.0914547194415556,1.1212122569426441,1.149777052413869
2017-11-05,1.135880552723572,1.1745205689264075,1.2113967038194402,1.0914547194415556,1.1212122569426441,1.149777052413869
2017-11-06,1.13805893386409,1.1774383595943114,1.214898449972108,1.092701923020622,1.122474150788296,1.1510512894866036
2017-11-07,1.1367802665966142,1.1752016809079995,1.2118899527613392,1.0933120002708212,1.1230406845523333,1.1515705489870085
2017-11-08,1.1374412318194638,1.1767155305066617,1.2140943095961456,1.0942347596043305,1.1242479589247196,1.153074507464644
2017-11-09,1.1348149966673424,1.1728976130503643,1.2094437914778169,1.0923924526457292,1.121753015642477,1.1498980489459862
2017-11-10,1.131359550599283,1.1696958251604541,1.2065903383155603,1.0913844617121087,1.120555678890294,1.1485043460243884
2017-11-11,1.131359550599283,1.1696958251604541,1.2065903383155603,1.0913844617121087,1.120555678890294,1.1485043460243884
2017-11-12,1.131359550599283,1.1696958251604541,1.2065903383155603,1.0913844617121087,1.120555678890294,1.1485043460243884
2017-11-13,1.1310310709127762,1.1691037631552545,1.205764507839547,1.0898245539677436,1.1186297162902252,1.1461978956783265
2017-11-14,1.1305055034143652,1.1676516869636386,1.2035256075120668,1.0911640405167229,1.1189817530794857,1.1455105467132463
2017-11-15,1.1295569181733305,1.1647555571008033,1.199047003520068,1.0918432215226952,1.1178504550470334,1.1424813007840107
2017-11-16,1.1334249667744414,1.1717287318287162,1.2084645236273688,1.0940293047698915,1.121874023052913,1.148418277751966
2017-11-17,1.134026645419726,1.1718619056672839,1.2082612793565213,1.0951542732716413,1.1227249401973605,1.1489794829279498
2017-11-18,1.134026645419726,1.1718619056672839,1.2082612793565213,1.0951542732716413,1.1227249401973605,1.1489794829279498
2017-11-19,1.134026645419726,1.1718619056672839,1.2082612793565213,1.0951542732716413,1.1227249401973605,1.1489794829279498
2017-11-20,1.134596277266327,1.1730989783122956,1.2100495076051652,1.0950616894677236,1.1229773026891263,1.1495931448950767
2017-11-21,1.1386750335687827,1.1791607947232603,1.2175880223784241,1.0974801367597815,1.126749525634753,1.1547775225660109
2017-11-22,1.140653923387495,1.181112673935526,1.2194581910050382,1.1014062539290717,1.1302566496558624,1.1578351582608364
2017-11-23,1.140653923387495,1.181112673935526,1.2194581910050382,1.1033998451357006,1.1320385538770263,1.159390194531511
