date,SHCOMP INDEX,MXWD INDEX,SPX INDEX,SHSZ300 INDEX,HSI INDEX
2011-10-19,2377.512,298.5,1209.88,2583.08,18309.22
2011-10-20,2331.366,295.69,1215.39,2520.53,17983.1
2011-10-21,2317.275,302.26,1238.25,2507.88,18025.72
2011-10-22,2317.275,302.26,1238.25,2507.88,18025.72
2011-10-23,2317.275,302.26,1238.25,2507.88,18025.72
2011-10-24,2370.333,307.35,1254.19,2576.67,18771.82
2011-10-25,2409.672,304.03,1229.05,2625.43,18968.2
2011-10-26,2427.48,305.26,1242.0,2651.65,19066.54
2011-10-27,2435.615,317.79,1284.59,2657.48,19688.7
2011-10-28,2473.41,319.21,1285.09,2709.02,20019.24
2011-10-29,2473.41,319.21,1285.09,2709.02,20019.24
2011-10-30,2473.41,319.21,1285.09,2709.02,20019.24
2011-10-31,2468.25,310.41,1253.3,2695.31,19864.87
2011-11-01,2470.019,299.91,1218.28,2697.53,19369.96
2011-11-02,2504.108,303.47,1237.9,2742.39,19733.71
2011-11-03,2508.089,307.22,1261.15,2744.3,19242.5
2011-11-04,2528.294,307.04,1253.23,2763.75,19842.79
2011-11-05,2528.294,307.04,1253.23,2763.75,19842.79
2011-11-06,2528.294,307.04,1253.23,2763.75,19842.79
2011-11-07,2509.799,307.49,1261.12,2736.25,19677.89
2011-11-08,2503.836,309.87,1275.92,2727.71,19678.47
2011-11-09,2524.919,301.66,1229.1,2751.65,20014.43
2011-11-10,2479.536,300.23,1239.69,2699.59,18963.89
2011-11-11,2481.084,306.82,1263.86,2695.0,19137.17
2011-11-12,2481.084,306.82,1263.86,2695.0,19137.17
2011-11-13,2481.084,306.82,1263.86,2695.0,19137.17
2011-11-14,2528.714,304.63,1251.78,2750.2,19508.18
2011-11-15,2529.761,303.57,1257.81,2744.68,19348.44
2011-11-16,2466.959,300.48,1236.91,2670.12,18960.9
2011-11-17,2463.046,296.55,1216.13,2662.02,18817.47
2011-11-18,2416.562,294.67,1215.65,2606.49,18491.23
2011-11-19,2416.562,294.67,1215.65,2606.49,18491.23
2011-11-20,2416.562,294.67,1215.65,2606.49,18491.23
2011-11-21,2415.13,287.81,1192.98,2609.69,18225.85
2011-11-22,2412.625,286.96,1188.04,2609.47,18251.59
2011-11-23,2395.064,280.58,1161.79,2584.01,17864.43
2011-11-24,2397.554,280.02,1161.79,2588.91,17935.1
2011-11-25,2380.224,279.13,1158.67,2569.97,17689.48
2011-11-26,2380.224,279.13,1158.67,2569.97,17689.48
2011-11-27,2380.224,279.13,1158.67,2569.97,17689.48
2011-11-28,2383.034,287.8,1192.55,2573.32,18037.81
2011-11-29,2412.393,289.72,1195.19,2608.57,18256.2
2011-11-30,2333.414,300.45,1246.96,2521.52,17989.35
2011-12-01,2386.861,301.68,1244.58,2583.61,19002.26
2011-12-02,2360.664,302.45,1244.28,2557.31,19040.39
2011-12-03,2360.664,302.45,1244.28,2557.31,19040.39
2011-12-04,2360.664,302.45,1244.28,2557.31,19040.39
2011-12-05,2333.229,305.26,1257.08,2521.39,19179.69
2011-12-06,2325.905,303.49,1258.47,2516.34,18942.23
2011-12-07,2332.73,304.53,1261.01,2528.23,19240.58
2011-12-08,2329.82,299.02,1234.35,2525.0,19107.81
2011-12-09,2315.27,301.28,1255.19,2503.46,18586.23
2011-12-10,2315.27,301.28,1255.19,2503.46,18586.23
2011-12-11,2315.27,301.28,1255.19,2503.46,18586.23
2011-12-12,2291.545,296.83,1236.47,2477.69,18575.66
2011-12-13,2248.59,294.39,1225.73,2421.93,18447.17
2011-12-14,2228.525,289.36,1211.82,2397.48,18354.43
2011-12-15,2180.895,289.9,1215.75,2340.79,18026.84
2011-12-16,2224.84,291.01,1219.66,2390.13,18285.39
2011-12-17,2224.84,291.01,1219.66,2390.13,18285.39
2011-12-18,2224.84,291.01,1219.66,2390.13,18285.39
2011-12-19,2218.235,287.9,1205.35,2384.41,18070.21
2011-12-20,2215.93,294.73,1241.31,2377.07,18080.2
2011-12-21,2191.148,295.42,1243.72,2339.11,18416.45
2011-12-22,2186.296,297.62,1254.0,2341.34,18378.23
2011-12-23,2204.784,299.9,1265.33,2359.16,18629.17
2011-12-24,2204.784,299.9,1265.33,2359.16,18629.17
2011-12-25,2204.784,299.9,1265.33,2359.16,18629.17
2011-12-26,2190.11,300.03,1265.33,2335.7,18629.17
2011-12-27,2166.205,300.06,1265.43,2305.03,18629.17
2011-12-28,2170.013,296.14,1249.64,2307.93,18518.67
2011-12-29,2173.561,298.31,1263.02,2311.36,18397.92
2011-12-30,2199.417,299.51,1257.61,2345.74,18434.39
2011-12-31,2199.417,299.51,1257.61,2345.74,18434.39
2012-01-01,2199.417,299.51,1257.61,2345.74,18434.39
2012-01-02,2199.417,300.31,1257.61,2345.74,18434.39
2012-01-03,2199.417,305.68,1277.06,2345.74,18877.41
2012-01-04,2169.39,305.04,1277.3,2298.75,18727.31
2012-01-05,2148.452,303.37,1281.06,2276.39,18813.41
2012-01-06,2163.395,301.96,1277.81,2290.6,18593.06
2012-01-07,2163.395,301.96,1277.81,2290.6,18593.06
2012-01-08,2163.395,301.96,1277.81,2290.6,18593.06
2012-01-09,2225.89,302.3,1280.7,2368.57,18865.72
2012-01-10,2285.744,306.37,1292.08,2447.35,19004.28
2012-01-11,2276.046,305.64,1292.48,2435.61,19151.94
2012-01-12,2275.01,306.52,1295.5,2435.22,19095.38
2012-01-13,2244.58,305.1,1289.09,2394.33,19204.42
2012-01-14,2244.58,305.1,1289.09,2394.33,19204.42
2012-01-15,2244.58,305.1,1289.09,2394.33,19204.42
2012-01-16,2206.193,305.37,1289.09,2345.65,19012.2
2012-01-17,2298.376,308.24,1293.67,2460.6,19627.75
2012-01-18,2266.384,310.93,1308.04,2422.19,19686.92
2012-01-19,2296.075,313.76,1314.5,2468.35,19942.95
2012-01-20,2319.118,314.49,1315.38,2504.09,20110.37
2012-01-21,2319.118,314.49,1315.38,2504.09,20110.37
2012-01-22,2319.118,314.49,1315.38,2504.09,20110.37
2012-01-23,2319.118,316.24,1316.0,2504.09,20110.37
2012-01-24,2319.118,314.92,1314.65,2504.09,20110.37
2012-01-25,2319.118,316.39,1326.05,2504.09,20110.37
2012-01-26,2319.118,318.63,1318.43,2504.09,20439.14
2012-01-27,2319.118,317.68,1316.33,2504.09,20501.67
2012-01-28,2319.118,317.68,1316.33,2504.09,20501.67
2012-01-29,2319.118,317.68,1316.33,2504.09,20501.67
2012-01-30,2285.038,315.67,1313.01,2460.72,20160.41
2012-01-31,2292.61,316.65,1312.41,2464.26,20390.49
2012-02-01,2268.08,320.78,1324.09,2428.99,20333.37
2012-02-02,2312.556,321.88,1325.54,2486.24,20739.45
2012-02-03,2330.405,325.12,1344.9,2506.09,20756.98
2012-02-04,2330.405,325.12,1344.9,2506.09,20756.98
2012-02-05,2330.405,325.12,1344.9,2506.09,20756.98
2012-02-06,2331.136,325.01,1344.33,2504.32,20709.94
2012-02-07,2291.902,326.13,1347.05,2457.95,20699.19
2012-02-08,2347.53,327.29,1349.96,2528.24,21018.46
2012-02-09,2349.589,327.99,1351.95,2529.23,21010.01
2012-02-10,2351.981,323.96,1342.64,2533.62,20783.86
2012-02-11,2351.981,323.96,1342.64,2533.62,20783.86
2012-02-12,2351.981,323.96,1342.64,2533.62,20783.86
2012-02-13,2351.854,326.52,1351.77,2531.98,20887.4
2012-02-14,2344.771,325.1,1350.5,2522.11,20917.83
2012-02-15,2366.702,325.72,1343.23,2549.61,21365.23
2012-02-16,2356.86,326.58,1358.04,2536.07,21277.28
2012-02-17,2357.181,328.87,1361.23,2537.09,21491.62
2012-02-18,2357.181,328.87,1361.23,2537.09,21491.62
2012-02-19,2357.181,328.87,1361.23,2537.09,21491.62
2012-02-20,2363.597,330.89,1361.23,2540.71,21424.79
2012-02-21,2381.43,330.4,1362.21,2562.45,21478.72
2012-02-22,2403.587,329.16,1357.66,2597.48,21549.28
2012-02-23,2409.554,330.13,1363.46,2606.26,21380.99
2012-02-24,2439.627,331.85,1365.74,2648.02,21406.86
2012-02-25,2439.627,331.85,1365.74,2648.02,21406.86
2012-02-26,2439.627,331.85,1365.74,2648.02,21406.86
2012-02-27,2447.057,330.84,1367.59,2656.57,21217.86
2012-02-28,2451.857,332.44,1372.17,2662.46,21568.73
2012-02-29,2428.487,331.93,1365.68,2634.14,21680.08
2012-03-01,2426.115,333.08,1374.09,2633.34,21387.96
2012-03-02,2460.693,331.9,1369.63,2679.93,21562.26
2012-03-03,2460.693,331.9,1369.63,2679.93,21562.26
2012-03-04,2460.693,331.9,1369.63,2679.93,21562.26
2012-03-05,2445.002,329.87,1364.34,2662.7,21265.31
2012-03-06,2410.445,322.99,1343.36,2621.05,20806.25
2012-03-07,2394.794,324.02,1352.63,2603.01,20627.78
2012-03-08,2420.276,328.98,1365.91,2635.79,20900.73
2012-03-09,2439.462,329.61,1370.87,2664.3,21086.0
2012-03-10,2439.462,329.61,1370.87,2664.3,21086.0
2012-03-11,2439.462,329.61,1370.87,2664.3,21086.0
2012-03-12,2434.859,328.72,1371.09,2654.4,21134.18
2012-03-13,2455.795,333.58,1395.95,2681.07,21339.7
2012-03-14,2391.23,332.95,1394.28,2605.11,21307.89
2012-03-15,2373.774,334.83,1402.6,2585.55,21353.53
2012-03-16,2404.736,336.18,1404.17,2623.52,21317.85
2012-03-17,2404.736,336.18,1404.17,2623.52,21317.85
2012-03-18,2404.736,336.18,1404.17,2623.52,21317.85
2012-03-19,2410.184,337.14,1409.75,2630.01,21115.29
2012-03-20,2376.839,334.68,1405.52,2584.45,20888.24
2012-03-21,2378.195,333.64,1402.89,2587.79,20856.63
2012-03-22,2375.772,331.56,1392.79,2583.75,20901.56
2012-03-23,2349.539,332.49,1397.11,2552.94,20668.8
2012-03-24,2349.539,332.49,1397.11,2552.94,20668.8
2012-03-25,2349.539,332.49,1397.11,2552.94,20668.8
2012-03-26,2350.599,335.93,1416.51,2555.44,20668.86
2012-03-27,2347.179,336.15,1412.52,2547.14,21046.91
2012-03-28,2284.881,333.5,1405.54,2474.9,20885.42
2012-03-29,2252.16,331.47,1403.28,2443.12,20609.39
2012-03-30,2262.789,333.3,1408.47,2454.9,20555.58
2012-03-31,2262.789,333.3,1408.47,2454.9,20555.58
2012-04-01,2262.789,333.3,1408.47,2454.9,20555.58
2012-04-02,2262.789,336.27,1419.04,2454.9,20522.26
2012-04-03,2262.789,334.96,1413.38,2454.9,20790.98
2012-04-04,2262.789,328.66,1398.96,2454.9,20790.98
2012-04-05,2302.241,328.27,1398.08,2512.83,20593.0
2012-04-06,2306.553,328.02,1398.08,2519.83,20593.0
2012-04-07,2306.553,328.02,1398.08,2519.83,20593.0
2012-04-08,2306.553,328.02,1398.08,2519.83,20593.0
2012-04-09,2285.777,325.62,1382.2,2495.15,20593.0
2012-04-10,2305.863,320.6,1358.59,2519.79,20356.24
2012-04-11,2308.925,322.21,1368.7,2520.04,20140.67
2012-04-12,2350.864,326.47,1387.57,2570.44,20327.32
2012-04-13,2359.161,323.05,1370.26,2580.45,20701.04
2012-04-14,2359.161,323.05,1370.26,2580.45,20701.04
2012-04-15,2359.161,323.05,1370.26,2580.45,20701.04
2012-04-16,2357.026,322.44,1369.57,2574.04,20610.64
2012-04-17,2334.985,326.9,1390.78,2541.88,20562.31
2012-04-18,2380.848,326.34,1385.14,2599.91,20780.73
2012-04-19,2378.634,324.97,1376.92,2596.06,20995.01
2012-04-20,2406.863,325.77,1378.53,2626.84,21010.64
2012-04-21,2406.863,325.77,1378.53,2626.84,21010.64
2012-04-22,2406.863,325.77,1378.53,2626.84,21010.64
2012-04-23,2388.588,321.34,1366.94,2606.04,20624.39
2012-04-24,2388.834,323.15,1371.97,2604.87,20677.16
2012-04-25,2406.813,326.2,1390.69,2625.99,20646.29
2012-04-26,2404.697,328.13,1399.98,2631.49,20809.71
2012-04-27,2396.316,329.45,1403.36,2626.16,20741.45
2012-04-28,2396.316,329.45,1403.36,2626.16,20741.45
2012-04-29,2396.316,329.45,1403.36,2626.16,20741.45
2012-04-30,2396.316,328.67,1397.91,2626.16,21094.21
2012-05-01,2396.316,329.32,1405.82,2626.16,21094.21
2012-05-02,2438.436,328.28,1402.31,2683.49,21309.08
2012-05-03,2440.08,326.49,1391.57,2691.52,21249.53
2012-05-04,2452.014,321.72,1369.1,2715.88,21086.0
2012-05-05,2452.014,321.72,1369.1,2715.88,21086.0
2012-05-06,2452.014,321.72,1369.1,2715.88,21086.0
2012-05-07,2451.947,320.36,1369.58,2717.78,20536.65
2012-05-08,2448.884,317.69,1363.72,2709.12,20484.75
2012-05-09,2408.587,314.93,1354.58,2657.51,20330.64
2012-05-10,2410.229,315.97,1357.99,2657.21,20227.28
2012-05-11,2394.983,314.99,1353.39,2636.92,19964.63
2012-05-12,2394.983,314.99,1353.39,2636.92,19964.63
2012-05-13,2394.983,314.99,1353.39,2636.92,19964.63
2012-05-14,2380.725,310.2,1338.35,2615.53,19735.04
2012-05-15,2374.843,307.67,1330.66,2617.37,19894.31
2012-05-16,2346.192,304.7,1324.8,2574.65,19259.83
2012-05-17,2378.886,301.64,1304.86,2613.94,19200.93
2012-05-18,2344.52,298.17,1295.22,2573.98,18951.85
2012-05-19,2344.52,298.17,1295.22,2573.98,18951.85
2012-05-20,2344.52,298.17,1295.22,2573.98,18951.85
2012-05-21,2348.3,301.33,1315.99,2587.23,18922.32
2012-05-22,2373.306,303.44,1316.63,2627.53,19039.15
2012-05-23,2363.437,299.75,1318.86,2616.87,18786.19
2012-05-24,2350.973,300.87,1320.68,2595.26,18666.4
2012-05-25,2333.553,300.23,1317.82,2573.1,18713.41
2012-05-26,2333.553,300.23,1317.82,2573.1,18713.41
2012-05-27,2333.553,300.23,1317.82,2573.1,18713.41
2012-05-28,2361.367,300.87,1317.82,2614.69,18800.99
2012-05-29,2389.636,303.9,1332.42,2650.85,19055.46
2012-05-30,2384.668,298.87,1313.32,2642.26,18690.22
2012-05-31,2372.234,297.98,1310.33,2632.04,18629.52
2012-06-01,2373.436,292.01,1278.05,2633.0,18558.34
2012-06-02,2373.436,292.01,1278.05,2633.0,18558.34
2012-06-03,2373.436,292.01,1278.05,2633.0,18558.34
2012-06-04,2308.55,291.15,1278.18,2559.03,18185.59
2012-06-05,2311.916,292.88,1285.5,2558.84,18259.03
2012-06-06,2309.555,299.15,1315.13,2557.4,18520.53
2012-06-07,2293.13,301.16,1314.99,2542.18,18678.29
2012-06-08,2281.447,300.42,1325.66,2524.33,18502.34
2012-06-09,2281.447,300.42,1325.66,2524.33,18502.34
2012-06-10,2281.447,300.42,1325.66,2524.33,18502.34
2012-06-11,2305.856,299.77,1308.93,2558.26,18953.63
2012-06-12,2289.791,301.42,1324.18,2540.18,18872.56
2012-06-13,2318.924,301.3,1314.88,2580.64,19026.52
2012-06-14,2295.946,302.34,1329.1,2560.42,18808.4
2012-06-15,2306.85,305.6,1342.84,2568.05,19233.94
2012-06-16,2306.85,305.6,1342.84,2568.05,19233.94
2012-06-17,2306.85,305.6,1342.84,2568.05,19233.94
2012-06-18,2316.052,306.67,1344.78,2581.21,19427.81
2012-06-19,2300.795,310.42,1357.98,2558.62,19416.67
2012-06-20,2292.877,311.19,1355.69,2552.61,19518.85
2012-06-21,2260.877,305.53,1325.51,2512.18,19265.07
2012-06-22,2260.877,304.63,1335.02,2512.18,18995.13
2012-06-23,2260.877,304.63,1335.02,2512.18,18995.13
2012-06-24,2260.877,304.63,1335.02,2512.18,18995.13
2012-06-25,2224.114,300.24,1313.72,2456.52,18897.45
2012-06-26,2222.067,300.83,1319.99,2454.91,18981.84
2012-06-27,2216.934,303.59,1331.85,2447.2,19176.95
2012-06-28,2195.843,302.93,1329.04,2425.73,19025.27
2012-06-29,2225.431,312.11,1362.16,2461.61,19441.46
2012-06-30,2225.431,312.11,1362.16,2461.61,19441.46
2012-07-01,2225.431,312.11,1362.16,2461.61,19441.46
2012-07-02,2226.11,313.34,1365.51,2465.24,19441.46
2012-07-03,2229.192,316.39,1374.02,2468.72,19735.53
2012-07-04,2227.314,316.09,1374.02,2464.92,19709.75
2012-07-05,2201.353,314.33,1367.58,2430.37,19809.13
2012-07-06,2223.579,311.07,1354.68,2472.61,19800.64
2012-07-07,2223.579,311.07,1354.68,2472.61,19800.64
2012-07-08,2223.579,311.07,1354.68,2472.61,19800.64
2012-07-09,2170.814,309.48,1352.46,2416.04,19428.09
2012-07-10,2164.438,308.24,1341.47,2406.71,19396.36
2012-07-11,2175.383,308.17,1341.45,2425.57,19419.87
2012-07-12,2185.491,304.9,1334.76,2449.18,19025.11
2012-07-13,2185.895,309.4,1356.78,2450.63,19092.63
2012-07-14,2185.895,309.4,1356.78,2450.63,19092.63
2012-07-15,2185.895,309.4,1356.78,2450.63,19092.63
2012-07-16,2147.955,309.38,1353.64,2399.73,19121.34
2012-07-17,2161.186,310.48,1363.67,2414.2,19455.33
2012-07-18,2169.099,312.58,1372.78,2414.34,19239.88
2012-07-19,2184.841,314.94,1376.51,2424.32,19559.05
2012-07-20,2168.638,311.13,1362.66,2398.45,19640.8
2012-07-21,2168.638,311.13,1362.66,2398.45,19640.8
2012-07-22,2168.638,311.13,1362.66,2398.45,19640.8
2012-07-23,2141.401,305.84,1350.52,2365.43,19053.47
2012-07-24,2146.588,303.69,1338.31,2375.99,18903.2
2012-07-25,2136.151,303.28,1337.89,2360.08,18877.33
2012-07-26,2126.004,309.5,1360.02,2347.49,18892.79
2012-07-27,2128.765,315.45,1385.97,2349.11,19274.96
2012-07-28,2128.765,315.45,1385.97,2349.11,19274.96
2012-07-29,2128.765,315.45,1385.97,2349.11,19274.96
2012-07-30,2109.914,316.61,1385.3,2335.79,19585.4
2012-07-31,2103.635,316.02,1379.32,2332.92,19796.81
2012-08-01,2123.36,315.55,1375.14,2358.65,19820.38
2012-08-02,2111.182,312.26,1365.0,2334.88,19690.2
2012-08-03,2132.796,318.04,1390.99,2353.74,19666.18
2012-08-04,2132.796,318.04,1390.99,2353.74,19666.18
2012-08-05,2132.796,318.04,1390.99,2353.74,19666.18
2012-08-06,2154.916,320.47,1394.23,2385.61,19998.72
2012-08-07,2157.62,322.37,1401.35,2388.87,20072.55
2012-08-08,2160.99,322.42,1402.22,2389.8,20065.52
2012-08-09,2174.102,323.16,1402.8,2411.7,20269.47
2012-08-10,2168.814,323.28,1405.87,2399.75,20136.12
2012-08-11,2168.814,323.28,1405.87,2399.75,20136.12
2012-08-12,2168.814,323.28,1405.87,2399.75,20136.12
2012-08-13,2136.078,322.54,1404.11,2351.93,20081.36
2012-08-14,2142.524,323.01,1403.93,2357.02,20291.68
2012-08-15,2118.945,322.73,1405.53,2331.61,20052.29
2012-08-16,2112.197,325.18,1415.51,2319.67,19962.95
2012-08-17,2114.891,325.56,1418.16,2313.48,20116.07
2012-08-18,2114.891,325.56,1418.16,2313.48,20116.07
2012-08-19,2114.891,325.56,1418.16,2313.48,20116.07
2012-08-20,2106.957,325.38,1418.13,2301.79,20104.27
2012-08-21,2118.268,326.45,1413.17,2313.7,20100.09
2012-08-22,2107.711,324.97,1413.49,2295.59,19887.78
2012-08-23,2113.072,324.59,1402.08,2302.2,20132.24
2012-08-24,2092.104,324.36,1411.13,2275.68,19880.03
2012-08-25,2092.104,324.36,1411.13,2275.68,19880.03
2012-08-26,2092.104,324.36,1411.13,2275.68,19880.03
2012-08-27,2055.709,324.32,1410.43,2228.2,19798.67
2012-08-28,2073.154,323.64,1409.3,2238.41,19811.8
2012-08-29,2053.235,323.26,1410.49,2214.81,19788.51
2012-08-30,2052.585,320.43,1399.48,2211.37,19552.91
2012-08-31,2047.522,322.14,1406.58,2204.87,19482.57
2012-09-01,2047.522,322.14,1406.58,2204.87,19482.57
2012-09-02,2047.522,322.14,1406.58,2204.87,19482.57
2012-09-03,2059.147,322.71,1406.58,2228.37,19559.21
2012-09-04,2043.649,321.13,1404.94,2204.41,19429.91
2012-09-05,2037.681,320.49,1403.43,2199.88,19145.07
2012-09-06,2051.918,326.33,1432.12,2217.82,19209.3
2012-09-07,2127.762,330.3,1437.92,2317.18,19802.16
2012-09-08,2127.762,330.3,1437.92,2317.18,19802.16
2012-09-09,2127.762,330.3,1437.92,2317.18,19802.16
2012-09-10,2134.893,329.07,1429.08,2326.67,19827.17
2012-09-11,2120.554,330.39,1433.57,2311.89,19857.88
2012-09-12,2126.554,331.72,1436.56,2320.07,20075.39
2012-09-13,2110.379,334.69,1459.99,2298.46,20047.63
2012-09-14,2123.847,340.03,1465.77,2315.54,20629.78
2012-09-15,2123.847,340.03,1465.77,2315.54,20629.78
2012-09-16,2123.847,340.03,1465.77,2315.54,20629.78
2012-09-17,2078.499,338.8,1461.19,2258.7,20658.11
2012-09-18,2059.543,337.42,1459.32,2235.24,20601.93
2012-09-19,2067.831,338.49,1461.05,2246.24,20841.91
2012-09-20,2024.837,336.47,1460.26,2195.95,20590.92
2012-09-21,2026.69,337.61,1460.15,2199.06,20734.94
2012-09-22,2026.69,337.61,1460.15,2199.06,20734.94
2012-09-23,2026.69,337.61,1460.15,2199.06,20734.94
2012-09-24,2033.191,336.14,1456.89,2215.52,20694.7
2012-09-25,2029.293,335.02,1441.59,2210.15,20698.68
2012-09-26,2004.172,330.6,1433.32,2184.89,20527.73
2012-09-27,2056.323,333.31,1447.15,2251.72,20762.29
2012-09-28,2086.169,331.58,1440.67,2293.11,20840.38
2012-09-29,2086.169,331.58,1440.67,2293.11,20840.38
2012-09-30,2086.169,331.58,1440.67,2293.11,20840.38
2012-10-01,2086.169,333.29,1444.49,2293.11,20840.38
2012-10-02,2086.169,333.5,1445.75,2293.11,20840.38
2012-10-03,2086.169,333.21,1450.99,2293.11,20888.28
2012-10-04,2086.169,335.56,1461.4,2293.11,20907.95
2012-10-05,2086.169,336.96,1460.93,2293.11,21012.38
2012-10-06,2086.169,336.96,1460.93,2293.11,21012.38
2012-10-07,2086.169,336.96,1460.93,2293.11,21012.38
2012-10-08,2074.419,334.67,1455.88,2270.05,20824.56
2012-10-09,2115.229,331.76,1441.48,2320.16,20937.28
2012-10-10,2119.942,329.73,1432.56,2324.12,20919.6
2012-10-11,2102.868,330.71,1432.84,2302.53,20999.05
2012-10-12,2104.932,330.12,1428.59,2304.53,21136.43
2012-10-13,2104.932,330.12,1428.59,2304.53,21136.43
2012-10-14,2104.932,330.12,1428.59,2304.53,21136.43
2012-10-15,2098.703,331.55,1440.13,2294.86,21148.25
2012-10-16,2098.808,335.57,1454.92,2298.16,21207.07
2012-10-17,2105.618,338.14,1460.91,2300.8,21416.64
2012-10-18,2131.688,338.22,1457.34,2336.08,21518.71
2012-10-19,2128.302,334.1,1433.19,2332.47,21551.76
2012-10-20,2128.302,334.1,1433.19,2332.47,21551.76
2012-10-21,2128.302,334.1,1433.19,2332.47,21551.76
2012-10-22,2132.758,333.84,1433.82,2341.59,21697.55
2012-10-23,2114.447,328.79,1413.11,2312.08,21697.55
2012-10-24,2115.99,328.43,1408.75,2307.78,21763.78
2012-10-25,2101.58,329.5,1412.97,2291.24,21810.23
2012-10-26,2066.209,328.59,1411.94,2247.91,21545.57
2012-10-27,2066.209,328.59,1411.94,2247.91,21545.57
2012-10-28,2066.209,328.59,1411.94,2247.91,21545.57
2012-10-29,2058.943,327.85,1411.94,2235.85,21511.05
2012-10-30,2062.347,329.12,1411.94,2239.88,21428.58
2012-10-31,2068.88,329.07,1412.16,2254.82,21641.82
2012-11-01,2104.427,331.82,1427.59,2297.88,21821.87
2012-11-02,2117.046,330.4,1414.2,2306.77,22111.33
2012-11-03,2117.046,330.4,1414.2,2306.77,22111.33
2012-11-04,2117.046,330.4,1414.2,2306.77,22111.33
2012-11-05,2114.027,329.7,1417.26,2301.88,22006.4
2012-11-06,2105.999,331.71,1428.39,2292.21,21944.43
2012-11-07,2105.73,326.83,1394.53,2287.51,22099.85
2012-11-08,2071.509,323.59,1377.51,2245.41,21566.91
2012-11-09,2069.067,323.25,1379.85,2240.92,21384.38
2012-11-10,2069.067,323.25,1379.85,2240.92,21384.38
2012-11-11,2069.067,323.25,1379.85,2240.92,21384.38
2012-11-12,2079.273,322.8,1380.03,2251.85,21430.3
2012-11-13,2047.889,321.96,1374.53,2212.44,21188.65
2012-11-14,2055.419,318.64,1355.49,2223.11,21441.99
2012-11-15,2030.29,317.66,1353.33,2193.62,21108.93
2012-11-16,2014.725,317.35,1359.88,2177.24,21159.01
2012-11-17,2014.725,317.35,1359.88,2177.24,21159.01
2012-11-18,2014.725,317.35,1359.88,2177.24,21159.01
2012-11-19,2016.982,323.78,1386.89,2174.99,21262.06
2012-11-20,2008.923,323.94,1387.81,2164.88,21228.28
2012-11-21,2030.319,324.66,1391.03,2194.9,21524.36
2012-11-22,2015.611,326.23,1391.03,2177.55,21743.2
2012-11-23,2027.384,329.83,1409.15,2192.68,21913.98
2012-11-24,2027.384,329.83,1409.15,2192.68,21913.98
2012-11-25,2027.384,329.83,1409.15,2192.68,21913.98
2012-11-26,2017.464,329.3,1406.29,2175.6,21861.81
2012-11-27,1991.165,328.64,1398.94,2150.64,21844.03
2012-11-28,1973.523,329.41,1409.93,2129.16,21708.98
2012-11-29,1963.488,332.33,1415.95,2115.68,21922.89
2012-11-30,1980.117,332.64,1416.18,2139.66,22030.39
2012-12-01,1980.117,332.64,1416.18,2139.66,22030.39
2012-12-02,1980.117,332.64,1416.18,2139.66,22030.39
2012-12-03,1959.767,332.41,1409.46,2108.85,21767.85
2012-12-04,1975.143,332.33,1407.05,2131.47,21799.97
2012-12-05,2031.907,333.06,1409.28,2207.88,22270.91
2012-12-06,2029.237,334.04,1413.94,2203.6,22249.81
2012-12-07,2061.786,334.52,1418.07,2246.76,22191.17
2012-12-08,2061.786,334.52,1418.07,2246.76,22191.17
2012-12-09,2061.786,334.52,1418.07,2246.76,22191.17
2012-12-10,2083.77,335.0,1418.55,2271.05,22276.72
2012-12-11,2074.704,336.99,1427.84,2258.5,22323.94
2012-12-12,2082.726,337.79,1428.48,2267.77,22503.35
2012-12-13,2061.476,336.82,1419.45,2242.64,22445.58
2012-12-14,2150.625,336.36,1413.58,2355.86,22605.98
2012-12-15,2150.625,336.36,1413.58,2355.86,22605.98
2012-12-16,2150.625,336.36,1413.58,2355.86,22605.98
2012-12-17,2160.342,338.38,1430.36,2366.7,22513.61
2012-12-18,2162.464,341.45,1446.79,2368.12,22494.73
2012-12-19,2162.238,341.96,1435.81,2371.11,22623.37
2012-12-20,2168.353,342.59,1443.69,2384.82,22659.78
2012-12-21,2153.31,339.8,1430.15,2372.0,22506.29
2012-12-22,2153.31,339.8,1430.15,2372.0,22506.29
2012-12-23,2153.31,339.8,1430.15,2372.0,22506.29
2012-12-24,2159.053,339.23,1426.66,2381.22,22541.18
2012-12-25,2213.611,339.46,1426.66,2448.39,22541.18
2012-12-26,2219.132,338.83,1419.83,2457.62,22541.18
2012-12-27,2205.897,339.02,1418.1,2444.59,22619.78
2012-12-28,2233.252,337.18,1402.43,2480.05,22666.59
2012-12-29,2233.252,337.18,1402.43,2480.05,22666.59
2012-12-30,2233.252,337.18,1402.43,2480.05,22666.59
2012-12-31,2269.128,339.75,1426.19,2522.95,22656.92
2013-01-01,2269.128,339.78,1426.19,2522.95,22656.92
2013-01-02,2269.128,347.09,1462.42,2522.95,23311.98
2013-01-03,2269.128,346.62,1459.37,2522.95,23398.6
2013-01-04,2276.992,347.68,1466.47,2524.41,23331.09
2013-01-05,2276.992,347.68,1466.47,2524.41,23331.09
2013-01-06,2276.992,347.68,1466.47,2524.41,23331.09
2013-01-07,2285.364,346.88,1461.89,2535.99,23329.75
2013-01-08,2276.07,345.61,1457.15,2525.33,23111.19
2013-01-09,2275.34,346.82,1461.02,2526.13,23218.47
2013-01-10,2283.657,349.49,1472.12,2530.57,23354.31
