Date,Price,Position,PortfolioValue
2014/11/21,1.058077055,100,105.8077055
2014/11/24,1.08448611,100,108.448611
2014/11/25,1.098662399,100,109.8662399
2014/11/26,1.113181662,100,111.3181662
2014/11/27,1.125071453,100,112.5071453
2014/11/28,1.145535612,100,114.5535612
2014/12/1,1.149308334,100,114.9308334
2014/12/2,1.189436378,100,118.9436378
2014/12/3,1.206585115,141.4392647,170.6585115
2014/12/4,1.259288899,141.4392647,178.112896
2014/12/5,1.267062993,141.4392647,179.2124581
2014/12/8,1.31633703,141.4392647,186.1817417
2014/12/9,1.260089173,141.4392647,178.2260861
2014/12/10,1.300903167,141.4392647,183.9987874
2014/12/11,1.287755802,141.4392647,182.1392338
2014/12/12,1.291757174,141.4392647,182.7051849
2014/12/15,1.299645593,141.4392647,183.8209171
2014/12/16,1.332685492,141.4392647,188.4940561
2014/12/17,1.355664799,141.4392647,191.7442324
2014/12/18,1.350291529,141.4392647,190.984241
2014/12/19,1.364467818,141.4392647,192.9893249
2014/12/22,1.368469189,141.4392647,193.5552759
2014/12/23,1.34148851,141.4392647,189.7391485
2014/12/24,1.305133189,141.4392647,184.5970786
2014/12/25,1.345261232,141.4392647,190.2727595
2014/12/26,1.387675775,141.4392647,196.2718413
2014/12/29,1.391334172,141.4392647,196.7892823
2014/12/30,1.392363096,141.4392647,196.9348125
2014/12/31,1.421401623,141.4392647,201.0420004
2015/1/5,1.462901566,141.4392647,206.9117219
2015/1/6,1.462101292,141.4392647,206.7985317
2015/1/7,1.462215617,141.4392647,206.8147017
2015/1/8,1.430318967,141.4392647,202.303263
2015/1/9,1.42597462,141.4392647,201.6888018
2015/1/12,1.41294158,141.4392647,199.8454182
2015/1/13,1.41294158,141.4392647,199.8454182
2015/1/14,1.408025609,141.4392647,199.1501069
2015/1/15,1.446781754,141.4392647,204.6317475
2015/1/16,1.458671545,141.4392647,206.3134308
2015/1/19,1.351892077,141.4392647,191.2106214
2015/1/20,1.36801189,141.4392647,193.4905959
2015/1/21,1.42643192,141.4392647,201.753482
2015/1/22,1.433748714,141.4392647,202.7883639
2015/1/23,1.435463588,141.4392647,203.0309144
2015/1/26,1.448267978,141.4392647,204.8419579
2015/1/27,1.435692237,141.4392647,203.0632544
2015/1/28,1.416599977,141.4392647,200.3628592
2015/1/29,1.400022865,141.4392647,198.0182046
2015/1/30,1.382188179,141.4392647,195.4956798
2015/2/2,1.351663427,141.4392647,191.1782813
2015/2/3,1.383445753,141.4392647,195.6735501
2015/2/4,1.369955413,141.4392647,193.7654863
2015/2/5,1.356236424,141.4392647,191.8250826
2015/2/6,1.33520064,141.4392647,188.8497968
2015/2/9,1.34800503,141.4392647,190.6608403
2015/2/10,1.371327312,141.4392647,193.9595267
2015/2/11,1.381616554,141.4392647,195.4148295
2015/2/12,1.385046302,141.4392647,195.8999306
2015/2/13,1.395221219,141.4392647,197.3390634
2015/2/16,1.40665371,141.4392647,198.9560665
2015/2/17,1.415456728,141.4392647,200.2011589
2015/2/25,1.398650966,141.4392647,197.8241642
2015/2/26,1.43226249,141.4392647,202.5781535
2015/2/27,1.434663313,141.4392647,202.9177241
2015/3/2,1.445409855,141.4392647,204.4377071
2015/3/3,1.409740482,141.4392647,199.3926572
2015/3/4,1.4194581,141.4392647,200.76711
