name,CSDCCCode,SecId,PerformanceId,MasterPortfolioId,ISIN,obsoletedate,obsoletetype
Truvalue CSI 500 Index Fd A,2311,F00000WPL6,0P000177T5,,,,
Truvalue CSI 500 Index Fd C,2316,F00000WPL7,0P000177T6,,,,
Truvalue Finance Rea estate Sel Eq A,3232,F000011B95,0P0001ESB8,,,,
Truvalue Finance Rea estate Sel EqC,3233,F000011B96,0P0001ESB9,,,,
Truvalue Green Energy Car Theme Eq A,5927,F000010F77,0P0001D725,,,,
Truvalue Green Energy Car Theme Eq C,5928,F000010F78,0P0001D726,,,,
Truvalue GuoQi Active Alloc,4112,F00000YBRG,0P00019GVK,,,,
Truvalue Hengli Ultra Short-term Bd A,6076,F000010RL9,0P0001DY48,,,,
Truvalue Hengli Ultra Short-term Bd C,6077,F000010RLA,0P0001DY49,,,,
Truvalue Industry Cycle Selec Eq A,5968,F000010HKX,0P0001DBFS,,,,
Truvalue Industry Cycle Selec Eq C,5969,F000010HKY,0P0001DBFT,,,,
Truvalue Juli Bond A,1199,F00000VP96,0P00015UUJ,,,,
Truvalue Juli Bond C,1200,F00000VP97,0P00015UUK,,,,
Truvalue MMKt,1909,F00000WEKE,0P00016TQV,,,,
Truvalue MSCI China A Share Int Index A,5567,F00000ZYXL,0P0001CHZJ,,,,
Truvalue MSCI China A Share Int Index C,5568,F00000ZYXM,0P0001CHZK,,,,
Truvalue Quant Core Alloc A,4359,F00000YJEB,0P00019RNW,,,,
Truvalue Quant Core Alloc C,4360,F00000YJEC,0P00019RNX,,,,
Truvalue Quant Discovery Alloc A,3241,F00000XNAV,0P00018KH1,,,,
Truvalue Quant Discovery Alloc C,3242,F00000XNAW,0P00018KH2,,,,
Truvalue Quant Fatr Eq A,2210,F00000WOUF,0P000176X3,,,,
Truvalue Quant Fatr Eq C,3865,F00000YDO8,0P00019JO6,,,,
Truvalue Resource Selected Eq A,3624,F00000XXUO,0P00018X9K,,,,
Truvalue Resource Selected Eq C,3625,F00000XXUP,0P00018X9L,,,,
Truvalue SHS Research Sel Alloc,1662,F00000W374,0P00016EVP,,,,
Truvalue Tech Growth Theme Eq A,5495,F00000ZW8Y,0P0001CEOA,,,,
Truvalue Tech Growth Theme Eq C,5496,F00000ZW8Z,0P0001CEOB,,,,
Truvalue Value Dividend Flx Alloc A,2463,F0000100CJ,0P0001CKAR,,,,
Truvalue Value Dividend Flx Alloc C,5404,F0000100CK,0P0001CKAS,,,,
Truvalue Xin Income Alloc A,3749,F00000Y5R8,0P0001974Z,,,,
Truvalue Xin Income Alloc C,3750,F00000Y5R9,0P00019750,,,,
Truvalue Xin Power Allo A,3230,F00000XMNS,0P00018JRU,,,,
Truvalue Xin Power Allo C,3231,F00000XMNT,0P00018JRV,,,,
Truvalue YouJia Growth Eq A,3622,F00000XXUM,0P00018X9I,,,,
Truvalue YouJia Growth Eq C,3623,F00000XXUN,0P00018X9J,,,,
Truvalue YouXuan Return Alloc,5076,F00000ZEWN,0P0001BIKF,,,,
Truvalue ZunFeng Pure Bond Fd,3192,F00000XND0,0P00018KJ6,,,,
Truvalue ZunLong Pure Bond Fd,4322,F00000YGLK,0P00019NHO,,,,
Truvalue ZunSheng Pure Bond Fd,2438,F00000WVVW,0P00017IFZ,,,,
Truvalue ZunTai Pure Bd,3289,F00000XVXN,0P00018UC7,,,,
Truvalue ZunXiang Pure Bond Fd,2336,F00000WTH1,0P00017EER,,,,
Truvalue ZunYing Pure Bond Fd,2337,F00000WPX0,0P0001785R,,,,
Truvalue ZunZhi Pure Bd,3193,F00000Z1TV,0P0001AM2F,,,,
Truvalue ZZ HongLi BD Index A,5561,F000010BZH,0P0001D322,,,,
Truvalue ZZ HongLi BD Index C,5562,F000010BZI,0P0001D323,,,,
UBS SDIC Beautiful China Flexible Fd,663,F00000TJ53,0P000136XW,,,,
UBS SDIC Brand Advt Flx Alloc,5899,F0000112PP,0P0001EHOQ,,,,
UBS SDIC China Val Dis Eq QDII-LOF,161229,F00000WJOD,0P000170YE,,,,
UBS SDIC CHN Sec Upst Res Indu Idx (LOF),161217,F00000MJTQ,0P0000TI8Z,,,,
UBS SDIC CN Sec D-Str Cons&Svc Idx LOF,161213,F00000LHX3,0P0000RQN3,,,,
UBS SDIC Core Bond Fund A,121013,F00000P0AW,0P0000XB5N,,,,
UBS SDIC Core Bond Fund B,128013,F00000P0AX,0P0000XB5O,,,,
UBS SDIC Core Enterprises Stock Fd,121003,F0HKG06SV9,0P00007KLB,,,,
UBS SDIC CSI 300 Fincl Rel Est ETF Fdr,161211,F00000GWMV,0P0000NBQJ,,,,
UBS SDIC CSI 300 Multi-Cls Idx-RuiHe(A),150008,F000005HVX,0P0000MO3Z,,,,
UBS SDIC CSI 300 Multi-Cls Idx-RuiHe(B),150009,F000005HVY,0P0000MO40,,,,
UBS SDIC CSI 500 Index Quant Strgth,5994,F000010NLQ,0P0001DIMM,,,,
UBS SDIC CSI Gr Entpr Idx Classif,161223,F00000VCHC,0P00015DLL,,,,
UBS SDIC CSI Gr Entpr Idx Classif Fd A,150213,F00000VCGV,0P00015DL4,,,,
UBS SDIC CSI Gr Entpr Idx Classif Fd B,150214,F00000VCH9,0P00015DLI,,,,
UBS SDIC Dual Bds Profit Incr Bd(LOF)A,161216,F00000T2MW,0P00012K9G,,,,
UBS SDIC Dual Bds Profit Incr Bd(LOF)C,161221,F00000T2MX,0P00012K9H,,,,
UBS SDIC Emerging Industry Mixed Fd,161219,F00000NB3W,0P0000UINU,,,,
UBS SDIC Enhanced Bond Fund A/B,121012,F00000J8F0,0P0000P854,,,,
UBS SDIC Enhanced Bond Fund C,128112,F00000J8EZ,0P0000P853,,,,
UBS SDIC Growth Selected Stock Fd,121008,F000000QRK,0P0000A7Z1,,,,
UBS SDIC Health Care Industry Balance Fd,523,F00000SER7,0P00011QEQ,,,,
UBS SDIC Heshengfengli Bd A,161230,F0000118J2,0P0001EO0D,,,,
UBS SDIC Heshengfengli Bd C,161231,F0000118J3,0P0001EO0E,,,,
UBS SDIC Income Alloc,1266,F00000YZYV,0P0001AJOB,,,,
UBS SDIC income Money Market A,1094,F00000VPO4,0P00015VST,,,,
UBS SDIC income Money Market B,1095,F00000VPOF,0P00015VXE,,,,
UBS SDIC Industry Pioneer flex Alloc,5900,F000010G49,0P0001D94V,,,,
UBS SDIC Info&Consumption Flexible Fund,845,F00000UMX2,0P00014J5S,,,,
UBS SDIC Innovation Medical Flx Alloc,5520,F0000103LX,0P0001CO4O,,,,
UBS SDIC Innovation Power Stock Fd,121005,F0HKG06Z0Q,0P00007ZW7,,,,
UBS SDIC JinBao Alloc,1704,F00000ZG5A,0P0001BK3Y,,,,
UBS SDIC Jingxuan Alloc A,1907,F00000ZPJA,0P0001C2HI,,,,
UBS SDIC Jingxuan Alloc C,1908,F00000ZPJB,0P0001C2HL,,,,
UBS SDIC Mid/High Grade Bond Fund A,69,F00000PSQV,0P0000YGC8,,,,
UBS SDIC Mid/High Grade Bond Fund C,70,F00000PSQW,0P0000YGC9,,,,
UBS SDIC Money Market Fund A,121011,F000002K7V,0P0000J59X,,,,
UBS SDIC Money Market Fund B,128011,F000002K80,0P0000J5A2,,,,
UBS SDIC New Drive Alloc Fd,1029,F00000V9OO,0P00015A2F,,,,
UBS SDIC New Growth Alloc,1499,F00000VXOI,0P00016752,,,,
UBS SDIC New Opportunity Balance Fd A,556,F00000SW4I,0P00012BW8,,,,
UBS SDIC New Opportunity Balance Fd C,557,F00000SW4J,0P00012BW9,,,,
UBS SDIC New Return Flexible Alloc Fd,1119,F00000VF5V,0P00015HHV,,,,
UBS SDIC NewSilu Flexible Alloc Fd (LOF),161224,F00000VFRX,0P00015I8P,,,,
UBS SDIC Prosperity Industry Fd,121002,F0HKG05VOJ,0P00007KHU,,,,
UBS SDIC Rich Money Market Fd A,836,F00000UJJN,0P00014EP7,,,,
UBS SDIC Rich Money Market Fd I,837,F00000UJJO,0P00014EP8,,,,
UBS SDIC Ronghua Bond Fd,121001,F0HKG05VTB,0P00007KHP,,,,
UBS SDIC RuiFu SZ100 Multi-Class(LOF),161227,F00000W5XW,0P00016IAH,,,,
UBS SDIC Ruihe China CSI 300 Idx Classif,161207,F0000043MS,0P0000L1A9,,,,
UBS SDIC Ruili Alloc(LOF),161222,F00000XLB0,0P00018I00,,,,
UBS SDIC RuiNing Flex Alloc,2831,F00000XBBQ,0P0001856B,,,,
UBS SDIC Ruisheng Alloc(LOF),161232,F00000ZSQZ,0P0001CAC9,,,,
UBS SDIC Ruitai Mul-Str Flex Alloc,161233,F000010TM2,0P0001E0IH,,,,
UBS SDIC Ruixiang Flxbl Alloc,2358,F0000107W4,0P0001CTXB,,,,
UBS SDIC Ruixing Flxbl Alloc,2242,F00000ZZ18,0P0001CI36,,,,
UBS SDIC Ruiyi Reform Flexible Alloc Fd,1037,F00000VCGX,0P00015DL6,,,,
UBS SDIC Ruiyin HeShun Bd,3710,F00000Y5L0,0P000196ST,,,,
UBS SDIC Ruiying Alloc(LOF),161225,F00000Y6JM,0P0001983R,,,,
UBS SDIC Ruiyuan Flxbl Alloc,121010,F0000101LB,0P0001CLQB,,,,
UBS SDIC Sel Income Flxbl Alloc Fd,1168,F00000VN0P,0P00015R8Z,,,,
UBS SDIC Selected Flxbl Alloc,1218,F00000VQ10,0P00015WGP,,,,
UBS SDIC Shunchang Pure Bd,5996,F0000110FJ,0P0001EEYC,,,,
UBS SDIC Shunda Pure Bd,5864,F000010M4I,0P0001DGR7,,,,
UBS SDIC Silver Futures(LOF),161226,F00000W30Q,0P00016EMU,,,,
UBS SDIC Stable Income Bond,121009,F000000P30,0P0000A3YK,,,,
UBS SDIC State Security Alloc,1838,F00000WHG9,0P00016XU7,,,,
UBS SDIC Stategy Selected Balance Fd,165,F00000QEK0,0P0000ZFQ2,,,,
UBS SDIC Suifengli Bd A,1137,F0000111UG,0P0001EGQ5,,,,
UBS SDIC Suifengli Bd C,1138,F0000111UH,0P0001EGQ6,,,,
UBS SDIC Sus Gr Dyn Asset Alloc Mixed,121006,F000001X4I,0P0000G0N4,,,,
UBS SDIC Xingyi Mul-str Alloc,5499,F00000ZYEG,0P0001CH9A,,,,
UBS SDIC YanJiu Select Eq,1520,F00000ZQN2,0P0001C6K6,,,,
UBS SDIC Zenglibao MMkt A,868,F00000UOWZ,0P00014M00,,,,
UBS SDIC Zenglibao MMkt B,869,F00000UPRB,0P00014N63,,,,
United Vision Jiayuan Alloc A,6323,F000010ZIW,0P0001EDSX,,,,
United Vision Jiayuan Alloc C,6324,F000010ZIX,0P0001EDSY,,,,
V FUND Cash Money Markt Fd,3585,F00000Y4FF,0P000195DD,,,,
V FUND Day TianLi MMKt A,4151,F00000YOYX,0P00019Z14,,,,
V FUND Day TianLi MMKt B,4152,F00000YOYY,0P00019Z15,,,,
V FUND Huiying Pure Bd A,5892,F000010TD8,0P0001E098,,,,
V FUND Huiying Pure Bd C,5893,F000010TD9,0P0001E099,,,,
V FUND JingYi Flex Alloc A,3586,F00000Y4FD,0P000195DB,,,,
V FUND JingYi Flex Alloc C,3587,F00000Y4FE,0P000195DC,,,,
V FUND JuLi Alloc A,4833,F000010A2M,0P0001CZ38,,,,
V FUND JuLi Alloc C,4834,F000010A2N,0P0001CZ39,,,,
V FUND JuYou Alloc A,4726,F00000ZCYC,0P0001BFU5,,,,
V FUND JuYou Alloc C,4727,F00000ZCYD,0P0001BFU6,,,,
V FUND JuYuan Alloc A,4724,F00000ZPFX,0P0001C2CK,,,,
V FUND JuYuan Alloc C,4725,F00000ZPFY,0P0001C2CL,,,,
V.Stone Han Industry Sel Alloc,6362,F0000111E3,0P0001EG9S,,,,
VFUND Anying Pure Bd A,5915,F000011AUD,0P0001ER26,,,,
VFUND Anying Pure Bd C,5916,F000011AUE,0P0001ER27,,,,
VPG HuiLi Fengxiang Bond,620009,F00000V87O,0P0001589D,,,,
VPG New Economy Thematic Stock Fund,620008,F00000OE5A,0P0000WD3J,,,,
Wanjia 180 Index Fd,519180,F0HKG05VSX,0P00007KI5,,,,
WanJia Cash Money Markt Fd A,773,F00000UDR1,0P000147EH,,,,
WanJia Cash Money Markt Fd B,4811,F00000ZB6C,0P0001BDQ3,,,,
WanJia Cash ZengLi MMKT Fd A,4169,F00000YD9F,0P00019J79,,,,
WanJia Cash ZengLi MMKT Fd B,4170,F00000YD9G,0P00019J7A,,,,
Wanjia China Secs Dividend Idx(LOF),161907,F00000LYYY,0P0000SDP3,,,,
Wanjia Consumption Growth Eq,519193,F00000YEKH,0P00019KQ2,,,,
WanJia Credit Bond Fund A,519188,F00000OQPP,0P0000WVYX,,,,
WanJia Credit Bond Fund C,519189,F00000OQPQ,0P0000WVYY,,,,
Wanjia CSI300 Enhance Index A,2670,F000010S0X,0P0001DYL6,,,,
Wanjia CSI300 Enhance Index C,2671,F000010S0Y,0P0001DYL7,,,,
Wanjia Daily Salary MMkt A,519511,F00000PB92,0P0000XSL0,,,,
Wanjia Daily Salary MMkt B,519512,F00000THK3,0P000134ZG,,,,
Wanjia Daily Salary MMkt R,519513,F00000THK4,0P000134ZH,,,,
Wanjia Double Engine Alloc,519183,F00000WNC7,0P00017598,,,,
Wanjia Growth Sel Flxbl Alloc A,5299,F00000ZXMN,0P0001CGET,,,,
Wanjia Growth Sel Flxbl Alloc C,5300,F00000ZXMO,0P0001CGEU,,,,
Wanjia Harmonious Growth Mixed Type Fd,519181,F0HKG06Z4U,0P00007ZXN,,,,
Wanjia High Qualty Life Alloc,519195,F00000WYHU,0P00017LU0,,,,
Wanjia HongGuan Multi-strategy Alloc,519212,F00000YJUR,0P00019S89,,,,
Wanjia Indestry Selection Eq Fd (LOF),161903,F00000QDES,0P0000ZEAH,,,,
Wanjia Intellect Creat Advantage Alloc A,6132,F000010TVO,0P0001E0V9,,,,
Wanjia Intellect Creat Advantage Alloc C,6133,F000010TVP,0P0001E0VA,,,,
Wanjia JiaLe Bd A,5311,F00000ZREB,0P0001C8QV,,,,
Wanjia JiaLe Bd C,5312,F00000ZREC,0P0001C8QW,,,,
Wanjia JiaRui Bd A,4571,F00000ZE8D,0P0001BHSK,,,,
Wanjia JiaRui Bd C,4572,F00000ZE8E,0P0001BHSL,,,,
Wanjia JiaXiang Pure Bd,519199,F00000XWKS,0P00018V0B,,,,
Wanjia JiaYu Bd A,5313,F00000ZRE9,0P0001C8QT,,,,
Wanjia JiaYu Bd C,5314,F00000ZREA,0P0001C8QU,,,,
Wanjia LiangHua RuiXuan Alloc,4641,F00000Z5IA,0P0001B6HQ,,,,
Wanjia LiangHua Strag Alloc A,5650,F000010AJD,0P0001CZSW,,,,
Wanjia LiangHua Strag Alloc C,5651,F000010AJE,0P0001CZSX,,,,
Wanjia Money Market Fd A,519508,F0HKG06T8S,0P00007KLP,,,,
Wanjia Money Market Fd B,519507,F00000QAC4,0P0000ZAK0,,,,
Wanjia Money Market Fd E,764,F00000U4ZN,0P00013Y01,,,,
Wanjia Money Market Fd R,519501,F00000QAC5,0P0000ZAK1,,,,
Wanjia NewChance ValueDriven Flx Alloc A,161910,F000010Y7J,0P0001EC4Y,,,,
Wanjia NewChance ValueDriven Flx Alloc C,6085,F000010Y7K,0P0001EC4Z,,,,
Wanjia Potential Value Flxbl Alloc A,5400,F00000ZZ59,0P0001CI7I,,,,
Wanjia Potential Value Flxbl Alloc C,5401,F00000ZZ5A,0P0001CI7J,,,,
WanJia Ruifeng Alloc A,1488,F00000VXHF,0P000166WT,,,,
WanJia Ruifeng Alloc C,1489,F00000VXHG,0P000166WU,,,,
WanJia RuiFu Alloc,1530,F00000Y6DL,0P000197W5,,,,
WanJia RuiHE Alloc A,2664,F00000X3WN,0P00017U0V,,,,
WanJia RuiHE Alloc C,2665,F00000X3WO,0P00017U0W,,,,
Wanjia RuiLong Alloc,3751,F000010E30,0P0001D5MZ,,,,
WanJia RuiXiang Alloc A,1633,F00000Y4VG,0P000195VG,,,,
WanJia RuiXiang Alloc C,1634,F00000Y4VH,0P000195VH,,,,
WanJia Ruixing Flex Alloc,1518,F00000VYV0,0P000168WN,,,,
Wanjia RuiYao Alloc A,4731,F00000ZPV7,0P0001C45B,,,,
Wanjia RuiYao Alloc C,4732,F00000ZPV8,0P0001C45D,,,,
Wanjia RuiYi Flxbl Alloc A,1635,F00000WIVU,0P0001701N,,,,
Wanjia RuiYi Flxbl Alloc C,1636,F00000WIVV,0P0001701O,,,,
WanJia RuiYing Alloc A,3734,F00000Y4Q7,0P000195PK,,,,
WanJia RuiYing Alloc C,3735,F00000Y4Q8,0P000195PL,,,,
Wanjia Selected Stock Fd,519185,F000002TDP,0P0000K2N8,,,,
Wanjia Shuangli Bond,519190,F00000VWNC,0P000165WG,,,,
Wanjia ShunLing Alloc A,5317,F00000ZQIT,0P0001C6E4,,,,
Wanjia ShunLing Alloc C,5318,F00000ZQIU,0P0001C6E5,,,,
WanJia Stable Growth Bond Fund A,519186,F000003WKK,0P0000KP8H,,,,
WanJia Stable Growth Bond Fund C,519187,F000003WKL,0P0000KP8I,,,,
Wanjia Stable Pension Tgt 3-Y Alloc(FOF),6294,F000011E0Z,0P0001EVBD,,,,
Wanjia Strengthen Income Bond Fd,161902,F0HKG05VPS,0P00007KJ2,,,,
Wanjia Tianli Bond (LOF),161908,F00000TIX1,0P000136M0,,,,
Wanjia TianTianBao MMKT A,4717,F00000ZAZN,0P0001BDHU,,,,
Wanjia TianTianBao MMKT B,4718,F00000ZAZO,0P0001BDHV,,,,
Wanjia XinAn Pure Fd A,3329,F00000XP44,0P00018MQ8,,,,
Wanjia XinAn Pure Fd C,3330,F00000XP45,0P00018MQ9,,,,
Wanjia XinFeng Pure Bd A,4079,F00000YBG4,0P00019GDT,,,,
Wanjia XinFeng Pure Bd C,4080,F00000YBG5,0P00019GDU,,,,
Wanjia XinJing Pure Fd A,3327,F00000XP42,0P00018MQ6,,,,
Wanjia XinJing Pure Fd C,3328,F00000XP43,0P00018MQ7,,,,
Wanjia Xinjiyu Longtouqiye Flx Alloc,5821,F000010EH1,0P0001D62K,,,,
Wanjia Xinli Flxbl Alloc,519191,F00000VU2P,0P000162DX,,,,
Wanjia XinRui Pure Bd A,3518,F00000YM8E,0P00019UXR,,,,
Wanjia XinRui Pure Bd E,3519,F00000YM8F,0P00019UXS,,,,
Wanjia XinWen Pure Fd A,3520,F00000Y619,0P000197H2,,,,
Wanjia XinWen Pure Fd C,3521,F00000Y61A,0P000197H3,,,,
Wanjia XinXiang Pure Fd A,3747,F00000YG6H,0P00019MPZ,,,,
Wanjia XinXiang Pure Fd C,3748,F00000YG6I,0P00019MQ0,,,,
Wanjia XinXing BlueChip Alloc,519196,F00000WN9G,0P0001755R,,,,
Wanjia Xinyue Pure Bd A,6172,F000010V3D,0P0001E2JW,,,,
Wanjia Xinyue Pure Bd C,6173,F000010V3E,0P0001E2JX,,,,
Wanjia YiDa Guaranteed Bal Fd,519197,F00000X5Y0,0P00017XOX,,,,
Wanjia YiHe Guaranteed Bal Fd,519198,F00000X8PZ,0P00018221,,,,
Wanjia ZhenXuan Bal,5094,F00000ZQXC,0P0001C87G,,,,
WL CSI 500 raw material Idx,502000,F00000VI4A,0P00015LJN,,,,
WL CSI 500 raw material Idx A,502001,F00000VI4B,0P00015LJO,,,,
WL CSI 500 raw material Idx B,502002,F00000VI4C,0P00015LJP,,,,
WL Event Drive Eq,671030,F000010SP1,0P0001DZCL,,,,
WL Growth Sel Alloc,673020,F00000VUCD,0P000162QW,,,,
WL HeXiang Bd A,675041,F00000XMCU,0P00018JEG,,,,
WL HeXiang Bd C,675043,F00000XMCV,0P00018JEH,,,,
WL HeYing Bd A,675051,F00000XNWD,0P00018L7O,,,,
WL HeYing Bd C,675053,F00000XNWE,0P00018L7P,,,,
WL Huiying Bd A,675161,F00001073G,0P0001CSZH,,,,
WL Huiying Bd C,675163,F00001073H,0P0001CSZI,,,,
WL Individual Share Selected Stk,673090,F00000YEPN,0P00019KXZ,,,,
WL Industry Theme Alloc Fd A,673040,F00000WM04,0P000173T2,,,,
WL Industry Theme Alloc Fd C,673043,F00000X9NF,0P0001839A,,,,
WL JingCheng Alloc A,673141,F000010DBQ,0P0001D4LP,,,,
WL JingCheng Alloc C,673143,F000010DBR,0P0001D4LQ,,,,
WL JingRui Alloc,673060,F00000XMCW,0P00018JEI,,,,
WL JiuAn Return Alloc,673100,F00000YFZ0,0P00019MHH,,,,
WL Multi-stray Sel Alloc,673030,F00000W30R,0P00016EMV,,,,
WL New Energy Alloc Fd A,673071,F00000Y50O,0P0001967W,,,,
WL New Energy Alloc Fd C,673073,F00000Y50P,0P0001967X,,,,
WL New FuLing Alloc,673120,F00000YZVI,0P0001AJHZ,,,,
WL New Trend Dyn Allc Mixed Type,673010,F00000MOCX,0P0000TP1W,,,,
WL Stable DeZun Pure Bd,675100,F00000YFSN,0P00019M6T,,,,
WL Stable Enhanced Fixed Income Fund A,675011,F00000O9UD,0P0000W7MV,,,,
WL Stable Enhanced Fixed Income Fund C,675013,F00000O9UF,0P0000W7MX,,,,
WL Stable HuiXiang Bd A,675111,F00000YGLC,0P00019NHG,,,,
WL Stable HuiXiang Bd C,675113,F00000YGLD,0P00019NHH,,,,
WL Stable HuiYi Bd A,675121,F00000YFSW,0P00019M72,,,,
WL Stable HuiYi Bd C,675123,F00000YFSX,0P00019M73,,,,
WL Stable XiangYi Bd A,675091,F00000Y9B0,0P00019CLB,,,,
WL Stable XiangYi Bd C,675093,F00000Y9B1,0P00019CLC,,,,
WL Stable XiangYing Bd A,675081,F00000Y48A,0P0001954C,,,,
WL Stable XiangYing Bd C,675083,F00000Y48B,0P0001954D,,,,
WL Strategy Selected Stock Fd,671010,F00000LNH3,0P0000RYO9,,,,
WL TianTianFu MMkt Fd A,675061,F00000XQS6,0P00018OL9,,,,
WL TianTianFu MMkt Fd B,675062,F00000XQS7,0P00018OLA,,,,
WL TianTianJin MMkt Fd A,675071,F00000XRJM,0P00018PLH,,,,
WL TianTianJin MMkt Fd B,675072,F00000XRJN,0P00018PLI,,,,
WL TianTianXin MMkt Fd A,675031,F00000XBBU,0P0001856F,,,,
WL TianTianXin MMkt Fd B,675032,F00000XBBV,0P0001856G,,,,
WL XiangYun Alloc A,673081,F00000Y6TP,0P000198EM,,,,
WL XiangYun Alloc C,673083,F00000Y6TR,0P000198EO,,,,
WL XinRun Alloc,673110,F00000YZ7A,0P0001AHZL,,,,
WL XinYing Alloc Fd,673050,F00000WQUC,0P00017A73,,,,
WL Zhongzheng Stated Owned Dividend(LOF),501059,F000010IDC,0P0001DCLF,,,,
XINGYIN Big Health Flxbl Alloc,1730,F00000W5P4,0P00016I0P,,,,
XINGYIN Cash TianLi MMKT,4121,F00000YBGH,0P00019GE6,,,,
XINGYIN FengRun Alloc,5146,F00000ZGDT,0P0001BKG1,,,,
XINGYIN Money Market Fund A,741,F00000U2B0,0P00013TY6,,,,
XINGYIN SY LiCai Bd A,1783,F00000ZAZI,0P0001BDHP,,,,
XINGYIN SY LiCai Bd B,1784,F00000ZAZJ,0P0001BDHQ,,,,
Xinyuan Anxin Money Market Fd A,1526,F00000VZ2Q,0P0001696B,,,,
Xinyuan Anxin Money Market Fd B,1527,F00000VZ3E,0P0001696Z,,,,
Xinyuan Chunli Interval Bd,6142,F000010Q7W,0P0001DWBK,,,,
Xinyuan Core Asset Eq A,6193,F00001188R,0P0001ENPV,,,,
Xinyuan Core Asset Eq C,6194,F00001188S,0P0001ENPW,,,,
XinYuan DeLi Bond,3041,F00000XKXJ,0P00018HJY,,,,
Xinyuan Dual-bond Enha Bd Fd A,2632,F00000X2XG,0P00017SKJ,,,,
Xinyuan Dual-bond Enha Bd Fd C,2633,F00000X2XI,0P00017SKL,,,,
Xinyuan Full Interest Bd A,6082,F000011AUF,0P0001ER28,,,,
Xinyuan Full Interest Bd C,6083,F000011AUG,0P0001ER29,,,,
XinYuan Hefeng Bd A,911,F00000YCWT,0P00019ISC,,,,
XinYuan Hefeng Bd C,910,F00000YCWU,0P00019ISD,,,,
Xinyuan HeLi Inte Bd,5849,F000010CV8,0P0001D43L,,,,
Xinyuan Hengxin Income Enhance BD A,578,F000010FSG,0P0001D8RN,,,,
Xinyuan Hengxin Income Enhance BD C,579,F000010FSH,0P0001D8RO,,,,
XinYuan Hongli Bond,694,F00000TNYN,0P00013C2O,,,,
Xinyuan HuiLi Bd,2442,F00000WWXO,0P00017JTV,,,,
XinYuan Juli Bond,3500,F00000XX5Y,0P00018WDQ,,,,
Xinyuan Juxin Income Enhanced Bd A,896,F000010CWW,0P0001D459,,,,
Xinyuan Juxin Income Enhanced Bd C,897,F000010CWX,0P0001D45A,,,,
Xinyuan Money Market Fd A,483,F00000S86O,0P00011I1A,,,,
Xinyuan Money Market Fd B,484,F00000S86P,0P00011I1B,,,,
Xinyuan Sector Rotation Flx Alloc A,5949,F000010ID8,0P0001DCLB,,,,
Xinyuan Sector Rotation Flx Alloc C,5950,F000010ID9,0P0001DCLC,,,,
XinYuan Stable Income Bd,655,F00000THK5,0P000134ZI,,,,
Xinyuan TianLi Bd,4031,F00000YNSR,0P00019WWW,,,,
Xinyuan Value Select Flxbl Alloc A,5493,F00000ZX92,0P0001CG05,,,,
Xinyuan Value Select Flxbl Alloc C,5494,F00000ZX93,0P0001CG06,,,,
Xinyuan XinQuShi Alloc A,4944,F00000ZB63,0P0001BDP5,,,,
Xinyuan XinQuShi Alloc C,4948,F00000ZB64,0P0001BDP6,,,,
Xinyuan XinXiang Alloc A,5262,F00000ZQAA,0P0001C5ZY,,,,
Xinyuan XinXiang Alloc C,5263,F00000ZQAB,0P0001C5ZZ,,,,
Xinyuan Xinxin Income Alloc A,1601,F00000W170,0P00016BVM,,,,
Xinyuan Xinxin Income Alloc C,1602,F00000W171,0P00016BVN,,,,
Xinyuan YuLi Bond,2915,F00000XG8S,0P00018APS,,,,
XinYuan Zhaoli Bond,4059,F00000YBGB,0P00019GE0,,,,
YiMin Core Growth Balance Fund,560006,F00000OJ7I,0P0000WG54,,,,
Yimin CSI Intelligent Consumption Index,4354,F00000YSWA,0P0001A4HT,,,,
Yimin Dividend Growth Mixed Fd,560002,F0HKG06YYO,0P00007KNH,,,,
Yimin Innovation Advantage Mixed Fd,560003,F000000I6C,0P00009JCZ,,,,
Yimin Money Market Fd,560001,F0HKG06WZB,0P00007KM7,,,,
Yimin Quality Upgrade Flex Alloc Fd,1135,F00000VKM8,0P00015OBT,,,,
Yimin Service Leading Alloc Fd,410,F00000QO8B,0P0000ZWF1,,,,
Yimin Youshi AnXiang Alloc,5331,F0000104NF,0P0001CPZF,,,,
YingDa Cash Money Markt Fd,912,F00000V207,0P00014ZW4,,,,
YingDa Flxbl Alloc Seed A,1270,F00000VQV1,0P00015XPT,,,,
YingDa Flxbl Alloc Seed B,1271,F00000VQV2,0P00015XPU,,,,
YingDa Leading Return Alloc Fd,458,F00000SFZ4,0P00011RRA,,,,
YingDa Pure Bond Securities Invst Fd A,650001,F00000PNZV,0P0000Y9T3,,,,
YingDa Pure Bond Securities Invst Fd C,650002,F00000PNZW,0P0000Y9T4,,,,
YingDa RuiSheng Flxbl Alloc A,3713,F00000Y77R,0P000198XD,,,,
YingDa RuiSheng Flxbl Alloc C,3714,F00000Y77S,0P000198XE,,,,
YingDa RuiXin Flxbl Alloc A,3446,F00000XYQ3,0P00018YGL,,,,
YingDa RuiXin Flxbl Alloc C,3447,F00000XYQ4,0P00018YGM,,,,
YingDa State-owned Reform Theme Eq,1678,F000011B92,0P0001ESB5,,,,
YingDa Tactical Select Fund A,1607,F00000WKFF,0P000171V9,,,,
YingDa Tactical Select Fund C,1608,F00000WKFG,0P000171VB,,,,
Yinhua Advanced Enterprises Fd,180001,F0HKG05VRQ,0P00007KGF,,,,
