Date,000016.SH,000905.SH,CBA00101.CS,CCFI.WI,CCCI.FMM,H11025.CSI,885009.WI
2015-12-16,2376.5351,7529.4028,168.3888,804.0201,62.1887,1363.7,1392.3599
2015-12-17,2408.3212,7716.246,168.5158,798.3663,62.1887,1363.81,1392.4654
2015-12-18,2422.8345,7699.37,168.7219,809.8643,62.1887,1363.96,1392.5839
2015-12-21,2500.064,7788.564,169.1106,821.2869,62.1887,1364.39,1392.7267
2015-12-22,2496.054,7856.6081,169.3288,821.6951,62.1887,1364.56,1392.8602
2015-12-23,2503.059,7773.2825,169.3878,820.4289,62.1887,1364.72,1392.9754
2015-12-24,2481.7542,7753.0367,169.6213,816.5018,62.1887,1364.89,1393.088
2015-12-25,2492.3364,7792.1244,169.6955,818.9259,62.1887,1365.06,1393.2169
2015-12-28,2411.4081,7603.3609,169.8343,806.1575,62.1887,1365.51,1393.3763
2015-12-29,2432.8795,7674.3881,169.8816,818.385,62.1887,1365.68,1393.4999
2015-12-30,2432.773,7741.0472,169.8871,822.3676,62.1887,1365.72,1393.5154
2015-12-31,2420.8008,7617.689,169.9023,825.9566,62.1887,1365.87,1393.6216
2016-01-04,2270.4609,6983.4044,169.7351,811.901,62.1887,1366.45,1393.7319
2016-01-05,2288.1127,6889.7414,169.6036,820.2396,62.1887,1366.63,1393.8448
2016-01-06,2317.6465,7065.6068,169.679,813.51,62.1887,1366.78,1393.9431
2016-01-07,2180.5889,6462.2428,169.8375,808.086,62.1887,1366.9,1394.0624
2016-01-08,2219.6119,6570.4316,170.0088,805.5032,62.1887,1367.01,1394.17
2016-01-11,2120.2342,6128.6558,170.165,791.3928,62.1887,1367.28,1394.3025
2016-01-12,2131.3679,6136.6632,170.4335,784.4952,62.1887,1367.39,1394.415
2016-01-13,2105.5066,5924.044,170.7675,787.9557,62.1887,1367.49,1394.5361
2016-01-14,2132.0757,6124.8202,170.7734,792.2124,62.1887,1367.6,1394.6412
2016-01-15,2070.9283,5893.6815,170.7716,791.9658,62.1887,1367.7,1394.7462
2016-01-18,2069.2746,5978.9076,170.7209,800.4492,62.1887,1367.99,1394.8987
2016-01-19,2128.5743,6197.0947,170.6057,808.8776,62.1887,1368.1,1395.0048
2016-01-20,2088.7229,6138.5031,170.4756,802.548,62.1887,1368.2,1395.1229
2016-01-21,2040.9775,5886.8835,170.4744,798.5553,62.1887,1368.31,1395.2294
2016-01-22,2061.9621,5980.6111,170.5916,806.9652,62.1887,1368.42,1395.3417
2016-01-25,2065.4437,6041.3261,170.3683,802.5985,62.1887,1368.73,1395.4972
2016-01-26,1951.6136,5589.3069,170.3092,803.2556,62.1887,1368.84,1395.6104
2016-01-27,1953.4647,5514.1886,170.0799,816.5009,62.1887,1368.95,1395.7307
2016-01-28,1912.7205,5271.2325,170.0604,810.7421,62.1887,1369.06,1395.8364
2016-01-29,1973.0052,5469.1254,170.2482,810.5581,62.1887,1369.17,1395.9447
2016-02-01,1937.0729,5399.4771,170.3564,807.0839,62.1887,1369.47,1396.0868
2016-02-02,1969.6161,5586.6266,170.2208,811.1112,62.1887,1369.59,1396.1953
2016-02-03,1952.3665,5610.1734,170.1092,811.6836,62.1887,1369.69,1396.2987
2016-02-04,1974.2364,5721.4853,170.2306,823.2918,62.1887,1369.79,1396.4001
2016-02-05,1967.2595,5664.1971,170.2881,819.0326,62.1887,1369.9,1396.5093
2016-02-15,1948.2752,5668.0398,170.6359,806.9942,62.1887,1370.85,1396.7882
2016-02-16,2000.9027,5902.5341,170.581,807.5843,62.1887,1370.96,1396.8895
2016-02-17,2014.4428,5971.4123,170.5716,802.5481,62.1887,1371.06,1396.9846
2016-02-18,2009.2727,5957.1305,170.5979,806.1734,62.1887,1371.16,1397.0793
2016-02-19,2004.1065,5979.5164,170.6992,812.0379,62.1887,1371.25,1397.1775
2016-02-22,2053.8631,6103.7225,170.734,822.2706,62.1887,1371.53,1397.3177
2016-02-23,2029.5223,6070.4998,170.7782,819.9487,62.1887,1371.63,1397.4162
2016-02-24,2041.3881,6111.0427,170.7668,813.8243,62.1887,1371.74,1397.5216
2016-02-25,1932.6015,5626.0522,170.687,813.092,62.1887,1371.84,1397.6228
2016-02-26,1955.3953,5648.9376,170.7047,809.6941,62.1887,1371.95,1397.729
2016-02-29,1944.6111,5350.4337,170.7618,808.1972,62.1887,1372.23,1397.8525
2016-03-01,1973.1936,5473.6349,170.8335,813.0743,62.1887,1372.34,1397.953
2016-03-02,2043.4067,5753.1482,170.8393,827.2393,62.1887,1372.44,1398.053
2016-03-03,2053.2726,5776.977,170.804,830.4465,62.1887,1372.54,1398.1545
2016-03-04,2122.2692,5621.5614,170.8659,849.158,62.1887,1372.64,1398.2567
2016-03-07,2107.6731,5752.5482,170.8193,858.3725,62.1887,1372.92,1398.3956
2016-03-08,2115.158,5764.3253,170.8238,850.3419,62.1887,1373.02,1398.5006
2016-03-09,2111.9188,5617.0376,170.9905,838.9846,62.1887,1373.12,1398.597
2016-03-10,2061.451,5521.948,171.128,835.2539,61.6123,1373.22,1398.6974
2016-03-11,2070.7239,5508.9818,171.2047,842.2893,61.6123,1373.32,1398.7997
2016-03-14,2078.4096,5690.5904,171.2834,841.1777,61.6123,1373.52,1398.9542
2016-03-15,2101.1167,5639.8012,171.3524,832.3955,61.6123,1373.7,1399.0595
2016-03-16,2136.1277,5562.8037,171.4986,836.881,61.6123,1373.81,1399.164
2016-03-17,2131.4813,5745.975,171.587,846.0165,61.6123,1373.9,1399.258
2016-03-18,2141.177,5949.263,171.6211,857.7108,61.6123,1374,1399.3605
2016-03-21,2193.3853,6099.4805,171.6676,852.3468,61.6123,1374.28,1399.5054
2016-03-22,2173.256,6075.4922,171.6605,852.9128,61.6123,1374.39,1399.6031
2016-03-23,2175.2834,6118.9664,171.7233,851.4061,61.6123,1374.48,1399.6961
2016-03-24,2137.59,6018.4242,171.7669,843.2348,61.6123,1374.58,1399.7734
2016-03-25,2149.2039,6077.4312,171.8202,848.8867,61.6123,1374.68,1399.8734
2016-03-28,2123.0349,6037.7782,171.7624,843.5247,61.6123,1374.97,1400.0151
2016-03-29,2106.8616,5921.8672,171.7424,843.2427,61.6123,1375.07,1400.116
2016-03-30,2157.5295,6137.5034,171.7995,833.6401,61.6123,1375.17,1400.2124
2016-03-31,2156.541,6155.8138,171.8364,831.389,61.6123,1375.28,1400.3186
2016-04-01,2167.7824,6124.5278,171.8798,837.9945,61.6123,1375.38,1400.4157
2016-04-05,2180.2624,6286.5826,171.9069,832.8468,61.6123,1375.76,1400.5777
2016-04-06,2168.0372,6323.4342,171.88,833.0519,61.6123,1375.85,1400.674
2016-04-07,2139.4042,6228.9737,171.8143,833.3163,61.6123,1375.95,1400.7742
2016-04-08,2123.8041,6168.7419,171.7887,821.8846,61.6123,1376.05,1400.8669
2016-04-11,2148.4394,6304.3004,171.7703,829.6069,61.6123,1376.32,1400.997
2016-04-12,2143.8961,6252.7729,171.684,835.074,61.6123,1376.41,1401.0921
2016-04-13,2171.315,6344.2255,171.4714,850.6688,61.6123,1376.51,1401.1899
2016-04-14,2178.8677,6401.8545,171.2724,854.4536,61.6123,1376.6,1401.2595
2016-04-15,2182.0667,6384.3496,171.3151,850.0388,61.6123,1376.7,1401.3576
2016-04-18,2158.2302,6281.2024,171.4115,853.6944,61.6123,1376.97,1401.4964
2016-04-19,2163.607,6308.229,171.365,861.0243,61.6123,1377.07,1401.5882
2016-04-20,2154.8859,6022.2126,171.1326,872.4564,61.6123,1377.16,1401.683
2016-04-21,2147.7184,5970.682,170.937,894.1465,61.6123,1377.26,1401.7751
2016-04-22,2157.7235,6011.3201,170.7075,880.5935,61.6123,1377.37,1401.8799
2016-04-25,2148.2801,5978.0772,170.3005,884.5328,61.6123,1377.66,1402.0211
2016-04-26,2155.7914,6046.7734,170.3803,878.0413,61.6123,1377.75,1402.1103
2016-04-27,2145.3804,6016.699,170.5301,877.9101,61.6123,1377.85,1402.2145
2016-04-28,2142.0569,5990.3285,170.648,869.7454,61.6123,1377.94,1402.3052
2016-04-29,2135.5087,5985.594,170.6576,878.4744,61.6123,1378.05,1402.4062
2016-05-03,2158.2717,6167.4537,170.8333,888.4692,61.6123,1378.4,1402.5133
2016-05-04,2152.9337,6169.7826,170.8503,874.2045,61.6123,1378.5,1402.602
2016-05-05,2152.8822,6203.8166,170.8766,866.4397,61.6123,1378.59,1402.6932
2016-05-06,2107.0089,5961.489,170.9051,853.8831,61.6123,1378.68,1402.7871
2016-05-09,2072.467,5743.6473,171.1331,838.8748,61.6123,1378.95,1402.9183
2016-05-10,2072.3818,5738.8961,171.2521,840.3818,61.6123,1379.06,1403.0174
2016-05-11,2078.4126,5723.4104,171.3063,844.4368,61.6123,1379.16,1403.1195
2016-05-12,2084.8384,5726.4555,171.4195,849.0503,61.6123,1379.25,1403.2093
2016-05-13,2076.1879,5714.3107,171.4652,830.812,61.6123,1379.35,1403.3066
2016-05-16,2082.6159,5812.5423,171.4575,833.394,61.6123,1379.62,1403.4393
2016-05-17,2075.4651,5790.3416,171.4522,840.8474,61.6123,1379.71,1403.5282
2016-05-18,2078.7593,5631.1927,171.342,830.7623,61.6123,1379.81,1403.6276
2016-05-19,2073.8041,5666.7331,171.2989,827.2835,61.6123,1379.89,1403.7136
2016-05-20,2083.1174,5732.9018,171.2984,829.4303,61.6123,1379.99,1403.8109
2016-05-23,2082.4118,5809.4761,171.3257,817.8357,61.6123,1380.26,1403.9428
2016-05-24,2066.6428,5743.1782,171.3883,816.7464,61.6123,1380.35,1404.0351
2016-05-25,2071.9071,5715.1834,171.4233,818.9613,61.6123,1380.44,1404.1233
2016-05-26,2076.1366,5744.3876,171.4152,832.0134,61.6123,1380.53,1404.2101
2016-05-27,2074.9195,5739.5897,171.4012,830.9937,61.6123,1380.63,1404.3057
2016-05-30,2092.1606,5711.3152,171.4144,833.0857,61.6123,1380.89,1404.4346
2016-05-31,2155.6557,5947.3224,171.4143,833.1495,61.6123,1380.99,1404.5252
2016-06-01,2138.9632,5973.7799,171.403,822.1489,61.6123,1381.08,1404.6134
2016-06-02,2137.6519,6013.8942,171.3776,827.3011,61.6123,1381.18,1404.6984
2016-06-03,2152.6368,6032.603,171.3765,833.9128,61.6123,1381.27,1404.7853
2016-06-06,2136.3228,6051.8595,171.4732,845.8163,61.6123,1381.54,1404.9203
2016-06-07,2139.069,6045.3571,171.4876,841.9996,61.6123,1381.63,1405.0008
2016-06-08,2132.963,6023.8776,171.4934,836.0398,61.6123,1381.72,1405.0881
2016-06-13,2084.3001,5746.4438,171.5948,843.3885,61.6123,1382.17,1405.2409
2016-06-14,2095.0228,5762.7612,171.7283,838.7355,61.6123,1382.26,1405.3335
2016-06-15,2106.6312,5952.846,171.804,842.3168,61.6123,1382.35,1405.4219
2016-06-16,2094.8146,5930.5454,171.8954,841.476,61.6123,1382.44,1405.5023
2016-06-17,2102.2006,5964.2724,171.9678,850.1962,61.6123,1382.54,1405.5963
2016-06-20,2104.2202,5985.5691,172.026,853.3987,61.6123,1382.81,1405.7198
2016-06-21,2104.5582,5916.8032,172.0247,852.2973,61.6123,1382.91,1405.813
2016-06-22,2115.7685,6008.8857,172.1146,863.7682,61.6123,1383,1405.8982
2016-06-23,2105.5324,5978.1737,172.146,861.4009,61.6123,1383.11,1405.9917
2016-06-24,2076.2999,5903.6202,172.2533,851.8506,61.6123,1383.2,1406.0872
2016-06-27,2095.893,6044.2191,172.4821,870.0447,61.6123,1383.49,1406.2256
2016-06-28,2102.0531,6107.5105,172.5143,881.4628,61.6123,1383.58,1406.3206
2016-06-29,2122.9696,6120.2021,172.4947,884.0389,61.6123,1383.68,1406.415
2016-06-30,2122.633,6123.4939,172.5903,895.6082,61.6123,1383.78,1406.4951
2016-07-01,2127.0939,6111.5385,172.7481,896.9465,67.0421,1383.88,1406.5913
2016-07-04,2163.2922,6231.8811,172.8173,927.5732,69.7361,1384.17,1406.7324
2016-07-05,2168.8551,6269.5046,172.8116,921.602,69.4308,1384.27,1406.827
2016-07-06,2167.101,6297.3969,172.8877,903.8036,69.2448,1384.37,1406.9232
2016-07-07,2166.8843,6319.7926,173.0642,893.9763,69.2129,1384.46,1407.018
2016-07-08,2148.7606,6299.8533,173.1395,885.4335,66.073,1384.57,1407.1234
2016-07-11,2155.716,6312.4988,173.1961,902.2372,69.3622,1384.85,1407.2628
2016-07-12,2200.3482,6395.1448,173.167,913.0302,70.1619,1384.95,1407.3618
2016-07-13,2197.7879,6446.5634,173.1181,925.2201,70.1336,1385.05,1407.4596
2016-07-14,2195.2265,6455.5827,173.1465,931.4806,70.1313,1385.15,1407.5607
2016-07-15,2192.3939,6441.0159,173.1982,928.5116,70.1931,1385.26,1407.6656
2016-07-18,2187.9829,6412.0731,173.2885,916.615,69.2774,1385.54,1407.7973
2016-07-19,2175.3972,6431.9383,173.3659,923.6571,69.0745,1385.64,1407.8931
2016-07-20,2167.1205,6417.9223,173.5681,921.9427,69.0703,1385.73,1407.9826
2016-07-21,2177.7781,6442.7093,173.7932,929.5961,69.6231,1385.83,1408.08
2016-07-22,2157.2315,6390.9254,173.7913,917.6401,68.9235,1385.93,1408.1786
2016-07-25,2159.5537,6408.7831,173.7599,914.4266,69.2115,1386.22,1408.3269
2016-07-26,2182.505,6494.4743,173.8095,907.059,69.2355,1386.32,1408.4234
2016-07-27,2173.9725,6229.2885,173.8804,908.1825,69.3803,1386.42,1408.5192
2016-07-28,2163.8087,6243.2883,173.9496,914.9216,69.9178,1386.52,1408.6147
2016-07-29,2155.2387,6202.8923,174.0471,904.0849,69.5082,1386.62,1408.7132
2016-08-01,2147.5582,6109.2782,174.1205,922.6175,69.8318,1386.9,1408.844
2016-08-02,2148.4547,6168.5088,174.1758,923.3502,69.8801,1387,1408.9414
2016-08-03,2145.7877,6198.3885,174.2301,916.2296,69.9125,1387.09,1409.0336
2016-08-04,2143.8436,6238.2309,174.2839,914.1356,69.6781,1387.18,1409.1229
2016-08-05,2148.6819,6203.2872,174.391,920.779,69.9687,1387.28,1409.2224
2016-08-08,2159.6726,6290.7562,174.5321,926.0491,70.5173,1387.56,1409.3633
2016-08-09,2175.345,6341.5497,174.7107,920.7406,70.3836,1387.65,1409.4529
2016-08-10,2170.1028,6318.2681,174.8596,925.6132,70.5378,1387.75,1409.5445
2016-08-11,2177.0644,6226.3129,174.9046,921.6875,70.4839,1387.84,1409.6362
2016-08-12,2222.4884,6299.0915,175.0488,920.7647,70.2838,1387.93,1409.7249
2016-08-15,2287.6559,6442.5272,175.253,910.6433,70.4081,1388.2,1409.8663
2016-08-16,2257.6988,6468.8946,175.2455,915.2478,70.6871,1388.29,1409.9605
2016-08-17,2253.7364,6488.3648,175.1896,913.9516,70.3317,1388.4,1410.0602
2016-08-18,2244.7198,6490.408,175.1696,917.3722,70.4233,1388.49,1410.1601
2016-08-19,2249.3415,6499.5548,175.0965,917.888,70.646,1388.59,1410.255
2016-08-22,2237.1276,6420.3544,175.1485,908.2762,70.5544,1388.86,1410.3931
2016-08-23,2241.9516,6428.6978,175.0182,911.276,71.2315,1388.96,1410.4894
2016-08-24,2232.2134,6435.0586,174.9213,907.3587,71.3792,1389.05,1410.5812
2016-08-25,2222.1523,6382.5704,174.9334,892.5745,71.252,1389.15,1410.6756
2016-08-26,2219.3076,6410.7335,174.9923,892.1593,71.064,1389.25,1410.7793
2016-08-29,2214.2593,6427.5291,175.0146,891.6074,71.1339,1389.52,1410.9201
2016-08-30,2224.0621,6425.7543,174.8563,888.0343,70.9027,1389.62,1411.0137
2016-08-31,2232.7117,6434.2103,174.9056,884.7767,70.8438,1389.71,1411.1021
2016-09-01,2220.4031,6381.4755,174.9085,891.5389,70.9766,1389.8,1411.1913
2016-09-02,2229.893,6356.9538,174.9359,897.2135,71.4383,1389.89,1411.2849
2016-09-05,2228.7184,6391.7923,174.9654,898.3069,71.6176,1390.16,1411.4144
2016-09-06,2232.4508,6492.9722,174.9567,903.0353,71.6963,1390.25,1411.5105
2016-09-07,2236.5455,6494.3159,174.9289,903.9203,70.947,1390.34,1411.5995
2016-09-08,2236.6259,6517.9835,174.9914,903.2582,71.1454,1390.43,1411.6821
2016-09-09,2229.3097,6471.053,175.0632,904.9409,70.9433,1390.53,1411.7797
2016-09-12,2199.9764,6291.6364,175.0486,886.6636,70.3615,1390.81,1411.918
2016-09-13,2193.1932,6320.0315,175.1072,893.9013,70.4818,1390.9,1412.0031
2016-09-14,2176.523,6278.158,175.1815,890.0082,70.4285,1391,1412.1006
2016-09-19,2189.4611,6344.181,175.2798,901.734,70.511,1391.45,1412.2621
2016-09-20,2184.2066,6342.0328,175.319,911.3904,70.9152,1391.55,1412.3583
2016-09-21,2187.1542,6343.7541,175.3246,911.4981,70.7998,1391.64,1412.4539
2016-09-22,2200.6981,6385.6353,175.3812,919.4979,70.821,1391.74,1412.5524
2016-09-23,2196.2903,6370.5834,175.4902,925.3612,70.821,1391.85,1412.6537
2016-09-26,2167.264,6241.5157,175.5799,921.7713,51.5969,1392.14,1412.7924
2016-09-27,2176.4476,6286.9093,175.5867,924.6834,71.0348,1392.24,1412.8872
2016-09-28,2166.7226,6281.2838,175.5906,920.4869,71.0366,1392.35,1412.9939
2016-09-29,2175.3696,6298.7911,175.6104,921.3121,71.3364,1392.46,1413.0939
2016-09-30,2177.3524,6328.0856,175.654,919.6364,71.1405,1392.55,1413.1893
2016-10-10,2202.8725,6447.6934,176.0524,925.3612,71.2837,1393.49,1413.4501
2016-10-11,2209.2276,6486.4254,176.0698,935.1684,51.9054,1393.59,1413.5427
2016-10-12,2200.9969,6482.7379,176.04,929.9173,72.0325,1393.68,1413.6401
2016-10-13,2202.1167,6484.831,176.0921,921.6411,72.1689,1393.78,1413.7309
2016-10-14,2209.8145,6469.4915,176.1941,924.083,72.5681,1393.88,1413.831
2016-10-17,2192.8845,6413.1487,176.2688,927.8932,72.9827,1394.16,1413.9636
2016-10-18,2222.7832,6509.2821,176.314,930.9548,73.1586,1394.26,1414.0639
2016-10-19,2221.5341,6495.2574,176.4264,922.7957,73.2254,1394.35,1414.1525
2016-10-20,2223.4242,6498.2375,176.5357,925.4804,73.997,1394.44,1414.2439
2016-10-21,2240.7496,6475.2807,176.641,918.5895,74.3217,1394.54,1414.3436
2016-10-24,2270.9504,6539.4661,176.6547,927.917,74.8715,1394.83,1414.4855
2016-10-25,2266.1718,6563.3539,176.6336,942.0504,75.6966,1394.92,1414.5706
2016-10-26,2257.1164,6530.3898,176.4433,939.7027,75.4099,1395.02,1414.6744
2016-10-27,2250.2589,6517.3594,176.403,939.8979,75.0084,1395.12,1414.7675
2016-10-28,2253.8017,6455.8349,176.4215,952.5014,75.8722,1395.22,1414.8664
2016-10-31,2250.4693,6452.2058,176.4144,960.7009,76.2661,1395.5,1415
2016-11-01,2263.4785,6507.95,176.3682,961.4767,76.4648,1395.61,1415.0988
2016-11-02,2244.7436,6455.1295,176.3739,949.8122,76.3464,1395.7,1415.1927
2016-11-03,2273.6329,6483.7322,176.4394,959.9552,76.7621,1395.8,1415.2892
2016-11-04,2271.9263,6462.5928,176.4484,957.5771,77.4685,1395.89,1415.3853
2016-11-07,2276.9543,6468.8171,176.4149,990.9204,78.8017,1396.17,1415.5236
2016-11-08,2282.4184,6503.1781,176.3506,1002.2472,77.8861,1396.26,1415.6175
2016-11-09,2263.9243,6453.5718,176.3573,1016.9055,79.4042,1396.36,1415.7122
2016-11-10,2289.4491,6536.9651,176.2558,1059.4374,79.0072,1396.45,1415.8047
2016-11-11,2308.4288,6583.8864,176.1284,1086.9226,80.3452,1396.55,1415.8962
2016-11-14,2317.7726,6615.0071,175.9329,1048.9568,79.7911,1396.83,1416.0377
2016-11-15,2310.901,6640.4616,175.786,1030.963,78.5087,1396.91,1416.1244
2016-11-16,2309.9426,6644.1878,175.721,1050.0793,78.769,1397.01,1416.2181
2016-11-17,2316.7211,6636.469,175.5269,1036.1991,77.7999,1397.1,1416.3082
2016-11-18,2307.2741,6602.3265,175.4893,1036.0672,77.233,1397.2,1416.4027
2016-11-21,2334.6776,6611.5399,175.5084,1053.8946,77.5837,1397.47,1416.5389
2016-11-22,2353.0023,6661.246,175.5534,1075.1505,78.9575,1397.57,1416.6344
2016-11-23,2360.3355,6631.1733,175.6275,1068.7078,78.9198,1397.67,1416.7248
2016-11-24,2368.7336,6623.0489,175.6421,1095.6899,78.9572,1397.76,1416.8153
2016-11-25,2393.9464,6652.8177,175.5652,1100.1533,79.5584,1397.86,1416.9164
2016-11-28,2403.1352,6670.8035,175.6257,1131.7695,80.061,1398.14,1417.0439
2016-11-29,2441.5786,6620.7949,175.3104,1086.4047,78.5544,1398.23,1417.1333
2016-11-30,2419.4136,6585.5776,174.9559,1060.0011,77.8287,1398.33,1417.2304
2016-12-01,2431.3063,6624.4657,174.4812,1078.0349,79.4353,1398.42,1417.3096
2016-12-02,2416.5077,6520.9745,174.3501,1070.4387,79.2356,1398.52,1417.4017
2016-12-05,2375.2578,6486.0173,174.2613,1091.5821,79.7034,1398.81,1417.5263
2016-12-06,2368.6823,6490.8897,173.64,1093.7466,79.5848,1398.9,1417.6175
2016-12-07,2376.9191,6558.0247,173.6905,1110.3104,80.4577,1398.99,1417.7127
2016-12-08,2379.0013,6527.4338,173.7958,1092.6398,79.8676,1399.09,1417.8055
2016-12-09,2411.3144,6513.9155,173.7744,1095.1252,79.6329,1399.19,1417.8996
2016-12-12,2387.1588,6249.0784,173.4127,1095.0128,79.5623,1399.48,1418.0251
2016-12-13,2372.9307,6278.1793,173.0287,1103.2121,79.6266,1399.58,1418.1229
2016-12-14,2360.3788,6239.4989,172.7044,1097.9536,79.1486,1399.67,1418.2089
2016-12-15,2309.8159,6280.3981,171.5132,1100.5777,79.9365,1399.76,1418.2942
2016-12-16,2302.3152,6318.5239,171.5425,1091.0028,79.4462,1399.86,1418.3955
2016-12-19,2291.3842,6320.7324,171.1598,1070.8459,78.872,1400.17,1418.5326
2016-12-20,2279.6828,6300.6383,170.8462,1054.2588,78.7109,1400.27,1418.6287
2016-12-21,2297.3706,6347.6058,171.1881,1061.305,78.8878,1400.38,1418.7254
2016-12-22,2292.0412,6341.7879,171.6124,1038.7111,77.7671,1400.49,1418.8282
2016-12-23,2278.4779,6281.9966,172.0042,1043.2891,77.614,1400.62,1418.9542
2016-12-26,2294.7094,6294.7546,172.2143,1005.4005,76.8972,1400.99,1419.1222
2016-12-27,2286.9617,6288.8594,172.2799,1020.7212,77.342,1401.12,1419.2429
2016-12-28,2277.1759,6270.2395,172.3615,1028.0916,77.3176,1401.25,1419.3637
2016-12-29,2275.1064,6252.6076,172.7414,1036.0741,77.2323,1401.39,1419.4901
2016-12-30,2286.8984,6263.6256,172.9814,1029.1518,76.8906,1401.53,1419.6284
2017-01-03,2307.8917,6320.7626,172.9477,1030.2034,76.5732,1402.06,1419.8754
2017-01-04,2322.2059,6394.6694,172.834,1027.441,76.9463,1402.18,1419.9842
2017-01-05,2322.6843,6399.2841,172.7083,1028.9643,77.2515,1402.29,1420.0961
2017-01-06,2308.9363,6371.6168,172.7386,1021.0327,76.9494,1402.41,1420.2185
2017-01-09,2318.3365,6415.4176,172.9076,1038.2139,78.1798,1402.77,1420.376
2017-01-10,2312.5985,6393.9283,173.0521,1049.6508,79.0392,1402.88,1420.4908
2017-01-11,2300.4749,6331.9638,172.9601,1061.2282,79.1222,1403,1420.6128
2017-01-12,2295.4033,6272.851,173.028,1056.7813,79.252,1403.12,1420.7313
2017-01-13,2308.0552,6194.6575,173.0611,1059.3421,79.6009,1403.23,1420.8467
2017-01-16,2337.3944,6031.2414,173.0207,1076.2181,80.8893,1403.59,1421.0145
2017-01-17,2329.595,6082.0657,172.7757,1058.3933,79.7012,1403.7,1421.1299
2017-01-18,2342.7751,6068.593,172.6941,1058.6789,50.3826,1403.83,1421.2499
2017-01-19,2334.9572,6043.675,172.6272,1058.5742,79.6244,1403.95,1421.3726
2017-01-20,2347.1829,6121.9983,172.7618,1035.0585,78.9715,1404.08,1421.502
2017-01-23,2347.1047,6172.1671,172.8511,1048.9838,79.2951,1404.47,1421.6735
2017-01-24,2352.4242,6165.2642,172.7228,1053.112,80.0495,1404.6,1421.804
2017-01-25,2358.6974,6179.5681,172.4307,1055.5072,80.1847,1404.73,1421.9314
2017-01-26,2364.0244,6223.7061,172.4125,1066.8484,80.5685,1404.87,1422.058
2017-02-03,2339.9894,6207.0921,172.1318,1055.7464,79.0518,1405.87,1423.0529
2017-02-06,2343.9673,6259.2471,171.7838,1059.5939,79.1621,1406.25,1423.2259
2017-02-07,2337.5346,6255.927,171.5061,1063.9235,79.5466,1406.37,1423.3485
2017-02-08,2346.4263,6291.5977,171.5301,1074.1727,79.8828,1406.49,1423.4614
2017-02-09,2354.9009,6331.1771,171.7605,1070.5769,79.4838,1406.61,1423.5804
2017-02-10,2368.1834,6337.1081,171.7576,1079.4779,80.1276,1406.74,1423.7041
2017-02-13,2379.3057,6369.6526,171.8569,1111.9434,80.9653,1407.11,1423.8821
2017-02-14,2373.5138,6374.8852,171.8772,1115.7565,80.9792,1407.23,1424.0072
2017-02-15,2372.192,6311.6959,171.8802,1098.4306,80.6185,1407.35,1424.1243
2017-02-16,2376.7626,6359.3361,171.9909,1092.5863,80.6545,1407.48,1424.2468
2017-02-17,2362.7086,6307.1627,172.1129,1089.0875,80.9459,1407.6,1424.3705
2017-02-20,2394.1201,6385.0625,172.3114,1095.7821,81.1706,1407.98,1424.5473
2017-02-21,2396.8843,6434.4383,172.2521,1096.702,81.2119,1408.12,1424.679
2017-02-22,2398.1922,6474.225,172.2836,1085.8404,80.7709,1408.25,1424.8085
2017-02-23,2387.4172,6473.993,172.3543,1071.2066,80.4898,1408.38,1424.9351
2017-02-24,2389.8774,6476.1655,172.3655,1070.2265,80.653,1408.51,1425.0674
2017-02-27,2370.5594,6424.2549,172.4609,1076.0668,81.2561,1408.91,1425.2507
2017-02-28,2370.707,6450.9701,172.4182,1073.3248,80.772,1409.05,1425.3783
2017-03-01,2371.9252,6467.6385,172.3273,1086.2456,81.3434,1409.18,1425.5089
2017-03-02,2354.9134,6434.6262,172.2722,1087.7345,81.2601,1409.32,1425.6374
2017-03-03,2347.1456,6452.839,172.2344,1083.1478,81.2941,1409.45,1425.7722
2017-03-06,2349.8889,6517.3235,172.2056,1077.5485,80.9084,1409.84,1425.959
2017-03-07,2356.2933,6523.1868,172.1617,1074.6599,80.7602,1409.98,1426.0919
2017-03-08,2358.074,6497.0878,172.0428,1051.3509,80.2691,1410.11,1426.2195
2017-03-09,2346.5527,6439.3822,171.9499,1030.0717,79.9978,1410.23,1426.3474
2017-03-10,2339.2339,6447.9165,171.8892,1028.0463,79.9239,1410.37,1426.4774
2017-03-13,2354.8904,6507.8964,171.8718,1040.9286,81.1455,1410.76,1426.664
2017-03-14,2354.8998,6493.4846,171.8987,1035.3153,81.0603,1410.89,1426.7985
2017-03-15,2357.3071,6486.0616,171.9525,1043.8598,81.2131,1411.02,1426.926
2017-03-16,2369.194,6543.3407,172.1543,1053.2931,81.3014,1411.15,1427.0551
2017-03-17,2346.9602,6483.2463,172.1192,1047.7041,81.1563,1411.29,1427.1867
2017-03-20,2350.0671,6498.3416,172.094,1049.6307,81.212,1411.69,1427.3634
2017-03-21,2357.1359,6515.9458,171.9503,1040.5411,80.7292,1411.83,1427.4943
2017-03-22,2338.5468,6499.7928,171.9808,1024.3055,80.2539,1412.17,1427.8125
2017-03-23,2347.4342,6512.1874,171.9822,1030.025,80.5659,1412.31,1427.9523
2017-03-24,2365.6043,6546.615,172.2209,1024.52,80.3487,1412.45,1428.0961
2017-03-27,2364.4277,6516.0326,172.3677,1002.8972,79.5999,1412.88,1428.3003
