MSCI Index Code,BBG Ticker,Bloomberg Index Name,Size,Style,Variant,Currency,Extra Info
107055,NLLWACOM,MSCI Daily TR World Net Auto Components Local,Standard,,Net,Local,
107056,GDLWLEQU,MSCI Daily TR World Gross Leisure Equipment Local,Standard,,Gross,Local,
107056,GDUWLEQU,MSCI Daily TR World Gross Leisure Equipment USD,Standard,,Gross,USD,
107056,MIGLLEQU,MSCI World Leisure Equipment Local,Standard,,Price,Local,
107056,MIGULEQU,MSCI World Leisure Equipment USD,Standard,,Price,USD,
107056,NDUWLEQU,MSCI Daily TR World Net Leisure Equipment USD,Standard,,Net,USD,
107056,NLLWLEQU,MSCI Daily TR World Net Leisure Equipment Local,Standard,,Net,Local,
107057,GDLWHOTE,MSCI Daily TR World Gross Hotels Restaurants & Leisure Industry Local,Standard,,Gross,Local,
107057,GDUWHOTE,MSCI Daily TR World Gross Hotels Restaurants & Leisure USD,Standard,,Gross,USD,
107057,MIGLHOTE,MSCI World Hotels Restaurants & Leisure Industry Local,Standard,,Price,Local,
107057,MIGUHOTE,MSCI World Hotels Restaurants & Leisure Industry USD,Standard,,Price,USD,
107057,NDUWHOTE,MSCI Daily TR World Net Hotels Restaurants & Leisure Industry USD,Standard,,Net,USD,
107057,NLLWHOTE,MSCI Daily TR World Net Hotels Restaurants & Leisure Industry Local,Standard,,Net,Local,
107058,GDLWMED,MSCI Daily TR World Gross Media Industry Local,Standard,,Gross,Local,
107058,GDUWMED,MSCI Daily TR World Gross Media Industry USD,Standard,,Gross,USD,
107058,MIGLMED,MSCI World Media Industry Local,Standard,,Price,Local,
107058,MIGUMED,MSCI World Media Industry USD,Standard,,Price,USD,
107058,NDUWMED,MSCI Daily TR World Net Media Industry USD b,Standard,,Net,USD,
107058,NLLWMED,MSCI Daily TR World Net Media Industry Local,Standard,,Net,Local,
107059,GDLWDIS,MSCI Daily TR World Gross Distributors Local,Standard,,Gross,Local,
107059,GDUWDIS,MSCI Daily TR World Gross Distributors USD,Standard,,Gross,USD,
107059,MIGLDIS,MSCI World Distributors Local,Standard,,Price,Local,
107059,MIGUDIS,MSCI World Distributors USD,Standard,,Price,USD,
107059,NDUWDIS,MSCI Daily TR World Net Distributors USD,Standard,,Net,USD,
107059,NLLWDIS,MSCI Daily TR World Net Distributors Local,Standard,,Net,Local,
107060,GDLWICAT,MSCI Daily TR World Gross Internet & Catalog Retail Local,Standard,,Gross,Local,
107060,GDUWICAT,MSCI Daily TR World Gross Internet & Catalog Retail USD,Standard,,Gross,USD,
107060,MIGLICAT,MSCI World Internet & Catalog Retail Local,Standard,,Price,Local,
107060,MIGUICAT,MSCI World Internet & Catalog Retail USD,Standard,,Price,USD,
107060,NDUWICAT,MSCI Daily TR World Net Internet & Catalog Retail USD,Standard,,Net,USD,
107060,NLLWICAT,MSCI Daily TR World Net Internet & Catalog Retail Local,Standard,,Net,Local,
107061,GDLWSRET,MSCI Daily TR World Gross Specialty Retail Local,Standard,,Gross,Local,
107061,GDUWSRET,MSCI Daily TR World Gross Specialty Retail USD,Standard,,Gross,USD,
107061,MIGLSRET,MSCI World Specialty Retail Local,Standard,,Price,Local,
107061,MIGUSRET,MSCI World Specialty Retail USD,Standard,,Price,USD,
107061,NDUWSRET,MSCI Daily TR World Net Specialty Retail USD,Standard,,Net,USD,
107061,NLLWSRET,MSCI Daily TR World Net Specialty Retail Local,Standard,,Net,Local,
107062,GDLWTOBA,MSCI Daily TR World Gross Tobacco Local,Standard,,Gross,Local,
107062,GDUWTOBA,MSCI Daily TR World Gross Tobacco USD,Standard,,Gross,USD,
107062,MIGLTOBA,MSCI World Tobacco Local,Standard,,Price,Local,
107062,MIGUTOBA,MSCI World Tobacco USD,Standard,,Price,USD,
107062,NDUWTOBA,MSCI Daily TR World Net Tobacco USD,Standard,,Net,USD,
107062,NLLWTOBA,MSCI Daily TR World Net Tobacco Local,Standard,,Net,Local,
107063,GDLWHPRO,MSCI Daily TR World Gross Household Products Local,Standard,,Gross,Local,
107063,GDUWHPRO,MSCI Daily TR World Gross Household Products USD,Standard,,Gross,USD,
107063,MIGLHPRO,MSCI World Household Products Local,Standard,,Price,Local,
107063,MIGUHPRO,MSCI World Household Products USD,Standard,,Price,USD,
107063,NDUWHPRO,MSCI Daily TR World Net Household Products USD,Standard,,Net,USD,
107063,NLLWHPRO,MSCI Daily TR World Net Household Products Local,Standard,,Net,Local,
107064,GDLWPPRO,MSCI Daily TR World Gross Personal Products Local,Standard,,Gross,Local,
107064,GDUWPPRO,MSCI Daily TR World Gross Personal Products USD,Standard,,Gross,USD,
107064,MIGLPPRO,MSCI World Personal Products Local,Standard,,Price,Local,
107064,MIGUPPRO,MSCI World Personal Products USD,Standard,,Price,USD,
107064,NDUWPPRO,MSCI Daily TR World Net Personal Products USD,Standard,,Net,USD,
107064,NLLWPPRO,MSCI Daily TR World Net Personal Products Local,Standard,,Net,Local,
107065,GDLWHEQU,MSCI Daily TR World Gross Health Care Equipment Local,Standard,,Gross,Local,
107065,GDUWHEQU,MSCI Daily TR World Gross Health Care Equipment USD,Standard,,Gross,USD,
107065,MIGLHEQU,MSCI World Health Care Equipment Local,Standard,,Price,Local,
107065,MIGUHEQU,MSCI World Health Care Equipment USD,Standard,,Price,USD,
107065,NDUWHEQU,MSCI Daily TR World Net Health Care Equipment USD,Standard,,Net,USD,
107065,NLLWHEQU,MSCI Daily TR World Net Health Care Equipment Local,Standard,,Net,Local,
107066,GDLWHEPR,MSCI Daily TR World Gross Health Care Providers & Services Local,Standard,,Gross,Local,
107066,GDUWHEPR,MSCI Daily TR World Gross Health Care Providers & Services USD,Standard,,Gross,USD,
107066,MIGLHEPR,MSCI World Health Care Providers & Services Local,Standard,,Price,Local,
107066,MIGUHEPR,MSCI World Health Care Providers & Services USD,Standard,,Price,USD,
107066,NDUWHEPR,MSCI Daily TR World Net Health Care Providers & Services USD,Standard,,Net,USD,
107066,NLLWHEPR,MSCI Daily TR World Net Health Care Providers & Services Local,Standard,,Net,Local,
107067,GDLWBANK,MSCI Daily TR World Gross Commercial Banks Local,Standard,,Gross,Local,
107067,GDUWBANK,MSCI Daily TR World Gross Commercial Banks USD,Standard,,Gross,USD,
107067,MIGLBANK,MSCI World Banks Industry Local,Standard,,Price,Local,
107067,MIGUBANK,MSCI World Banks Industry USD,Standard,,Price,USD,
107067,NDUWBANK,MSCI Daily TR World Net Commercial Banks USD,Standard,,Net,USD,
107067,NLLWBANK,MSCI Daily TR World Net Commercial Banks Local,Standard,,Net,Local,
107068,GDLWDFIN,MSCI Daily TR World Gross Diversified Financials Industry Local,Standard,,Gross,Local,
107068,GDUWDFIN,MSCI Daily TR World Gross Diversified Financials Industry USD,Standard,,Gross,USD,
107068,MIGLDFIN,MSCI World Diversified Financials Industry Local,Standard,,Price,Local,
107068,MIGUDFIN,MSCI World Diversified Financials Industry USD,Standard,,Price,USD,
107068,NDUWDFIN,MSCI Daily TR World Net Diversified Financials Industry USD,Standard,,Net,USD,
107068,NLLWDFIN,MSCI Daily TR World Net Diversified Financials Industry Local,Standard,,Net,Local,
107069,GDLWINSU,MSCI Daily TR World Gross Insurance Industry Local,Standard,,Gross,Local,
107069,GDUWINSU,MSCI Daily TR World Gross Insurance Industry USD,Standard,,Gross,USD,
107069,MIGLINSU,MSCI World Insurance Industry Local,Standard,,Price,Local,
107069,MIGUINSU,MSCI World Insurance Industry USD,Standard,,Price,USD,
107069,NDUWINSU,MSCI Daily TR World Net Insurance Industry USD,Standard,,Net,USD,
107069,NLLWINSU,MSCI Daily TR World Net Insurance Industry Local,Standard,,Net,Local,
107070,GDUWREST,MSCI Daily TR World Gross Real Estate Industry USD,Standard,,Gross,USD,
107070,NDUWREST,MSCI Daily TR World Net Real Estate Industry USD,Standard,,Net,USD,
107070,NLLWREST,MSCI Daily TR World Net Real Estate Industry Local,Standard,,Net,Local,
107071,GDLWICON,MSCI Daily TR World Gross IT Consulting & Services Local,Standard,,Gross,Local,
107071,GDUWICON,MSCI Daily TR World Gross IT Consulting & Services USD,Standard,,Gross,USD,
107071,MIGLICON,MSCI World IT Consulting & Services Local,Standard,,Price,Local,
107071,MIGUICON,MSCI World IT Consulting & Services USD,Standard,,Price,USD,
107071,NDUWICON,MSCI Daily TR World Net IT Consulting & Services USD,Standard,,Net,USD,
107071,NLLWICON,MSCI Daily TR World Net IT Consulting & Services Local,Standard,,Net,Local,
107072,GDLWCPER,MSCI Daily TR World Gross Computers & Peripherals Local,Standard,,Gross,Local,
107072,GDUWCPER,MSCI Daily TR World Gross Computers & Peripherals USD,Standard,,Gross,USD,
107072,MIGLCPER,MSCI World Computers & Peripherals Local,Standard,,Price,Local,
107072,MIGUCPER,MSCI World Computers & Peripherals USD,Standard,,Price,USD,
107072,NDUWCPER,MSCI Daily TR World Net Computers & Peripherals USD,Standard,,Net,USD,
107072,NLLWCPER,MSCI Daily TR World Net Computers & Peripherals Local,Standard,,Net,Local,
107073,GDLWELEQ,MSCI Daily TR World Gross Electronic Equipment & Instruments Local,Standard,,Gross,Local,
107073,GDUWELEQ,MSCI Daily TR World Gross Electronic Equipment & Instruments USD,Standard,,Gross,USD,
107073,MIGLELEQ,MSCI World Electronic Equipment & Instruments Local,Standard,,Price,Local,
107073,MIGUELEQ,MSCI World Electronic Equipment & Instruments USD,Standard,,Price,USD,
107073,NDUWELEQ,MSCI Daily TR World Net Electronic Equipment & Instruments USD,Standard,,Net,USD,
107073,NLLWELEQ,MSCI Daily TR World Net Electronic Equipment & Instruments Local,Standard,,Net,Local,
107074,GDLWOELE,MSCI Daily TR World Gross Office Electronics Local,Standard,,Gross,Local,
107074,GDUWOELE,MSCI Daily TR World Gross Office Electronics USD,Standard,,Gross,USD,
107074,MIGLOELE,MSCI World Office Electronics Local,Standard,,Price,Local,
107074,MIGUOELE,MSCI World Office Electronics USD,Standard,,Price,USD,
107074,NDUWOELE,MSCI Daily TR World Net Office Electronics USD,Standard,,Net,USD,
107074,NLLWOELE,MSCI Daily TR World Net Office Electronics Local,Standard,,Net,Local,
107076,GDLWMUTI,MSCI Daily TR World Gross Multi Utilities Local,Standard,,Gross,Local,
107076,GDUWMUTI,MSCI Daily TR World Gross Multi Utilities USD,Standard,,Gross,USD,
107076,MIGLMUTI,MSCI World Multi Utilities Local,Standard,,Price,Local,
107076,MIGUMUTI,MSCI World Multi Utilities USD,Standard,,Price,USD,
107076,NDUWMUTI,MSCI Daily TR World Net Multi Utilities USD,Standard,,Net,USD,
107076,NLLWMUTI,MSCI Daily TR World Net Multi Utilities Local,Standard,,Net,Local,
107077,GDLCEEQS,MSCI AC World Daily TR Gross Energy Equipment Local,Standard,,Gross,Local,
107077,GDUCEEQS,MSCI AC World Daily TR Gross Energy Equipment USD,Standard,,Gross,USD,
107077,MICLEEQS,MSCI AC World Energy Equipment Local,Standard,,Price,Local,
107077,MICUEEQS,MSCI AC World Energy Equipment USD,Standard,,Price,USD,
107077,NDLCEEQS,MSCI AC World Daily TR Net Energy Equipment Local,Standard,,Net,Local,
107077,NDUCEEQS,MSCI AC World Daily TR Net Energy Equipment USD,Standard,,Net,USD,
107078,GDLCCMAT,MSCI AC World Daily TR Gross Construction Materials Local,Standard,,Gross,Local,
107078,GDUCCMAT,MSCI AC World Daily TR Gross Construction Materials USD,Standard,,Gross,USD,
107078,MICLCMAT,MSCI AC World Construction Materials Local,Standard,,Price,Local,
107078,MICUCMAT,MSCI AC World Construction Materials USD,Standard,,Price,USD,
107078,NDLCCMAT,MSCI AC World Daily TR Net Construction Materials Local,Standard,,Net,Local,
107078,NDUCCMAT,MSCI AC World Daily TR Net Construction Materials USD,Standard,,Net,USD,
107079,GDLCCPAK,MSCI AC World Daily TR Gross Containers & Packaging Local,Standard,,Gross,Local,
107079,GDUCCPAK,MSCI AC World Daily TR Gross Containers & Packaging USD,Standard,,Gross,USD,
107079,MICLCPAK,MSCI AC World Containers & Packaging Local,Standard,,Price,Local,
107079,MICUCPAK,MSCI AC World Containers & Packaging USD,Standard,,Price,USD,
107079,NDLCCPAK,MSCI AC World Daily TR Net Containers & Packaging Local,Standard,,Net,Local,
107079,NDUCCPAK,MSCI AC World Daily TR Net Containers & Packaging USD,Standard,,Net,USD,
107080,GDLCBUIL,MSCI AC World Daily TR Gross Building Products Local,Standard,,Gross,Local,
107080,GDUCBUIL,MSCI AC World Daily TR Gross Building Products USD,Standard,,Gross,USD,
107080,MICLBUIL,MSCI AC World Building Products Local,Standard,,Price,Local,
107080,MICUBUIL,MSCI AC World Building Products USD,Standard,,Price,USD,
107080,NDLCBUIL,MSCI AC World Daily TR Net Building Products Local,Standard,,Net,Local,
107080,NDUCBUIL,MSCI AC World Daily TR Net Building Products USD,Standard,,Net,USD,
107081,GDLCCENG,MSCI AC World Daily TR Gross Construction & Engineering Local,Standard,,Gross,Local,
107081,GDUCCENG,MSCI AC World Daily TR Gross Construction & Engineering USD,Standard,,Gross,USD,
107081,MICLCENG,MSCI AC World Construction & Engineering Local,Standard,,Price,Local,
107081,MICUCENG,MSCI AC World Construction & Engineering USD,Standard,,Price,USD,
107081,NDLCCENG,MSCI AC World Daily TR Net Construction & Engineering Local,Standard,,Net,Local,
107081,NDUCCENG,MSCI AC World Daily TR Net Construction & Engineering USD,Standard,,Net,USD,
107082,GDLCTRDI,MSCI AC World Daily TR Gross Trading Cos & Distributors Local,Standard,,Gross,Local,
107082,GDUCTRDI,MSCI AC World Daily TR Gross Trading Cos & Distributors USD,Standard,,Gross,USD,
107082,MICLTRDI,MSCI AC World Trading Cos & Distributors Local,Standard,,Price,Local,
107082,MICUTRDI,MSCI AC World Trading Cos & Distributors USD,Standard,,Price,USD,
107082,NDLCTRDI,MSCI AC World Daily TR Net Trading Cos & Distributors Local,Standard,,Net,Local,
107082,NDUCTRDI,MSCI AC World Daily TR Net Trading Cos & Distributors USD,Standard,,Net,USD,
107083,GDLCCSER,MSCI AC World Daily TR Gross Commercial Services & Supplies Local,Standard,,Gross,Local,
107083,GDUCCSER,MSCI AC World Daily TR Gross Commercial Services & Supplies USD,Standard,,Gross,USD,
107083,MICLCSER,MSCI AC World Commercial Services & Supplies Local,Standard,,Price,Local,
107083,MICUCSER,MSCI AC World Commercial Services & Supplies USD,Standard,,Price,USD,
107083,NDLCCSER,MSCI AC World Daily TR Net Commercial Services & Supplies Local,Standard,,Net,Local,
107083,NDUCCSER,MSCI AC World Daily TR Net Commercial Services & Supplies USD,Standard,,Net,USD,
107084,GDLCACOU,MSCI AC World Daily TR Gross Air Freight Local,Standard,,Gross,Local,
107084,GDUCACOU,MSCI AC World Daily TR Gross Air Freight USD,Standard,,Gross,USD,
107084,MICLACOU,MSCI AC World Air Freight Local,Standard,,Price,Local,
107084,MICUACOU,MSCI AC World Air Freight USD,Standard,,Price,USD,
107084,NDLCACOU,MSCI AC World Daily TR Net Air Freight Local,Standard,,Net,Local,
107084,NDUCACOU,MSCI AC World Daily TR Net Air Freight USD,Standard,,Net,USD,
107085,GDLCRRAI,MSCI AC World Daily TR Gross Road & Rail Local,Standard,,Gross,Local,
107085,GDUCRRAI,MSCI AC World Daily TR Gross Road & Rail USD,Standard,,Gross,USD,
107085,MICLRRAI,MSCI AC World Road & Rail Local,Standard,,Price,Local,
107085,MICURRAI,MSCI AC World Road & Rail USD,Standard,,Price,USD,
107085,NDLCRRAI,MSCI AC World Daily TR Net Road & Rail Local,Standard,,Net,Local,
107085,NDUCRRAI,MSCI AC World Daily TR Net Road & Rail USD,Standard,,Net,USD,
107086,GDLCTRIF,MSCI AC World Daily TR Gross Transportation Infrastructure Local,Standard,,Gross,Local,
107086,GDUCTRIF,MSCI AC World Daily TR Gross Transportation Infrastructure USD,Standard,,Gross,USD,
107086,MICLTRIF,MSCI AC World Transportation Infrastructure Local,Standard,,Price,Local,
107086,MICUTRIF,MSCI AC World Transportation Infrastructure USD,Standard,,Price,USD,
107086,NDLCTRIF,MSCI AC World Daily TR Net Transportation Infrastructure Local,Standard,,Net,Local,
107086,NDUCTRIF,MSCI AC World Daily TR Net Transportation Infrastructure USD,Standard,,Net,USD,
107087,GDLCACOM,MSCI AC World Daily TR Gross Auto Components Local,Standard,,Gross,Local,
107087,GDUCACOM,MSCI AC World Daily TR Gross Auto Components USD,Standard,,Gross,USD,
107087,MICLACOM,MSCI AC World Auto Components Local,Standard,,Price,Local,
107087,MICUACOM,MSCI AC World Auto Components USD,Standard,,Price,USD,
107087,NDLCACOM,MSCI AC World Daily TR Net Auto Components Local,Standard,,Net,Local,
107087,NDUCACOM,MSCI AC World Daily TR Net Auto Components USD,Standard,,Net,USD,
107088,GDLCLEQU,MSCI AC World Daily TR Gross Leisure Equipment Local,Standard,,Gross,Local,
107088,GDUCLEQU,MSCI AC World Daily TR Gross Leisure Equipment USD,Standard,,Gross,USD,
107088,MICLLEQU,MSCI AC World Leisure Equipment Local,Standard,,Price,Local,
107088,MICULEQU,MSCI AC World Leisure Equipment USD,Standard,,Price,USD,
107088,NDLCLEQU,MSCI AC World Daily TR Net Leisure Equipment Local,Standard,,Net,Local,
107088,NDUCLEQU,MSCI AC World Daily TR Net Leisure Equipment USD,Standard,,Net,USD,
107089,GDLCHOTE,MSCI AC World Daily TR Gross Hotels Restaurants & Leisure Local,Standard,,Gross,Local,
107089,GDUCHOTE,MSCI AC World Daily TR Gross Hotels Restaurants & Leisure USD,Standard,,Gross,USD,
107089,MICLHOTE,MSCI AC World Hotels Restaurants & Leisure Industry Local,Standard,,Price,Local,
107089,MICUHOTE,MSCI AC World Hotels Restaurants & Leisure Industry USD,Standard,,Price,USD,
107089,NDLCHOTE,MSCI AC World Daily TR Net Hotels Restaurants & Leisure Local,Standard,,Net,Local,
107089,NDUCHOTE,MSCI AC World Daily TR Net Hotels Restaurants & Leisure USD,Standard,,Net,USD,
107090,GDLCMED,MSCI AC World Daily TR Gross Media Local,Standard,,Gross,Local,
107090,GDUCMED,MSCI AC World Daily TR Gross Media USD,Standard,,Gross,USD,
107090,MICLMED,MSCI AC World Media Industry Local,Standard,,Price,Local,
107090,MICUMED,MSCI AC World Media Industry USD,Standard,,Price,USD,
107090,NDLCMED,MSCI AC World Daily TR Net Media Local,Standard,,Net,Local,
107090,NDUCMED,MSCI AC World Daily TR Net Media USD,Standard,,Net,USD,
107091,GDLCDIS,MSCI AC World Daily TR Gross Distributors Local,Standard,,Gross,Local,
107091,GDUCDIS,MSCI AC World Daily TR Gross Distribution USD,Standard,,Gross,USD,
107091,MICLDIS,MSCI AC World Distributors Local,Standard,,Price,Local,
107091,MICUDIS,MSCI AC World Distributors USD,Standard,,Price,USD,
107091,NDLCDIS,MSCI AC World Daily TR Net Distributors Local,Standard,,Net,Local,
107091,NDUCDIS,MSCI AC World Daily TR Net Distributors USD,Standard,,Net,USD,
107092,GDLCICAT,MSCI AC World Daily TR Gross Internet & Catalog Retail Local,Standard,,Gross,Local,
107092,GDUCICAT,MSCI AC World Daily TR Gross Internet & Catalog Retail USD,Standard,,Gross,USD,
107092,MICLICAT,MSCI AC World Internet & Catalog Retail Local,Standard,,Price,Local,
107092,MICUICAT,MSCI AC World Internet & Catalog Retail USD,Standard,,Price,USD,
107092,NDLCICAT,MSCI AC World Daily TR Net Internet & Catalog Retail Local,Standard,,Net,Local,
107092,NDUCICAT,MSCI AC World Daily TR Net Internet & Catalog Retail USD,Standard,,Net,USD,
107093,GDLCSRET,MSCI AC World Daily TR Gross Specialty Retail Local,Standard,,Gross,Local,
107093,GDUCSRET,MSCI AC World Daily TR Gross Specialty Retail USD,Standard,,Gross,USD,
107093,MICLSRET,MSCI AC World Specialty Retail Local,Standard,,Price,Local,
107093,MICUSRET,MSCI AC World Specialty Retail USD,Standard,,Price,USD,
107093,NDLCSRET,MSCI AC World Daily TR Net Specialty Retail Local,Standard,,Net,Local,
107093,NDUCSRET,MSCI AC World Daily TR Net Specialty Retail USD,Standard,,Net,USD,
107094,GDLCTOBA,MSCI AC World Daily TR Gross Tobacco Local,Standard,,Gross,Local,
107094,GDUCTOBA,MSCI AC World Daily TR Gross Tobacco USD,Standard,,Gross,USD,
107094,MICLTOBA,MSCI AC World Tobacco Local,Standard,,Price,Local,
107094,MICUTOBA,MSCI AC World Tobacco USD,Standard,,Price,USD,
107094,NDLCTOBA,MSCI AC World Daily TR Net Tobacco Local,Standard,,Net,Local,
107094,NDUCTOBA,MSCI AC World Daily TR Net Tobacco USD,Standard,,Net,USD,
107095,GDLCHPRO,MSCI AC World Daily TR Gross Household Products Local,Standard,,Gross,Local,
107095,GDUCHPRO,MSCI AC World Daily TR Gross Household Products USD,Standard,,Gross,USD,
107095,MICLHPRO,MSCI AC World Household Products Local,Standard,,Price,Local,
107095,MICUHPRO,MSCI AC World Household Products USD,Standard,,Price,USD,
107095,NDLCHPRO,MSCI AC World Daily TR Net Household Products Local,Standard,,Net,Local,
107095,NDUCHPRO,MSCI AC World Daily TR Net Household Products USD,Standard,,Net,USD,
107096,GDLCPPRO,MSCI AC World Daily TR Gross Personal Products Local,Standard,,Gross,Local,
107096,GDUCPPRO,MSCI AC World Daily TR Gross Personal Products USD,Standard,,Gross,USD,
107096,MICLPPRO,MSCI AC World Personal Products Local,Standard,,Price,Local,
