datetime,CN_Quality2
2020-10-08,1.8628291934394325
2020-10-09,1.914001031272257
2020-10-10,1.914001031272257
2020-10-11,1.914001031272257
2020-10-12,2.0009293507263606
2020-10-13,2.018790795774064
2020-10-14,1.9863428437330781
2020-10-15,1.9674003936660358
2020-10-16,1.9447607479240525
2020-10-17,1.9447607479240525
2020-10-18,1.9447607479240525
2020-10-19,1.8683946991793805
2020-10-20,1.9006184880479569
2020-10-21,1.85759001685891
2020-10-22,1.8266933654866304
2020-10-23,1.7428845507989847
2020-10-24,1.7428845507989847
2020-10-25,1.7428845507989847
2020-10-26,1.7227146256434906
2020-10-27,1.7506983489038737
2020-10-28,1.7604202052928355
2020-10-29,1.7794758159104287
2020-10-30,1.6915686763674778
