date,sp500
2012-10-04,0.310555107
2012-10-05,0.31013362
2012-10-06,0.31013362
2012-10-07,0.31013362
2012-10-08,0.305604878
2012-10-09,0.292691238
2012-10-10,0.284691956
2012-10-11,0.284943054
2012-10-12,0.281131737
2012-10-13,0.281131737
2012-10-14,0.281131737
2012-10-15,0.291480585
2012-10-16,0.304743969
2012-10-17,0.310115685
2012-10-18,0.306914178
2012-10-19,0.285256928
2012-10-20,0.285256928
2012-10-21,0.285256928
2012-10-22,0.285821899
2012-10-23,0.267249574
2012-10-24,0.26333961100000003
2012-10-25,0.267124025
2012-10-26,0.266200341
2012-10-27,0.266200341
2012-10-28,0.266200341
2012-10-29,0.266200341
2012-10-30,0.266200341
2012-10-31,0.266397632
2012-11-01,0.280234957
2012-11-02,0.268227065
2012-11-03,0.268227065
2012-11-04,0.268227065
2012-11-05,0.270971213
2012-11-06,0.28095238100000003
2012-11-07,0.250587391
2012-11-08,0.23532418600000002
2012-11-09,0.237422653
2012-11-10,0.237422653
2012-11-11,0.237422653
2012-11-12,0.237584073
2012-11-13,0.23265178
2012-11-14,0.215577078
2012-11-15,0.21364003199999998
2012-11-16,0.219513945
2012-11-17,0.219513945
2012-11-18,0.219513945
2012-11-19,0.24373598800000001
2012-11-20,0.24456102600000001
2012-11-21,0.247448659
2012-11-22,0.247448659
2012-11-23,0.263698323
2012-11-24,0.263698323
2012-11-25,0.263698323
2012-11-26,0.26113353100000003
2012-11-27,0.254542194
2012-11-28,0.264397812
2012-11-29,0.269796431
2012-11-30,0.27000269
2012-12-01,0.27000269
2012-12-02,0.27000269
2012-12-03,0.263976325
2012-12-04,0.261815084
2012-12-05,0.26381490399999996
2012-12-06,0.267993902
2012-12-07,0.27169760600000004
2012-12-08,0.27169760600000004
2012-12-09,0.27169760600000004
2012-12-10,0.27212806
2012-12-11,0.280459152
2012-12-12,0.281033091
2012-12-13,0.272935163
2012-12-14,0.267671061
2012-12-15,0.267671061
2012-12-16,0.267671061
2012-12-17,0.282719039
2012-12-18,0.29745314300000003
2012-12-19,0.287606493
2012-12-20,0.294673123
2012-12-21,0.282530715
2012-12-22,0.282530715
2012-12-23,0.282530715
2012-12-24,0.279400951
2012-12-25,0.279400951
2012-12-26,0.27327593899999997
2012-12-27,0.271724509
2012-12-28,0.25767195800000003
2012-12-29,0.25767195800000003
2012-12-30,0.25767195800000003
2012-12-31,0.278979464
2013-01-01,0.278979464
2013-01-02,0.31146982300000003
2013-01-03,0.30873464300000003
2013-01-04,0.315101785
2013-01-05,0.315101785
2013-01-06,0.315101785
2013-01-07,0.31099453
2013-01-08,0.30674379
2013-01-09,0.310214331
2013-01-10,0.320168595
2013-01-11,0.32010582
2013-01-12,0.32010582
2013-01-13,0.32010582
2013-01-14,0.31887723100000004
2013-01-15,0.320365886
2013-01-16,0.320625953
2013-01-17,0.32807819899999996
2013-01-18,0.332597973
2013-01-19,0.332597973
2013-01-20,0.332597973
2013-01-21,0.332597973
2013-01-22,0.33849878899999997
2013-01-23,0.34051654600000003
2013-01-24,0.34052551299999995
2013-01-25,0.34782530700000003
2013-01-26,0.34782530700000003
2013-01-27,0.34782530700000003
2013-01-28,0.34533225700000003
2013-01-29,0.352201596
2013-01-30,0.34692852700000004
2013-01-31,0.343475921
2013-02-01,0.356981437
2013-02-02,0.356981437
2013-02-03,0.356981437
2013-02-04,0.341323648
2013-02-05,0.35529548899999996
2013-02-06,0.35603981700000004
2013-02-07,0.353591606
2013-02-08,0.361250112
2013-02-09,0.361250112
2013-02-10,0.361250112
2013-02-11,0.360425074
2013-02-12,0.362595283
2013-02-13,0.363402385
2013-02-14,0.364344005
2013-02-15,0.362918124
2013-02-16,0.362918124
2013-02-17,0.362918124
2013-02-18,0.362918124
2013-02-19,0.372917227
2013-02-20,0.355887364
2013-02-21,0.34734104600000004
2013-02-22,0.35916061299999996
2013-02-23,0.35916061299999996
2013-02-24,0.35916061299999996
2013-02-25,0.334274953
2013-02-26,0.342426688
2013-02-27,0.359510358
2013-02-28,0.358335575
2013-03-01,0.361492243
2013-03-02,0.361492243
2013-03-03,0.361492243
2013-03-04,0.36776970700000006
2013-03-05,0.380853735
2013-03-06,0.382351359
2013-03-07,0.38486234399999997
2013-03-08,0.391068066
2013-03-09,0.391068066
2013-03-10,0.391068066
2013-03-11,0.39558784
2013-03-12,0.39223388
2013-03-13,0.39406331299999997
2013-03-14,0.401874271
2013-03-15,0.399605417
2013-03-16,0.399605417
2013-03-17,0.399605417
2013-03-18,0.391893104
2013-03-19,0.388521209
2013-03-20,0.397820823
2013-03-21,0.386243386
2013-03-22,0.396188683
2013-03-23,0.396188683
2013-03-24,0.396188683
2013-03-25,0.391525424
2013-03-26,0.40235853299999996
2013-03-27,0.401533495
2013-03-28,0.407219083
2013-03-29,0.407219083
2013-03-30,0.407219083
2013-03-31,0.407219083
2013-04-01,0.400923684
2013-04-02,0.408169671
2013-04-03,0.393318985
2013-04-04,0.398959735
2013-04-05,0.392951305
2013-04-06,0.392951305
2013-04-07,0.392951305
2013-04-08,0.401730786
2013-04-09,0.40669895100000003
2013-04-10,0.423845395
2013-04-11,0.42890323700000005
2013-04-12,0.424849789
2013-04-13,0.424849789
2013-04-14,0.424849789
2013-04-15,0.39212626700000003
2013-04-16,0.41204376299999995
2013-04-17,0.391812394
2013-04-18,0.382485876
2013-04-19,0.39471796299999995
2013-04-20,0.39471796299999995
2013-04-21,0.39471796299999995
2013-04-22,0.40121962200000005
2013-04-23,0.41581920899999997
2013-04-24,0.415828177
2013-04-25,0.421540669
2013-04-26,0.41892207
2013-04-27,0.41892207
2013-04-28,0.41892207
2013-04-29,0.429118465
2013-04-30,0.43266971600000004
2013-05-01,0.419334589
2013-05-02,0.432687651
2013-05-03,0.447780468
2013-05-04,0.447780468
2013-05-05,0.447780468
2013-05-06,0.45054255200000004
2013-05-07,0.458129316
2013-05-08,0.464164649
2013-05-09,0.45876603
2013-05-10,0.465070397
2013-05-11,0.465070397
2013-05-12,0.465070397
2013-05-13,0.46513317200000004
2013-05-14,0.47999282600000004
2013-05-15,0.487561654
2013-05-16,0.48010940700000004
2013-05-17,0.495354677
2013-05-18,0.495354677
2013-05-19,0.495354677
2013-05-20,0.49429647600000004
2013-05-21,0.496870236
2013-05-22,0.484485696
2013-05-23,0.48014527799999995
2013-05-24,0.47932920799999995
2013-05-25,0.47932920799999995
2013-05-26,0.47932920799999995
2013-05-27,0.47932920799999995
2013-05-28,0.488709533
2013-05-29,0.47821720000000006
2013-05-30,0.483642723
2013-05-31,0.462415927
2013-06-01,0.462415927
2013-06-02,0.462415927
2013-06-03,0.471096763
2013-06-04,0.462989866
2013-06-05,0.44283023899999996
2013-06-06,0.455080262
2013-06-07,0.473751233
2013-06-08,0.473751233
2013-06-09,0.473751233
2013-06-10,0.47324006799999996
2013-06-11,0.458281768
2013-06-12,0.446076585
2013-06-13,0.46745583399999996
2013-06-14,0.458819837
2013-06-15,0.458819837
2013-06-16,0.458819837
2013-06-17,0.469859205
2013-06-18,0.48131109299999997
2013-06-19,0.46079275399999997
2013-06-20,0.42425791399999996
2013-06-21,0.42806026399999997
2013-06-22,0.42806026399999997
2013-06-23,0.42806026399999997
2013-06-24,0.41071652799999997
2013-06-25,0.42411442899999996
2013-06-26,0.43777239700000004
2013-06-27,0.44668639600000004
2013-06-28,0.44048067399999996
2013-06-29,0.44048067399999996
2013-06-30,0.44048067399999996
2013-07-01,0.44826473
2013-07-02,0.44747556299999997
2013-07-03,0.448668281
2013-07-04,0.448668281
2013-07-05,0.463447224
2013-07-06,0.463447224
2013-07-07,0.463447224
2013-07-08,0.471132634
2013-07-09,0.48176845100000004
2013-07-10,0.482037485
2013-07-11,0.50212537
2013-07-12,0.506761725
2013-07-13,0.506761725
2013-07-14,0.506761725
2013-07-15,0.5088332879999999
2013-07-16,0.503237378
2013-07-17,0.507407407
2013-07-18,0.514994171
2013-07-19,0.517433414
2013-07-20,0.517433414
2013-07-21,0.517433414
2013-07-22,0.520518339
2013-07-23,0.517702448
2013-07-24,0.511918214
2013-07-25,0.515783338
2013-07-26,0.517038831
2013-07-27,0.517038831
2013-07-28,0.517038831
2013-07-29,0.511371177
2013-07-30,0.511936149
2013-07-31,0.51172989
2013-08-01,0.530687831
2013-08-02,0.533198816
2013-08-03,0.533198816
2013-08-04,0.533198816
2013-08-05,0.530929961
2013-08-06,0.522168415
2013-08-07,0.516375213
2013-08-08,0.522267061
2013-08-09,0.516832571
2013-08-10,0.516832571
2013-08-11,0.516832571
2013-08-12,0.515083849
2013-08-13,0.51928975
2013-08-14,0.511424984
2013-08-15,0.489839476
2013-08-16,0.484916151
2013-08-17,0.484916151
2013-08-18,0.484916151
2013-08-19,0.476154605
2013-08-20,0.481795355
2013-08-21,0.47323109999999996
2013-08-22,0.485929513
2013-08-23,0.491794458
2013-08-24,0.491794458
2013-08-25,0.491794458
2013-08-26,0.48576809299999996
2013-08-27,0.46218276399999997
2013-08-28,0.466200341
2013-08-29,0.469079006
2013-08-30,0.46441574700000005
2013-08-31,0.46441574700000005
2013-09-01,0.46441574700000005
2013-09-02,0.46441574700000005
2013-09-03,0.470513855
2013-09-04,0.482450004
2013-09-05,0.484243566
2013-09-06,0.484324276
2013-09-07,0.484324276
2013-09-08,0.484324276
2013-09-09,0.499157026
2013-09-10,0.5101694920000001
2013-09-11,0.514778944
2013-09-12,0.509658327
2013-09-13,0.513756614
2013-09-14,0.513756614
2013-09-15,0.513756614
2013-09-16,0.522374675
2013-09-17,0.528795624
2013-09-18,0.5474127879999999
2013-09-19,0.544561026
2013-09-20,0.533414044
2013-09-21,0.533414044
2013-09-22,0.533414044
2013-09-23,0.526177024
2013-09-24,0.522213254
2013-09-25,0.518043225
2013-09-26,0.52333423
2013-09-27,0.517128509
2013-09-28,0.517128509
2013-09-29,0.517128509
2013-09-30,0.5079813470000001
2013-10-01,0.520043045
2013-10-02,0.519029683
2013-10-03,0.505389651
2013-10-04,0.516007533
2013-10-05,0.516007533
2013-10-06,0.516007533
2013-10-07,0.503111829
2013-10-08,0.484575374
2013-10-09,0.485427316
2013-10-10,0.517854901
2013-10-11,0.527396646
2013-10-12,0.527396646
2013-10-13,0.527396646
2013-10-14,0.533620303
2013-10-15,0.522787194
2013-10-16,0.5438436010000001
2013-10-17,0.5542552239999999
2013-10-18,0.564433683
2013-10-19,0.564433683
2013-10-20,0.564433683
2013-10-21,0.564577168
2013-10-22,0.573553941
2013-10-23,0.5661196310000001
2013-10-24,0.5712223120000001
2013-10-25,0.5781275220000001
2013-10-26,0.5781275220000001
2013-10-27,0.5781275220000001
2013-10-28,0.580225989
2013-10-29,0.589050309
2013-10-30,0.581302125
2013-10-31,0.5752309210000001
2013-11-01,0.579804502
2013-11-02,0.579804502
2013-11-03,0.579804502
2013-11-04,0.5854452520000001
2013-11-05,0.58099722
2013-11-06,0.58774101
2013-11-07,0.5668101520000001
2013-11-08,0.587848623
2013-11-09,0.587848623
2013-11-10,0.587848623
2013-11-11,0.588996503
2013-11-12,0.585230024
2013-11-13,0.598062954
2013-11-14,0.605793202
2013-11-15,0.612572863
2013-11-16,0.612572863
2013-11-17,0.612572863
2013-11-18,0.606609273
2013-11-19,0.603327056
2013-11-20,0.597497982
2013-11-21,0.610483365
2013-11-22,0.6184736789999999
2013-11-23,0.6184736789999999
2013-11-24,0.6184736789999999
2013-11-25,0.61642902
2013-11-26,0.616671151
2013-11-27,0.620688727
2013-11-28,0.620688727
2013-11-29,0.619415299
2013-11-30,0.619415299
2013-12-01,0.619415299
2013-12-02,0.615012107
2013-12-03,0.609855618
2013-12-04,0.607757152
2013-12-05,0.600780199
2013-12-06,0.618769617
2013-12-07,0.618769617
2013-12-08,0.618769617
2013-12-09,0.6217110570000001
2013-12-10,0.6165545689999999
2013-12-11,0.598260246
2013-12-12,0.59223388
2013-12-13,0.59207246
2013-12-14,0.59207246
2013-12-15,0.59207246
2013-12-16,0.6021343379999999
2013-12-17,0.597166173
2013-12-18,0.623755717
2013-12-19,0.622814097
2013-12-20,0.630634024
2013-12-21,0.630634024
2013-12-22,0.630634024
2013-12-23,0.639305892
2013-12-24,0.6440857320000001
2013-12-25,0.6440857320000001
2013-12-26,0.651887723
2013-12-27,0.651331719
2013-12-28,0.651331719
2013-12-29,0.651331719
2013-12-30,0.651035782
2013-12-31,0.657573312
2014-01-01,0.657573312
2014-01-02,0.642884046
2014-01-03,0.64233701
2014-01-04,0.64233701
2014-01-05,0.64233701
2014-01-06,0.63821182
2014-01-07,0.648175052
2014-01-08,0.6478253070000001
2014-01-09,0.6483992470000001
2014-01-10,0.652201596
2014-01-11,0.652201596
2014-01-12,0.652201596
2014-01-13,0.631423191
2014-01-14,0.6490718320000001
2014-01-15,0.657591247
2014-01-16,0.655358264
2014-01-17,0.648910412
2014-01-18,0.648910412
2014-01-19,0.648910412
2014-01-20,0.648910412
2014-01-21,0.6534839920000001
2014-01-22,0.65443458
2014-01-23,0.639727379
2014-01-24,0.605497265
2014-01-25,0.605497265
2014-01-26,0.605497265
2014-01-27,0.597668371
2014-01-28,0.60747915
2014-01-29,0.5910680660000001
2014-01-30,0.608994709
2014-01-31,0.598592055
2014-02-01,0.598592055
2014-02-02,0.598592055
2014-02-03,0.562093086
2014-02-04,0.574029235
2014-02-05,0.570836696
2014-02-06,0.590377545
2014-02-07,0.6115325979999999
2014-02-08,0.6115325979999999
2014-02-09,0.6115325979999999
2014-02-10,0.614061519
2014-02-11,0.63191642
2014-02-12,0.631476998
2014-02-13,0.640955968
2014-02-14,0.648847637
2014-02-15,0.648847637
2014-02-16,0.648847637
2014-02-17,0.648847637
2014-02-18,0.65075778
2014-02-19,0.639987445
2014-02-20,0.649878935
2014-02-21,0.646713299
2014-02-22,0.646713299
2014-02-23,0.646713299
2014-02-24,0.656900726
2014-02-25,0.654667743
2014-02-26,0.654703614
2014-02-27,0.662891221
2014-02-28,0.667518608
2014-03-01,0.667518608
2014-03-02,0.667518608
2014-03-03,0.655214779
2014-03-04,0.680486055
2014-03-05,0.680396377
2014-03-06,0.68328401
2014-03-07,0.684189759
2014-03-08,0.684189759
2014-03-09,0.684189759
2014-03-10,0.68340956
2014-03-11,0.674854273
2014-03-12,0.6753654379999999
2014-03-13,0.655761815
2014-03-14,0.6510895879999999
2014-03-15,0.6510895879999999
2014-03-16,0.6510895879999999
2014-03-17,0.666962604
2014-03-18,0.6789973990000001
2014-03-19,0.668702359
2014-03-20,0.678782172
2014-03-21,0.673858847
2014-03-22,0.673858847
2014-03-23,0.673858847
2014-03-24,0.665716079
2014-03-25,0.673051744
2014-03-26,0.66133979
2014-03-27,0.6581831229999999
2014-03-28,0.6658775
2014-03-29,0.6658775
2014-03-30,0.6658775
2014-03-31,0.67907811
2014-04-01,0.690897677
2014-04-02,0.6957223570000001
2014-04-03,0.693812214
2014-04-04,0.672576451
2014-04-05,0.672576451
2014-04-06,0.672576451
2014-04-07,0.654596
2014-04-08,0.660801722
2014-04-09,0.678934625
2014-04-10,0.643870505
2014-04-11,0.628275491
2014-04-12,0.628275491
2014-04-13,0.628275491
2014-04-14,0.641655457
2014-04-15,0.652748632
2014-04-16,0.670083401
2014-04-17,0.672361223
2014-04-18,0.672361223
2014-04-19,0.672361223
2014-04-20,0.672361223
2014-04-21,0.678674558
2014-04-22,0.6855438970000001
2014-04-23,0.68181329
2014-04-24,0.684700924
2014-04-25,0.671060891
2014-04-26,0.671060891
2014-04-27,0.671060891
2014-04-28,0.676468478
2014-04-29,0.684449825
2014-04-30,0.6894897320000001
2014-05-01,0.6892476009999999
2014-05-02,0.6869697779999999
2014-05-03,0.6869697779999999
2014-05-04,0.6869697779999999
2014-05-05,0.690126446
2014-05-06,0.674934983
2014-05-07,0.6843422109999999
2014-05-08,0.682028518
2014-05-09,0.6845843420000001
2014-05-10,0.6845843420000001
2014-05-11,0.6845843420000001
2014-05-12,0.700878845
2014-05-13,0.701596269
2014-05-14,0.693596987
2014-05-15,0.677741907
2014-05-16,0.684028338
2014-05-17,0.684028338
2014-05-18,0.684028338
2014-05-19,0.6905030940000001
2014-05-20,0.679517532
2014-05-21,0.693148597
2014-05-22,0.6971482379999999
2014-05-23,0.704358354
2014-05-24,0.704358354
2014-05-25,0.704358354
2014-05-26,0.704358354
2014-05-27,0.7145637159999999
2014-05-28,0.7126535740000001
2014-05-29,0.721845574
2014-05-30,0.725020178
2014-05-31,0.725020178
2014-06-01,0.725020178
2014-06-02,0.72627567
2014-06-03,0.7256210209999999
2014-06-04,0.728885302
2014-06-05,0.740166801
2014-06-06,0.748219891
2014-06-07,0.748219891
2014-06-08,0.748219891
2014-06-09,0.749860999
2014-06-10,0.7494305440000001
2014-06-11,0.743242758
2014-06-12,0.730885122
2014-06-13,0.736310645
2014-06-14,0.736310645
2014-06-15,0.736310645
2014-06-16,0.737763429
2014-06-17,0.741538875
2014-06-18,0.7549816159999999
2014-06-19,0.757223567
2014-06-20,0.760263653
2014-06-21,0.760263653
2014-06-22,0.760263653
2014-06-23,0.760030491
2014-06-24,0.7487041520000001
2014-06-25,0.7572684059999999
2014-06-26,0.755196843
2014-06-27,0.758550803
2014-06-28,0.758550803
2014-06-29,0.758550803
2014-06-30,0.757896153
2014-07-01,0.76963501
2014-07-02,0.770800825
2014-07-03,0.7805039909999999
2014-07-04,0.7805039909999999
2014-07-05,0.7805039909999999
2014-07-06,0.7805039909999999
2014-07-07,0.77351807
2014-07-08,0.761016949
2014-07-09,0.769195588
2014-07-10,0.7618868259999999
2014-07-11,0.764478522
2014-07-12,0.764478522
2014-07-13,0.764478522
2014-07-14,0.7730248409999999
2014-07-15,0.7695991390000001
2014-07-16,0.77703345
2014-07-17,0.756003946
2014-07-18,0.774029235
2014-07-19,0.774029235
2014-07-20,0.774029235
2014-07-21,0.7699130120000001
2014-07-22,0.77879114
2014-07-23,0.781911936
2014-07-24,0.7827818129999999
2014-07-25,0.774136849
2014-07-26,0.774136849
2014-07-27,0.774136849
2014-07-28,0.774648014
2014-07-29,0.76661286
2014-07-30,0.7667204740000001
2014-07-31,0.73138732
2014-08-01,0.726437091
2014-08-02,0.726437091
2014-08-03,0.726437091
2014-08-04,0.7388485340000001
2014-08-05,0.722006995
2014-08-06,0.722033898
2014-08-07,0.71246525
2014-08-08,0.732212358
2014-08-09,0.732212358
2014-08-10,0.732212358
2014-08-11,0.7369921979999999
2014-08-12,0.7341494040000001
2014-08-13,0.745780647
2014-08-14,0.7533674109999999
2014-08-15,0.753259797
2014-08-16,0.753259797
2014-08-17,0.753259797
2014-08-18,0.768218097
2014-08-19,0.777060353
2014-08-20,0.7814635459999999
2014-08-21,0.78671868
2014-08-22,0.783158461
2014-08-23,0.783158461
2014-08-24,0.783158461
2014-08-25,0.791695812
2014-08-26,0.7935790509999999
2014-08-27,0.7936687290000001
2014-08-28,0.790637611
2014-08-29,0.796583266
2014-08-30,0.796583266
2014-08-31,0.796583266
2014-09-01,0.796583266
2014-09-02,0.795605775
2014-09-03,0.7942067979999999
2014-09-04,0.7914536809999999
2014-09-05,0.8004752940000001
2014-09-06,0.8004752940000001
2014-09-07,0.8004752940000001
2014-09-08,0.794942158
2014-09-09,0.783194332
2014-09-10,0.789695991
2014-09-11,0.791274325
2014-09-12,0.780593669
2014-09-13,0.780593669
2014-09-14,0.780593669
2014-09-15,0.7793292079999999
2014-09-16,0.7926463990000001
2014-09-17,0.794969061
2014-09-18,0.803748543
2014-09-19,0.802887633
2014-09-20,0.802887633
2014-09-21,0.802887633
2014-09-22,0.788440499
2014-09-23,0.778109587
2014-09-24,0.7920365890000001
2014-09-25,0.7630616090000001
2014-09-26,0.778181329
2014-09-27,0.778181329
2014-09-28,0.778181329
2014-09-29,0.7736525870000001
2014-09-30,0.7687113259999999
2014-10-01,0.74527845
2014-10-02,0.745287418
2014-10-03,0.76477446
2014-10-04,0.76477446
2014-10-05,0.76477446
2014-10-06,0.7620123759999999
2014-10-07,0.7353600570000001
2014-10-08,0.765662272
2014-10-09,0.7291812390000001
2014-10-10,0.709380325
2014-10-11,0.709380325
2014-10-12,0.709380325
2014-10-13,0.6812303829999999
2014-10-14,0.683884853
2014-10-15,0.670244821
2014-10-16,0.6704869520000001
2014-10-17,0.692009685
2014-10-18,0.692009685
2014-10-19,0.692009685
2014-10-20,0.70747915
2014-10-21,0.740902161
2014-10-22,0.7281947809999999
2014-10-23,0.7494574479999999
2014-10-24,0.761797148
2014-10-25,0.761797148
2014-10-26,0.761797148
2014-10-27,0.759151646
2014-10-28,0.7801542459999999
2014-10-29,0.7776881
2014-10-30,0.78876334
2014-10-31,0.809748005
2014-11-01,0.809748005
2014-11-02,0.809748005
2014-11-03,0.809532777
2014-11-04,0.80441216
2014-11-05,0.814698233
2014-11-06,0.821549637
2014-11-07,0.8221863509999999
2014-11-08,0.8221863509999999
2014-11-09,0.8221863509999999
2014-11-10,0.82787194
2014-11-11,0.8291453679999999
2014-11-12,0.827862972
2014-11-13,0.828831495
2014-11-14,0.829270917
2014-11-15,0.829270917
2014-11-16,0.829270917
2014-11-17,0.830616088
2014-11-18,0.840014348
2014-11-19,0.8372522640000001
2014-11-20,0.84086629
2014-11-21,0.8505066809999999
2014-11-22,0.8505066809999999
2014-11-23,0.8505066809999999
2014-11-24,0.8558066540000001
2014-11-25,0.8536723159999999
2014-11-26,0.8588736440000001
2014-11-27,0.8588736440000001
2014-11-28,0.85414761
2014-11-29,0.85414761
2014-11-30,0.85414761
2014-12-01,0.8414850690000001
2014-12-02,0.8532418620000001
2014-12-03,0.8602188140000001
2014-12-04,0.858057573
2014-12-05,0.8611514659999999
2014-12-06,0.8611514659999999
2014-12-07,0.8611514659999999
2014-12-08,0.847645951
2014-12-09,0.847206529
2014-12-10,0.8170029590000001
2014-12-11,0.825244373
2014-12-12,0.795650614
2014-12-13,0.795650614
2014-12-14,0.795650614
2014-12-15,0.7842615009999999
2014-12-16,0.769114878
2014-12-17,0.805120617
2014-12-18,0.8484709890000001
2014-12-19,0.856918662
2014-12-20,0.856918662
2014-12-21,0.856918662
2014-12-22,0.863994261
2014-12-23,0.867249574
2014-12-24,0.866989508
2014-12-25,0.866989508
2014-12-26,0.8731683259999999
2014-12-27,0.8731683259999999
2014-12-28,0.8731683259999999
2014-12-29,0.8747825309999999
2014-12-30,0.8656174329999999
2014-12-31,0.84638149
2015-01-01,0.84638149
2015-01-02,0.845753744
2015-01-03,0.845753744
2015-01-04,0.845753744
2015-01-05,0.8120168590000001
2015-01-06,0.795901713
2015-01-07,0.816787732
2015-01-08,0.849287059
2015-01-09,0.8337458520000001
2015-01-10,0.8337458520000001
2015-01-11,0.8337458520000001
2015-01-12,0.8189041340000001
2015-01-13,0.814213972
2015-01-14,0.803667832
2015-01-15,0.786987714
2015-01-16,0.8109765940000001
2015-01-17,0.8109765940000001
2015-01-18,0.8109765940000001
2015-01-19,0.8109765940000001
2015-01-20,0.8137835170000001
2015-01-21,0.822365707
2015-01-22,0.850192808
2015-01-23,0.8400322840000001
2015-01-24,0.8400322840000001
2015-01-25,0.8400322840000001
2015-01-26,0.844758318
2015-01-27,0.8200609809999999
2015-01-28,0.795498162
2015-01-29,0.812617702
2015-01-30,0.789068245
2015-01-31,0.789068245
2015-02-01,0.789068245
2015-02-02,0.81225899
2015-02-03,0.838427047
2015-02-04,0.8307864770000001
2015-02-05,0.8496278359999999
2015-02-06,0.843305533
2015-02-07,0.843305533
2015-02-08,0.843305533
2015-02-09,0.835476639
2015-02-10,0.855071294
2015-02-11,0.855017487
2015-02-12,0.872908259
2015-02-13,0.880539862
2015-02-14,0.880539862
2015-02-15,0.880539862
2015-02-16,0.880539862
2015-02-17,0.883544077
2015-02-18,0.882952202
2015-02-19,0.880952381
2015-02-20,0.892476011
2015-02-21,0.892476011
2015-02-22,0.892476011
2015-02-23,0.891902072
2015-02-24,0.897121334
2015-02-25,0.89566855
2015-02-26,0.892870595
2015-02-27,0.8872746840000001
2015-02-28,0.8872746840000001
2015-03-01,0.8872746840000001
2015-03-02,0.898834185
2015-03-03,0.890216124
2015-03-04,0.881920904
2015-03-05,0.884171823
2015-03-06,0.8574656979999999
2015-03-07,0.8574656979999999
2015-03-08,0.8574656979999999
2015-03-09,0.864792395
2015-03-10,0.833162945
2015-03-11,0.829647565
2015-03-12,0.852703793
2015-03-13,0.841449197
2015-03-14,0.841449197
2015-03-15,0.841449197
2015-03-16,0.866370729
2015-03-17,0.860173975
2015-03-18,0.882790781
2015-03-19,0.8736167159999999
2015-03-20,0.890503094
2015-03-21,0.890503094
2015-03-22,0.890503094
2015-03-23,0.887202941
2015-03-24,0.8756165370000001
2015-03-25,0.8483095690000001
2015-03-26,0.843915344
2015-03-27,0.848282665
2015-03-28,0.848282665
2015-03-29,0.848282665
2015-03-30,0.870899471
2015-03-31,0.854443548
2015-04-01,0.8470899470000001
2015-04-02,0.853609542
2015-04-03,0.853609542
2015-04-04,0.853609542
2015-04-05,0.853609542
2015-04-06,0.8658595640000001
2015-04-07,0.8620123759999999
2015-04-08,0.867007443
2015-04-09,0.875329567
2015-04-10,0.885086539
2015-04-11,0.885086539
2015-04-12,0.885086539
2015-04-13,0.8764505429999999
2015-04-14,0.8795085640000001
2015-04-15,0.8891848259999999
2015-04-16,0.8877141059999999
2015-04-17,0.866361761
2015-04-18,0.866361761
2015-04-19,0.866361761
2015-04-20,0.8835978840000001
2015-04-21,0.8808088959999999
2015-04-22,0.890377545
2015-04-23,0.8948345440000001
2015-04-24,0.899103219
2015-04-25,0.899103219
2015-04-26,0.899103219
2015-04-27,0.891238454
2015-04-28,0.896475652
2015-04-29,0.889382118
2015-04-30,0.8702448209999999
2015-05-01,0.8906734820000001
2015-05-02,0.8906734820000001
2015-05-03,0.8906734820000001
2015-05-04,0.8962335220000001
2015-05-05,0.873787104
2015-05-06,0.8654380770000001
2015-05-07,0.872477805
2015-05-08,0.8976773379999999
2015-05-09,0.8976773379999999
2015-05-10,0.8976773379999999
2015-05-11,0.888019012
2015-05-12,0.8824500040000001
2015-05-13,0.881876065
2015-05-14,0.902161241
2015-05-15,0.9036229929999999
2015-05-16,0.9036229929999999
2015-05-17,0.9036229929999999
2015-05-18,0.9094251640000001
2015-05-19,0.9081965740000001
2015-05-20,0.906420949
2015-05-21,0.910877948
2015-05-22,0.9066092729999999
2015-05-23,0.9066092729999999
2015-05-24,0.9066092729999999
2015-05-25,0.9066092729999999
2015-05-26,0.88700565
2015-05-27,0.904295579
2015-05-28,0.9018832390000001
2015-05-29,0.88986638
2015-05-30,0.88986638
2015-05-31,0.88986638
2015-06-01,0.893758407
2015-06-02,0.891848265
2015-06-03,0.895856874
2015-06-04,0.8795085640000001
2015-06-05,0.876809255
2015-06-06,0.876809255
2015-06-07,0.876809255
2015-06-08,0.8646578779999999
2015-06-09,0.8654380770000001
2015-06-10,0.88790243
2015-06-11,0.891184647
2015-06-12,0.8779571340000001
2015-06-13,0.8779571340000001
2015-06-14,0.8779571340000001
2015-06-15,0.869276298
2015-06-16,0.879912116
2015-06-17,0.883633755
2015-06-18,0.90228679
2015-06-19,0.892198009
2015-06-20,0.892198009
2015-06-21,0.892198009
2015-06-22,0.9037306070000001
2015-06-23,0.9049412609999999
2015-06-24,0.8909335490000001
2015-06-25,0.885310734
2015-06-26,0.8845753740000001
2015-06-27,0.8845753740000001
2015-06-28,0.8845753740000001
2015-06-29,0.845251547
2015-06-30,0.8501569370000001
2015-07-01,0.8629898659999999
2015-07-02,0.862415927
2015-07-03,0.862415927
2015-07-04,0.862415927
2015-07-05,0.862415927
2015-07-06,0.855223747
2015-07-07,0.8665052459999999
2015-07-08,0.835422832
2015-07-09,0.8395749259999999
2015-07-10,0.8622724420000001
2015-07-11,0.8622724420000001
2015-07-12,0.8622724420000001
