,SPX Index,NDX Index,INDU Index,ACDER Index,DAX Index,NKY Index,HSI Index,SHSZ300 Index,SENSEX Index,UKX Index,LBUSTRUU Index,IBOXHY Index,IDCOTCPR Index,IDCOTSPR Index,LBUTTRUU Index,GOLDLNAM Index,CL1 Comdty
2017/8/14,2465.84,5908.167,21993.71,1400.35,12165.12,19537.1,27250.23,3694.68,31449.03,7353.89,2037.06,265.2845,100.3673,99.8382,292.6806,1281.1,47.59
2017/8/15,2464.61,5907.73,21998.99,1393.38,12177.04,19753.31,27174.96,3706.06,31449.03,7383.85,2033.06,265.2435,100.1155,99.8407,291.8642,1274.6,47.55
2017/8/16,2468.11,5917.42,22024.87,1401.19,12263.86,19729.28,27409.07,3701.42,31770.89,7433.03,2037.33,265.4425,100.3302,99.8443,292.6539,1270.15,46.78
2017/8/17,2430.01,5796.317,21750.73,1398.43,12203.46,19702.63,27344.22,3721.28,31795.46,7387.87,2039.85,265.2003,100.475,99.8465,293.1136,1285.9,47.09
2017/8/18,2425.55,5790.909,21674.51,1389.66,12165.19,19470.41,27047.57,3724.68,31524.68,7323.98,2039.82,264.8375,100.4895,99.8516,292.9769,1295.25,48.51
2017/8/21,2428.37,5786.537,21703.75,1392.29,12065.99,19393.13,27154.68,3740.99,31258.85,7318.88,2041.43,264.9293,100.5754,99.8537,293.1935,1287.6,47.37
2017/8/22,2452.51,5873.333,21899.89,1397.06,12229.34,19383.84,27401.67,3752.3,31291.85,7381.74,2038.65,265.0553,100.3935,99.8552,292.7448,1285.1,47.64
2017/8/23,2444.04,5851.783,21812.09,1396.48,12174.3,19434.64,27401.67,3756.09,31568.01,7382.65,2042.86,265.1904,100.6227,99.8558,293.5448,1286.45,48.41
2017/8/24,2438.97,5834.44,21783.4,1397.44,12180.83,19353.77,27518.6,3734.65,31596.06,7407.06,2040.89,265.5022,100.4841,99.8568,293.0664,1285.9,47.43
2017/8/25,2443.05,5822.533,21813.67,1404.02,12167.94,19452.61,27848.16,3795.75,31596.06,7401.46,2043.17,265.788,100.5942,99.8617,293.2961,1287.05,47.87
2017/8/28,2444.24,5838.082,21808.4,1407.09,12123.47,19449.9,27863.29,3842.71,31750.82,7401.46,2044.46,266.0364,100.6424,99.8615,293.6155,1287.05,46.57
2017/8/29,2446.3,5862.137,21865.37,1400.53,11945.88,19362.55,27765.01,3834.54,31388.39,7337.43,2045.93,266.0148,100.74,99.8675,293.8886,1323.4,46.44
2017/8/30,2457.59,5932.9,21892.43,1397.75,12002.47,19506.54,28094.61,3834.3,31646.46,7365.26,2045.43,266.2733,100.6933,99.869,293.7847,1310.6,45.96
2017/8/31,2471.65,5988.604,21948.1,1405.6,12055.84,19646.24,27970.3,3822.09,31730.49,7430.62,2048.21,266.7879,100.8169,99.8691,294.664,1305.8,47.23
2017/9/1,2476.55,5987.9,21987.56,1413.02,12142.64,19691.47,27953.16,3830.54,31892.23,7438.5,2044.52,266.9981,100.5838,99.8702,294.2598,1318.4,47.29
2017/9/4,2476.55,5987.9,21987.56,1409.45,12102.21,19508.25,27740.26,3845.62,31702.25,7411.47,2044.52,267.1315,100.5838,99.8702,294.2598,1334.6,47.29
2017/9/5,2457.85,5932.731,21753.31,1409.6,12123.71,19385.81,27741.35,3857.05,31809.55,7372.92,2053.6,267.0815,101.1013,99.8748,295.954,1331.15,48.66
2017/9/6,2465.54,5951.126,21807.64,1412.19,12214.54,19357.97,27613.76,3849.45,31661.97,7354.13,2049.61,267.2636,100.8742,99.8673,295.4551,1340.15,49.16
2017/9/7,2465.1,5964.312,21784.78,1424.72,12296.63,19396.52,27522.92,3829.87,31662.74,7396.98,2054.45,267.383,101.1643,99.8721,296.4909,1340.45,49.09
2017/9/8,2461.43,5913.369,21797.79,1428.23,12303.98,19274.82,27668.47,3825.99,31687.52,7377.6,2053.83,267.176,101.1525,99.884,296.8552,1350.9,47.48
2017/9/11,2488.11,5980.525,22057.37,1438.44,12475.24,19545.77,27955.13,3825.64,31882.16,7413.59,2047.89,267.3361,100.7826,99.8785,296.0036,1338.75,48.07
2017/9/12,2496.48,5995.635,22118.86,1442.33,12524.77,19776.62,27972.24,3837.93,32158.66,7400.69,2044.49,267.4139,100.5542,99.8819,295.3295,1326.25,48.23
2017/9/13,2498.37,6004.38,22158.18,1437.55,12553.57,19865.82,27894.08,3842.61,32186.41,7379.7,2042.84,267.4714,100.414,99.8821,294.875,1332.25,49.3
2017/9/14,2495.62,5968.817,22203.48,1434.24,12540.45,19807.44,27777.2,3829.96,32241.93,7295.39,2043.48,267.6553,100.4171,99.8807,295.1292,1323,49.89
2017/9/15,2500.23,5987.999,22268.34,1440.98,12518.81,19909.5,27807.59,3831.3,32272.61,7215.47,2043.48,267.6722,100.3812,99.882,295.1503,1325,49.89
2017/9/18,2503.87,5981.118,22331.35,1444.78,12559.39,19909.5,28159.77,3843.14,32423.76,7253.28,2041.44,267.9246,100.2121,99.8775,294.9768,1314.4,49.91
2017/9/19,2506.65,5991.078,22370.8,1448.54,12561.79,20299.38,28051.41,3832.12,32402.37,7275.25,2041.26,268.0851,100.1519,99.8814,294.6339,1308.45,49.48
2017/9/20,2508.24,5973.604,22412.59,1450.22,12569.17,20310.46,28127.8,3842.43,32400.51,7271.95,2038.38,268.2659,99.976,99.8793,293.6938,1314.9,50.41
2017/9/21,2500.6,5934.914,22359.23,1444.9,12600.03,20347.48,28110.33,3837.82,32370.04,7263.9,2038.72,268.1805,100.0027,99.8828,293.2756,1297.35,50.55
2017/9/22,2502.22,5932.321,22349.59,1452,12592.35,20296.45,27880.53,3837.73,31922.44,7310.64,2040.42,268.1475,100.081,99.8878,293.9467,1297,50.66
2017/9/25,2496.66,5867.348,22296.09,1443.01,12594.81,20397.58,27500.34,3817.79,31626.63,7301.29,2045.01,268.3567,100.3121,99.8938,294.8069,1295.5,52.22
2017/9/26,2496.84,5881.336,22284.32,1431.14,12605.2,20330.19,27513.01,3820.78,31599.76,7285.74,2044.52,268.5671,100.2392,99.8906,294.4721,1306.9,51.88
2017/9/27,2507.04,5937.791,22340.71,1432.39,12657.41,20267.05,27642.43,3821.2,31159.81,7313.51,2036.98,268.4673,99.773,99.8878,293.3617,1291.3,52.14
2017/9/28,2510.06,5933.069,22381.2,1442.4,12704.65,20363.11,27421.6,3822.54,31282.48,7322.82,2038.55,268.6614,99.8138,99.8945,293.4864,1284.3,51.56
2017/9/29,2519.36,5979.298,22405.09,1453.53,12828.86,20356.28,27554.3,3836.5,31283.72,7372.76,2038.46,268.8817,99.745,99.8948,292.776,1286.95,51.67
2017/10/2,2529.12,5981.918,22557.6,1450.22,12902.65,20400.78,27554.3,3836.5,31283.72,7438.84,2038.36,268.9932,99.6947,99.8969,292.3761,1273.1,50.58
2017/10/3,2534.58,5995.06,22641.67,1454.79,12902.65,20614.07,28173.21,3836.5,31497.38,7468.11,2039.48,269.0731,99.7033,99.8965,292.5951,1270.7,50.42
2017/10/4,2537.74,5998.836,22661.64,1454.58,12970.52,20626.66,28379.18,3836.5,31671.71,7467.58,2039.36,269.1486,99.6911,99.8971,292.8288,1275.55,49.98
2017/10/5,2552.07,6057.143,22775.39,1451.26,12968.05,20628.56,28379.18,3836.5,31592.03,7507.99,2037.37,269.3224,99.5688,99.8956,292.6691,1278.4,50.79
2017/10/6,2549.33,6064.571,22773.67,1447.54,12955.94,20690.71,28458.04,3836.5,31814.22,7522.87,2035.35,269.2783,99.4714,99.8949,292.3285,1268.2,49.29
2017/10/9,2544.73,6058.531,22761.07,1450.84,12976.4,20690.71,28326.59,3882.21,31846.89,7507.89,2035.35,269.4123,99.4714,99.8949,292.3285,1282.15,49.58
2017/10/10,2550.64,6063.521,22830.68,1460.35,12949.25,20823.51,28490.83,3889.86,31924.41,7538.27,2038.55,269.4854,99.6225,99.8925,293.1487,1289.6,50.92
2017/10/11,2555.24,6081.25,22872.89,1463.85,12970.68,20881.27,28389.57,3902.69,31833.99,7533.81,2038.67,269.529,99.6107,99.8969,293.3428,1290.2,51.3
2017/10/12,2550.93,6069.988,22841.01,1465.05,12982.89,20954.72,28459.03,3912.95,32182.22,7556.24,2040.7,269.321,99.7173,99.8994,293.9119,1294.45,50.6
2017/10/13,2553.17,6092.453,22871.72,1468.22,12991.87,21155.18,28476.43,3921,32432.69,7535.44,2045.11,269.2445,99.9463,99.9062,294.1133,1293.9,51.45
2017/10/16,2557.64,6114.526,22956.96,1463.62,13003.7,21255.56,28692.8,3913.45,32633.64,7526.97,2042.54,269.4187,99.7779,99.9043,293.3466,1305.15,51.87
2017/10/17,2559.36,6122.61,22997.44,1454.11,12995.06,21336.12,28697.49,3913.07,32609.16,7516.17,2043.58,269.6783,99.8338,99.9087,293.2055,1289.7,51.88
2017/10/18,2561.26,6114.352,23157.6,1461.59,13043.03,21363.05,28711.76,3944.16,32584.35,7542.87,2039.37,269.8631,99.5934,99.9082,292.8716,1280.65,52.04
2017/10/19,2562.1,6092.616,23163.04,1461.78,12990.1,21448.52,28159.09,3931.25,32389.96,7523.04,2041.15,269.9553,99.7093,99.9119,293.0605,1283.4,51.29
2017/10/20,2575.21,6108.816,23328.63,1457.69,12991.28,21457.64,28487.24,3926.85,32389.96,7523.23,2035.91,270.0695,99.3689,99.9144,292.4088,1280.25,51.47
2017/10/23,2564.98,6067.832,23273.96,1454.51,13003.14,21696.65,28305.88,3930.8,32506.72,7524.45,2037.83,270.2671,99.4152,99.9131,292.5621,1275.25,51.9
2017/10/24,2569.13,6080.218,23441.76,1451.37,13013.19,21805.17,28154.97,3959.39,32607.34,7526.54,2035.11,270.2907,99.2586,99.9157,292.1826,1278.3,52.47
2017/10/25,2557.15,6055.042,23329.46,1449.64,12953.41,21707.62,28302.89,3976.95,33042.5,7447.21,2031.5,269.766,99.067,99.9162,291.5709,1273,52.18
2017/10/26,2560.4,6037.872,23400.86,1451.24,13133.28,21739.78,28202.38,3993.58,33147.13,7486.5,2030.6,269.7227,99.0108,99.9162,291.664,1278,52.64
2017/10/27,2581.07,6213.468,23434.19,1444.24,13217.54,22008.45,28438.85,4021.97,33157.22,7505.03,2033.79,269.5419,99.1553,99.9217,292.3062,1267.8,53.9
2017/10/30,2572.83,6227.591,23348.74,1452.2,13229.57,22011.67,28336.19,4009.72,33266.16,7487.81,2040.18,269.6115,99.4634,99.9218,293.3349,1272.75,54.15
2017/10/31,2575.26,6248.557,23377.24,1459.97,13229.57,22011.61,28245.54,4006.72,33213.13,7493.08,2039.64,269.6906,99.4398,99.92,293.4023,1274.4,54.38
2017/11/1,2579.36,6248.646,23435.01,1461.71,13465.51,22420.08,28594.06,3996.62,33600.27,7487.96,2039.51,269.7385,99.4409,99.9175,293.5134,1279.25,54.3
2017/11/2,2579.85,6236.391,23516.26,1461.99,13440.93,22539.12,28518.64,3997.13,33573.22,7555.32,2042.32,269.5022,99.6122,99.9198,294.098,1276.4,54.54
2017/11/3,2587.84,6295.582,23539.19,1459.27,13478.86,22539.12,28603.61,3992.7,33685.56,7560.35,2042.78,269.4635,99.6248,99.9219,293.9781,1275.3,55.64
2017/11/6,2591.13,6313.607,23548.42,1457.74,13468.79,22548.35,28596.8,4020.89,33731.19,7562.28,2045.41,269.4482,99.7572,99.9185,294.7562,1271.6,57.35
2017/11/7,2590.64,6320.777,23557.23,1449.36,13379.27,22937.6,28994.34,4054.25,33370.76,7513.11,2046.23,269.2227,99.8425,99.9169,295.2694,1276.35,57.2
2017/11/8,2594.38,6345.811,23563.36,1449.63,13382.42,22913.82,28907.6,4048.01,33218.81,7529.72,2044.14,268.2127,99.7417,99.9166,295.1794,1282.25,56.81
2017/11/9,2584.62,6312.207,23461.94,1438.35,13182.56,22868.71,29136.57,4075.9,33250.93,7484.1,2041.94,267.1225,99.6652,99.9156,294.8895,1284,57.17
2017/11/10,2582.3,6309.066,23422.21,1438.14,13127.47,22681.42,29120.92,4111.91,33314.56,7432.99,2034.69,267.1278,99.2666,99.9202,293.6564,1284.45,56.74
2017/11/13,2584.84,6316.177,23439.7,1428.31,13074.42,22380.99,29182.18,4128.07,33033.56,7415.18,2034.96,267.0496,99.2439,99.9186,293.7068,1278.4,56.76
2017/11/14,2578.87,6293.642,23409.47,1431.26,13033.48,22380.01,29152.12,4099.35,32941.87,7414.42,2036.88,266.3307,99.3574,99.9169,294.0003,1273.7,55.7
2017/11/15,2564.62,6258.359,23271.28,1429.23,12976.37,22028.32,28851.69,4073.67,32760.44,7372.61,2040.83,265.5181,99.6155,99.9167,294.7,1285.7,55.33
2017/11/16,2585.64,6339.141,23458.36,1437.27,13047.22,22351.12,29018.76,4105.01,33106.82,7386.94,2038.78,267.0501,99.4524,99.9117,294.4705,1277.7,55.14
2017/11/17,2578.85,6314.51,23358.24,1434.11,12993.73,22396.8,29199.04,4120.85,33342.8,7380.68,2039.59,267.2194,99.4887,99.9165,294.5009,1283.85,56.55
2017/11/20,2582.14,6308.608,23430.33,1440.16,13058.66,22261.76,29260.31,4143.83,33359.9,7389.46,2038.47,267.5389,99.3908,99.9141,294.1966,1292.35,56.09
2017/11/21,2599.03,6378.628,23590.83,1444.11,13167.54,22416.48,29818.07,4217.7,33478.35,7411.34,2040.18,267.9446,99.4388,99.9147,294.2041,1280,56.83
2017/11/22,2597.08,6386.12,23526.18,1447.9,13015.04,22523.15,30003.49,4227.57,33561.55,7419.02,2044.93,268.2329,99.6604,99.9217,295.1183,1283.95,58.02
2017/11/23,2597.08,6386.12,23526.18,1455.05,13008.55,22523.15,29707.94,4102.4,33588.08,7417.24,2044.93,268.2774,99.6604,99.9217,295.1183,1290.15,58.02
2017/11/24,2602.42,6409.287,23557.99,1464.61,13059.84,22550.85,29866.32,4104.2,33679.24,7409.64,2043.38,268.3667,99.5522,99.9287,294.7189,1289.15,58.95
2017/11/27,2601.42,6405.965,23580.78,1455.57,13000.2,22495.99,29686.19,4049.95,33724.44,7383.9,2044.57,268.5062,99.5947,99.9325,294.9361,1294.7,58.11
2017/11/28,2627.04,6422.557,23836.71,1457.82,13059.53,22486.24,29680.85,4055.82,33618.59,7460.65,2044.07,268.4323,99.5484,99.9356,294.7498,1293.9,57.99
2017/11/29,2626.07,6311.375,23940.68,1459.68,13061.87,22597.2,29623.83,4053.75,33602.76,7393.56,2040.31,268.5492,99.3178,99.9377,294.0926,1294.85,57.3
2017/11/30,2647.58,6365.564,24272.35,1464.13,13023.98,22724.96,29177.35,4006.1,33149.35,7326.67,2037.02,268.6192,99.1216,99.9375,293.783,1282.15,57.4
2017/12/1,2642.22,6337.874,24231.59,1447.17,12861.49,22819.03,29074.24,3998.14,32832.94,7300.49,2042.83,268.6617,99.4542,99.9442,294.9494,1277.25,58.36
2017/12/4,2639.44,6263.701,24290.05,1457.93,13058.55,22707.16,29138.28,4018.86,32869.72,7338.97,2041.6,268.9578,99.333,99.9399,294.9104,1279.1,57.47
2017/12/5,2629.57,6265.111,24180.64,1453.05,13048.54,22622.38,28842.8,4040.17,32802.44,7327.5,2044.26,269.0442,99.4485,99.9383,295.2191,1275.9,57.62
2017/12/6,2629.27,6293.054,24140.91,1446.78,12998.85,22177.04,28224.8,4015.82,32597.18,7348.03,2046.82,268.7708,99.5818,99.9383,295.5043,1268.55,55.96
2017/12/7,2636.98,6316.278,24211.48,1447.54,13045.15,22498.03,28303.19,3971.06,32949.21,7320.75,2042.53,268.5788,99.3185,99.9456,294.7175,1256.8,56.69
2017/12/8,2651.5,6344.568,24329.16,1453.35,13153.7,22811.08,28639.85,4003.38,33250.3,7393.96,2042.43,268.6456,99.3253,99.9543,294.8493,1245.85,57.36
2017/12/11,2659.99,6393.888,24386.03,1458.46,13123.65,22938.73,28965.29,4069.5,33455.79,7453.48,2042.1,268.8253,99.299,99.9495,294.781,1251.4,57.99
2017/12/12,2664.11,6383.652,24504.8,1459.88,13183.53,22866.17,28793.88,4016.02,33227.99,7500.41,2041.21,269.0101,99.2248,99.9486,294.9643,1243.4,57.14
2017/12/13,2662.85,6394.667,24585.43,1460,13125.64,22758.07,29222.1,4050.09,33053.04,7496.51,2047.54,268.9751,99.5496,99.9525,295.4928,1241.6,56.6
2017/12/14,2652.01,6389.907,24508.66,1455.98,13068.08,22694.45,29166.38,4026.15,33246.7,7448.12,2048.67,268.8208,99.5826,99.952,295.6049,1255.6,57.04
2017/12/15,2675.81,6466.32,24651.74,1451.92,13103.56,22553.22,28848.11,3980.86,33462.97,7490.57,2048.32,268.6896,99.5608,99.9561,295.4332,1257.25,57.3
2017/12/18,2690.16,6513.269,24792.2,1474.74,13312.3,22901.77,29050.41,3985.29,33601.68,7537.01,2044.98,268.7295,99.3399,99.9579,294.9587,1258.65,57.16
2017/12/19,2681.47,6480.667,24754.75,1469.04,13215.79,22868,29253.66,4035.33,33836.74,7544.09,2037.67,268.6268,98.9311,99.956,293.9056,1263.1,57.46
2017/12/20,2679.25,6472.482,24726.65,1468.44,13069.17,22891.72,29234.09,4030.49,33777.38,7525.22,2033.9,268.5754,98.7038,99.962,293.2779,1265.95,58.09
2017/12/21,2684.57,6472.688,24782.29,1474.22,13109.74,22866.1,29367.06,4067.85,33756.28,7603.98,2036.38,268.6305,98.836,99.9605,294.028,1265.85,58.36
2017/12/22,2683.34,6465.166,24754.06,1469.87,13072.79,22902.76,29578.01,4054.6,33940.3,7592.66,2035.93,268.6358,98.7817,99.965,293.9208,1268.05,58.47
2017/12/25,2683.34,6465.166,24754.06,1469.87,13072.79,22939.18,29578.01,4041.54,33940.3,7592.66,2035.93,268.6358,98.7817,99.965,293.9208,1268.05,58.47
2017/12/26,2680.5,6433.162,24746.21,1471.96,13072.79,22892.69,29578.01,4053.62,34010.61,7592.66,2038.66,268.7706,98.9099,99.9692,294.4059,1268.05,59.97
2017/12/27,2682.62,6435.152,24774.3,1478.88,13070.02,22911.21,29597.66,3991.21,33911.81,7620.68,2044.89,268.9019,99.2327,99.9728,295.5864,1285.4,59.64
2017/12/28,2687.54,6441.42,24837.51,1481.38,12979.94,22783.98,29863.71,4018.9,33848.03,7622.88,2043.55,269.0357,99.1422,99.9721,295.5937,1291.6,59.84
2017/12/29,2673.61,6396.422,24719.22,1489.3,12917.64,22764.94,29919.15,4030.86,34056.83,7687.77,2046.37,269.1327,99.2636,99.982,296.4726,1296.5,60.42
2018/1/1,2673.61,6396.422,24719.22,1489.3,12917.64,22764.94,29919.15,4030.86,33812.75,7687.77,2046.37,269.1327,99.2636,99.982,296.4726,1296.5,60.42
2018/1/2,2695.81,6511.342,24824.01,1490.94,12871.39,22764.94,30515.31,4087.4,33812.26,7648.1,2040.48,269.4638,98.9206,99.9758,295.6541,1312.8,60.37
2018/1/3,2713.06,6575.803,24922.68,1495.67,12978.21,22764.94,30560.95,4111.39,33793.38,7671.11,2042.81,270.2244,99.0145,99.9785,295.9644,1314.6,61.63
2018/1/4,2723.99,6584.578,25075.13,1515.26,13167.89,23506.33,30736.48,4128.81,33969.64,7695.88,2042,270.9258,98.955,99.9835,296.0675,1313.7,62.01
2018/1/5,2743.15,6653.291,25295.87,1524.22,13319.64,23714.53,30814.64,4138.75,34153.85,7724.22,2039.83,271.2983,98.8246,99.9881,295.9493,1317.9,61.44
2018/1/8,2747.71,6676.631,25283,1521,13367.78,23714.53,30899.53,4160.16,34352.79,7696.51,2039.97,271.4449,98.8064,99.9932,295.7031,1318.8,61.73
2018/1/9,2751.29,6677.936,25385.8,1521.7,13385.59,23849.99,31011.41,4189.3,34443.19,7731.02,2033.83,271.3738,98.4663,99.9955,294.8152,1314.95,62.96
2018/1/10,2748.23,6662.658,25369.13,1522.71,13281.34,23788.2,31073.72,4207.81,34433.07,7748.51,2033.97,270.6107,98.4371,99.9945,294.6844,1321.65,63.57
2018/1/11,2767.56,6708.492,25574.73,1526.03,13202.9,23710.43,31120.39,4205.59,34503.49,7762.94,2036.71,270.8157,98.5583,100.0015,294.6299,1319.85,63.8
2018/1/12,2786.24,6758.541,25803.19,1543.35,13245.03,23653.82,31412.54,4225,34592.39,7778.64,2036.17,270.8807,98.4966,100.0034,294.6285,1332.9,64.3
2018/1/15,2786.24,6758.541,25803.19,1557.06,13200.51,23714.88,31338.87,4225.24,34843.51,7769.14,2036.17,271.0161,98.4966,100.0034,294.6285,1343,64.3
2018/1/16,2776.42,6737.137,25792.86,1553.39,13246.33,23951.81,31904.75,4258.47,34771.05,7755.93,2037.33,271.109,98.5356,100.0063,295.1764,1334.95,63.73
2018/1/17,2802.56,6810.283,26115.65,1552.92,13183.96,23868.34,31983.41,4248.12,35081.82,7725.43,2033.68,270.964,98.3757,100.0062,294.7265,1337.35,63.97
2018/1/18,2798.03,6811.378,26017.81,1555.57,13281.43,23763.37,32121.94,4271.42,35260.29,7700.96,2030.32,270.6349,98.1997,100.0119,294.7794,1329.75,63.95
2018/1/19,2810.3,6834.33,26071.72,1561.65,13434.45,23808.06,32254.89,4285.4,35511.58,7730.79,2027.27,270.4478,98.0519,100.0173,294.4541,1335.8,63.37
2018/1/22,2832.97,6906.278,26214.6,1570.34,13463.69,23816.33,32393.41,4336.6,35798.01,7715.44,2025.07,270.5472,97.9322,100.0215,293.9926,1334.15,63.49
2018/1/23,2839.13,6963.463,26210.81,1578.52,13559.6,24124.15,32930.7,4382.61,36139.98,7731.83,2029.05,270.9513,98.1264,100.0263,294.5063,1337.1,64.47
2018/1/24,2837.54,6919.353,26252.12,1582.25,13414.74,23940.78,32958.69,4389.89,36161.64,7643.43,2026.1,271.0921,97.9394,100.0293,294.1725,1350.5,65.61
2018/1/25,2839.25,6916.304,26392.79,1588.95,13298.36,23669.49,32654.45,4365.08,36050.44,7615.84,2031.16,271.1506,98.1655,100.0319,294.8619,1360.25,65.51
2018/1/26,2872.87,7022.971,26616.71,1587.64,13340.17,23631.88,33154.12,4381.3,36050.44,7665.54,2026.96,271.2208,97.9229,100.0347,294.5298,1354.35,66.14
2018/1/29,2853.53,6988.315,26439.48,1574.67,13324.48,23629.34,32966.89,4302.02,36283.25,7671.53,2024.37,270.8957,97.7566,100.0359,293.9317,1348.4,65.56
2018/1/30,2822.43,6930.728,26076.89,1566.66,13197.71,23291.97,32607.29,4256.1,36033.73,7587.98,2021.3,270.1155,97.6079,100.0368,293.3136,1345.7,64.5
2018/1/31,2823.81,6949.987,26149.39,1569.84,13189.48,23098.29,32887.27,4275.9,35965.02,7533.55,2022.8,270.3475,97.6628,100.036,293.9305,1343.35,64.73
2018/2/1,2821.98,6901.504,26186.71,1564.38,13003.9,23486.11,32642.09,4245.9,35906.66,7490.39,2017.33,270.0018,97.361,100.0388,292.9134,1341.1,65.8
2018/2/2,2762.13,6760.29,25520.96,1538.67,12785.16,23274.53,32601.78,4271.23,35066.75,7443.43,2009.11,268.8675,96.962,100.0485,291.7858,1345,65.45
2018/2/5,2648.94,6495.919,24345.75,1511.89,12687.49,22682.08,32245.22,4274.15,34757.16,7334.98,2015.15,268.2712,97.2765,100.0529,292.4436,1337.1,64.15
2018/2/6,2695.14,6665.979,24912.77,1466.44,12392.66,21610.24,30595.42,4148.89,34195.94,7141.4,2016.27,267.274,97.3788,100.0507,292.4371,1344.65,63.39
2018/2/7,2681.66,6582.022,24893.35,1489.65,12590.43,21645.37,30323.2,4050.5,34082.71,7279.42,2009.05,268.1554,96.9819,100.0416,291.4467,1328.5,61.79
2018/2/8,2581,6306.1,23860.46,1461.67,12260.29,21890.86,30451.27,4012.05,34413.16,7170.69,2006.52,266.8074,96.9082,100.0395,290.8006,1311.05,61.15
2018/2/9,2619.55,6412.68,24190.9,1439.49,12107.48,21382.62,29507.42,3840.65,34005.76,7092.43,2007.17,264.6755,97.0462,100.0487,290.4376,1316.05,59.2
2018/2/12,2656,6523.851,24601.27,1459.69,12282.77,21382.62,29459.63,3890.1,34300.47,7177.06,2004.92,265.6973,96.9315,100.0375,290.2786,1321.7,59.29
2018/2/13,2662.94,6553.864,24640.45,1460.13,12196.5,21244.68,29839.53,3935.63,34300.47,7168.01,2005.19,265.022,96.9635,100.0385,290.3039,1329.4,59.19
2018/2/14,2698.63,6675.032,24893.49,1481.64,12339.16,21154.17,30515.6,3966.96,34155.95,7213.97,1997.24,265.0069,96.5462,100.0389,289.8516,1330.75,60.6
2018/2/15,2731.2,6794.922,25200.37,1499.02,12346.17,21464.98,31115.43,3966.96,34297.47,7234.81,2000.76,266.364,96.6655,100.0374,290.4563,1353.7,61.34
2018/2/16,2732.22,6770.664,25219.38,1511.65,12451.96,21720.25,31115.43,3966.96,34010.76,7294.7,2002.96,267.4259,96.7292,100.0467,290.4108,1358.6,61.68
2018/2/19,2732.22,6770.664,25219.38,1496.33,12385.6,22149.21,31115.43,3966.96,33774.66,7247.66,2002.96,267.5611,96.7292,100.0467,290.4108,1347.4,61.68
2018/2/20,2716.26,6779.695,24964.75,1498.62,12487.9,21925.1,30873.63,3966.96,33703.59,7246.77,2001.38,267.7733,96.6129,100.0473,290.2799,1337.4,61.9
2018/2/21,2701.33,6759.26,24797.78,1498.31,12470.49,21970.81,31431.89,3966.96,33844.86,7281.57,1996.33,267.7204,96.3319,100.0476,289.4917,1328.6,61.68
2018/2/22,2703.96,6761.854,24962.48,1496.19,12461.91,21736.44,30965.68,4052.73,33819.5,7252.39,1998.36,267.3008,96.4685,100.0548,289.9198,1323.5,62.77
2018/2/23,2747.3,6896.601,25309.99,1496.83,12483.79,21892.78,31267.17,4071.09,34142.15,7244.41,2002.87,267.1525,96.7084,100.0651,290.7712,1328.9,63.55
2018/2/26,2779.6,6989.097,25709.27,1502.89,12527.04,22153.63,31498.6,4118.42,34445.75,7289.58,2004.42,268.0055,96.7606,100.0659,291.4003,1339.05,63.91
2018/2/27,2744.28,6900.351,25410.03,1494.49,12490.73,22389.86,31268.66,4058.98,34346.39,7282.45,1999.7,268.0034,96.5231,100.0686,290.4911,1332.75,63.01
2018/2/28,2713.83,6854.417,25029.2,1478.77,12435.85,22068.24,30844.72,4023.64,34184.04,7231.91,2003.63,267.8392,96.7295,100.0699,291.0739,1320.3,61.64
2018/3/1,2677.67,6750.542,24608.98,1458.56,12190.94,21724.47,31044.25,4049.09,34046.94,7175.64,2009.14,267.3074,97.0754,100.0784,292.0306,1311.25,60.99
2018/3/2,2691.25,6811.04,24538.06,1443.77,11913.71,21181.64,30583.45,4016.46,34046.94,7069.9,2003.27,266.4842,96.8063,100.0852,291.7389,1316.75,61.25
2018/3/5,2720.94,6881.283,24874.76,1460.92,12090.87,21042.09,29886.39,4018.1,33746.78,7115.98,2001.22,266.9437,96.688,100.0886,291.5735,1326.3,62.57
2018/3/6,2728.12,6913.022,24884.12,1473.3,12113.87,21417.76,30510.73,4066.56,33317.2,7146.75,2002.32,267.5648,96.7295,100.0869,291.541,1324.95,62.6
2018/3/7,2726.8,6929.385,24801.36,1478.59,12245.36,21252.72,30196.92,4036.65,33033.09,7157.84,2001.15,267.3094,96.6668,100.0878,291.3088,1332.5,61.15
2018/3/8,2738.97,6966.428,24895.21,1485.48,12355.57,21368.07,30654.52,4077.6,33351.57,7203.24,2003.2,267.3701,96.7642,100.0923,291.6384,1325.4,60.12
2018/3/9,2786.57,7101.18,25335.74,1490.94,12346.68,21469.2,30996.21,4108.86,33307.14,7224.51,2000.94,267.5694,96.6407,100.101,291.181,1319.35,62.04
2018/3/12,2783.02,7131.121,25178.61,1494.67,12418.39,21824.03,31594.33,4127.67,33917.94,7214.76,2003.48,267.6649,96.7742,100.1011,291.4668,1317.25,61.36
2018/3/13,2765.31,7046.511,25007.03,1489.66,12221.03,21968.1,31601.45,4091.25,33856.78,7138.78,2005.04,267.4946,96.8882,100.1022,291.6552,1318.7,60.71
2018/3/14,2749.48,7040.981,24758.12,1482.68,12237.74,21777.29,31435.01,4073.34,33835.74,7132.69,2008.21,267.1978,97.0885,100.0983,292.2313,1324.95,60.96
