,Dymon-AQUMON,Dymon-AQUMON (VaR-adjusted),PLMAX US Equity,MERKX US Equity,ICPHX US Equity
2015/2/23,1.197522906,1.633429669,0.950649351,0.863148479,0.89704142
2015/2/24,1.200523244,1.651445077,0.955844156,0.863148479,0.900591716
2015/2/25,1.201229683,1.654307149,0.958441558,0.866726297,0.905325444
2015/2/26,1.201474888,1.655207041,0.955844156,0.860465116,0.901775148
2015/2/27,1.206185363,1.684375911,0.95974026,0.861359571,0.901775148
2015/3/2,1.205539491,1.680433639,0.954545455,0.858676208,0.899408284
2015/3/3,1.205032186,1.677685146,0.954545455,0.858676208,0.90295858
2015/3/4,1.204151272,1.673118759,0.951948052,0.854203936,0.900591716
2015/3/5,1.202264222,1.66548825,0.949350649,0.852415027,0.89704142
2015/3/6,1.201166053,1.660623582,0.944155844,0.838998211,0.889940828
2015/3/9,1.199894839,1.65494984,0.942857143,0.839892665,0.887573964
2015/3/10,1.198710271,1.649267654,0.933766234,0.831842576,0.880473373
2015/3/11,1.196869365,1.640814658,0.935064935,0.824686941,0.879289941
2015/3/12,1.198115294,1.646640118,0.938961039,0.827370304,0.882840237
2015/3/13,1.197658743,1.644043336,0.92987013,0.820214669,0.875739645
2015/3/16,1.198311265,1.648540461,0.933766234,0.823792487,0.879289941
2015/3/17,1.198109504,1.646845664,0.936363636,0.821109123,0.880473373
2015/3/18,1.19781991,1.645580392,0.946753247,0.835420394,0.893491124
2015/3/19,1.198807432,1.648532287,0.938961039,0.827370304,0.886390533
2015/3/20,1.201001808,1.655271675,0.946753247,0.837209302,0.892307692
2015/3/23,1.195586055,1.641939805,0.954545455,0.847048301,0.899408284
2015/3/24,1.189652304,1.62784865,0.957142857,0.846153846,0.900591716
2015/3/25,1.187800536,1.622874708,0.955844156,0.847048301,0.899408284
2015/3/26,1.188218474,1.624041568,0.953246753,0.843470483,0.89704142
2015/3/27,1.19187634,1.636248019,0.951948052,0.842576029,0.89704142
2015/3/30,1.192329155,1.638087792,0.950649351,0.835420394,0.893491124
2015/3/31,1.19193902,1.63656352,0.953246753,0.833631485,0.893491124
2015/4/1,1.193909177,1.644708537,0.95974026,0.836314848,0.899408284
2015/4/2,1.194843211,1.649007536,0.964935065,0.839892665,0.904142012
2015/4/3,1.193796946,1.644686593,0.964935065,0.839892665,0.904142012
2015/4/6,1.192148647,1.639747605,0.97012987,0.845259392,0.907692308
2015/4/7,1.193594455,1.643676894,0.968831169,0.838998211,0.904142012
2015/4/8,1.195378754,1.652283324,0.974025974,0.838103757,0.905325444
2015/4/9,1.194951795,1.650395244,0.972727273,0.830948122,0.90295858
2015/4/10,1.193813919,1.644611768,0.968831169,0.830948122,0.900591716
2015/4/13,1.193698788,1.644228414,0.964935065,0.827370304,0.894674556
2015/4/14,1.195844869,1.651715837,0.972727273,0.830948122,0.900591716
2015/4/15,1.196774484,1.656159773,0.975324675,0.836314848,0.901775148
2015/4/16,1.198266273,1.66255185,0.980519481,0.843470483,0.906508876
2015/4/17,1.19678772,1.657242203,0.974025974,0.843470483,0.907692308
2015/4/20,1.196970393,1.657833016,0.97012987,0.838103757,0.906508876
2015/4/21,1.197966521,1.661522652,0.97012987,0.839892665,0.905325444
2015/4/22,1.198445696,1.663085608,0.971428571,0.837209302,0.906508876
2015/4/23,1.200877268,1.675272849,0.976623377,0.842576029,0.90887574
2015/4/24,1.203013129,1.686118679,0.977922078,0.842576029,0.913609467
2015/4/27,1.202713048,1.684597804,0.980519481,0.848837209,0.917159763
2015/4/28,1.201858121,1.681227908,0.984415584,0.85509839,0.921893491
2015/4/29,1.199160005,1.671579276,0.984415584,0.862254025,0.919526627
2015/4/30,1.199158276,1.671571948,0.981818182,0.860465116,0.917159763
2015/5/1,1.196634603,1.66226892,0.977922078,0.85509839,0.911242604
2015/5/4,1.196755478,1.662787679,0.976623377,0.856887299,0.911242604
2015/5/5,1.198564752,1.670435747,0.980519481,0.859570662,0.912426036
2015/5/6,1.198470814,1.669844486,0.981818182,0.866726297,0.914792899
2015/5/7,1.19641111,1.66148228,0.980519481,0.862254025,0.907692308
2015/5/8,1.199420906,1.672541321,0.983116883,0.862254025,0.912426036
2015/5/11,1.198773858,1.669728582,0.975324675,0.859570662,0.905325444
2015/5/12,1.200907849,1.682493387,0.979220779,0.863148479,0.906508876
2015/5/13,1.201034281,1.683214625,0.985714286,0.872987478,0.910059172
2015/5/14,1.198465817,1.675295158,0.990909091,0.875670841,0.914792899
2015/5/15,1.199278226,1.67830718,0.992207792,0.878354204,0.917159763
2015/5/18,1.19790351,1.672472933,0.990909091,0.872987478,0.911242604
2015/5/19,1.198021654,1.673076809,0.985714286,0.861359571,0.906508876
2015/5/20,1.197844584,1.672444822,0.985714286,0.861359571,0.906508876
2015/5/21,1.198482784,1.675326594,0.985714286,0.861359571,0.907692308
2015/5/22,1.19815907,1.674016738,0.983116883,0.85509839,0.906508876
2015/5/25,1.196390278,1.669153647,0.983116883,0.85509839,0.906508876
2015/5/26,1.196191649,1.668635324,0.974025974,0.847048301,0.901775148
2015/5/27,1.196016024,1.668200021,0.972727273,0.847048301,0.898224852
2015/5/28,1.195492338,1.666061529,0.971428571,0.847942755,0.899408284
2015/5/29,1.197450433,1.671707031,0.974025974,0.847942755,0.895857988
2015/6/1,1.197214564,1.671003014,0.968831169,0.842576029,0.893491124
2015/6/2,1.197344143,1.67159466,0.974025974,0.853309481,0.89704142
2015/6/3,1.20013613,1.681590853,0.968831169,0.858676208,0.898224852
2015/6/4,1.200635083,1.683407338,0.963636364,0.855992844,0.894674556
2015/6/5,1.200492622,1.682940897,0.958441558,0.848837209,0.887573964
2015/6/8,1.202697253,1.690978123,0.961038961,0.855992844,0.889940828
2015/6/9,1.201971887,1.688845948,0.962337662,0.856887299,0.889940828
2015/6/10,1.199958132,1.68059303,0.968831169,0.861359571,0.895857988
2015/6/11,1.203555292,1.702690284,0.968831169,0.859570662,0.894674556
2015/6/12,1.203424577,1.702010567,0.967532468,0.859570662,0.895857988
2015/6/15,1.203118635,1.701061168,0.966233766,0.862254025,0.893491124
2015/6/16,1.203637728,1.703845235,0.968831169,0.860465116,0.893491124
2015/6/17,1.203135634,1.701291466,0.971428571,0.866726297,0.89704142
2015/6/18,1.204993233,1.710958362,0.974025974,0.868515206,0.901775148
2015/6/19,1.204339671,1.70827252,0.972727273,0.867620751,0.901775148
2015/6/22,1.204215814,1.707748962,0.974025974,0.864042934,0.90295858
2015/6/23,1.202668726,1.700199875,0.972727273,0.855992844,0.898224852
2015/6/24,1.202152873,1.697868291,0.97012987,0.85509839,0.895857988
2015/6/25,1.20051611,1.690766127,0.968831169,0.855992844,0.894674556
2015/6/26,1.200557376,1.690943251,0.967532468,0.854203936,0.889940828
2015/6/29,1.200675118,1.691420779,0.963636364,0.856887299,0.889940828
2015/6/30,1.200524966,1.690808902,0.967532468,0.852415027,0.889940828
2015/7/1,1.199966857,1.688365634,0.963636364,0.846153846,0.887573964
2015/7/2,1.200140719,1.689098346,0.967532468,0.844364937,0.888757396
2015/7/3,1.200039836,1.688652623,0.967532468,0.844364937,0.888757396
2015/7/6,1.199805594,1.6875584,0.961038961,0.841681574,0.886390533
2015/7/7,1.201516505,1.694443239,0.958441558,0.836314848,0.881656805
2015/7/8,1.201264423,1.693472629,0.955844156,0.836314848,0.881656805
2015/7/9,1.20008734,1.688328069,0.958441558,0.835420394,0.884023669
2015/7/10,1.199046521,1.684180014,0.963636364,0.842576029,0.884023669
2015/7/13,1.199788431,1.686804918,0.962337662,0.836314848,0.881656805
2015/7/14,1.200172017,1.688100827,0.962337662,0.836314848,0.879289941
2015/7/15,1.200949127,1.69067171,0.95974026,0.833631485,0.875739645
2015/7/16,1.203753413,1.699312507,0.95974026,0.830053667,0.875739645
2015/7/17,1.203780717,1.699429414,0.957142857,0.825581395,0.873372781
2015/7/20,1.203637916,1.698847278,0.954545455,0.820214669,0.869822485
2015/7/21,1.202578899,1.694673993,0.957142857,0.824686941,0.874556213
2015/7/22,1.204518549,1.701672713,0.953246753,0.822003578,0.869822485
2015/7/23,1.206096449,1.706927101,0.949350649,0.822898032,0.867455621
2015/7/24,1.20813105,1.713630102,0.944155844,0.822898032,0.862721893
2015/7/27,1.208973246,1.716582718,0.942857143,0.827370304,0.863905325
2015/7/28,1.2066408,1.708346136,0.944155844,0.825581395,0.868639053
2015/7/29,1.204462354,1.700721856,0.945454545,0.822898032,0.867455621
2015/7/30,1.207262752,1.710451533,0.94025974,0.820214669,0.861538462
2015/7/31,1.209563814,1.718899087,0.94025974,0.822003578,0.865088757
2015/8/3,1.21170425,1.726385546,0.936363636,0.819320215,0.861538462
2015/8/4,1.212000386,1.727422818,0.935064935,0.815742397,0.861538462
2015/8/5,1.214163826,1.735011089,0.932467532,0.815742397,0.857988166
2015/8/6,1.212305576,1.728849556,0.931168831,0.816636852,0.861538462
2015/8/7,1.211767392,1.727142671,0.933766234,0.816636852,0.861538462
2015/8/10,1.211944805,1.727700009,0.936363636,0.822898032,0.863905325
2015/8/11,1.217242493,1.744522385,0.923376623,0.822898032,0.850887574
2015/8/12,1.221006474,1.756568955,0.922077922,0.831842576,0.85443787
2015/8/13,1.215858514,1.742384136,0.920779221,0.831842576,0.853254438
2015/8/14,1.218624566,1.749284754,0.919480519,0.829159213,0.849704142
2015/8/17,1.22135921,1.756385698,0.916883117,0.829159213,0.847337278
2015/8/18,1.221363768,1.75639743,0.915584416,0.82647585,0.847337278
2015/8/19,1.219668601,1.75236349,0.912987013,0.831842576,0.846153846
2015/8/20,1.220155,1.753519669,0.911688312,0.837209302,0.844970414
2015/8/21,1.22646487,1.769222656,0.903896104,0.845259392,0.839053254
2015/8/24,1.235145247,1.79674062,0.896103896,0.850626118,0.837869822
2015/8/25,1.235795902,1.798782841,0.9,0.842576029,0.840236686
2015/8/26,1.236841995,1.801911803,0.901298701,0.831842576,0.84260355
2015/8/27,1.236776041,1.801715445,0.909090909,0.830948122,0.84852071
2015/8/28,1.236762248,1.801671601,0.909090909,0.831842576,0.846153846
2015/8/31,1.238809634,1.808162416,0.91038961,0.831842576,0.844970414
2015/9/1,1.23692057,1.802170623,0.906493506,0.833631485,0.844970414
2015/9/2,1.238658748,1.807656378,0.903896104,0.831842576,0.84260355
2015/9/3,1.23891035,1.808367901,0.902597403,0.827370304,0.839053254
2015/9/4,1.238265012,1.806485513,0.894805195,0.825581395,0.833136095
2015/9/7,1.239066199,1.808815273,0.894805195,0.825581395,0.833136095
2015/9/8,1.239763841,1.810838725,0.897402597,0.830053667,0.837869822
2015/9/9,1.241853163,1.816906092,0.897402597,0.829159213,0.837869822
2015/9/10,1.244285083,1.82399531,0.901298701,0.83273703,0.84260355
2015/9/11,1.242465072,1.818259607,0.9,0.836314848,0.84260355
2015/9/14,1.242580603,1.818621528,0.901298701,0.835420394,0.843786982
2015/9/15,1.242227462,1.817461488,0.902597403,0.831842576,0.846153846
2015/9/16,1.242411813,1.818042284,0.909090909,0.837209302,0.850887574
2015/9/17,1.239381134,1.808214663,0.909090909,0.845259392,0.853254438
2015/9/18,1.238970196,1.806936707,0.903896104,0.838998211,0.849704142
2015/9/21,1.24317967,1.819769398,0.902597403,0.833631485,0.844970414
2015/9/22,1.246185552,1.828904325,0.893506494,0.828264758,0.840236686
2015/9/23,1.245882295,1.827965474,0.887012987,0.827370304,0.833136095
2015/9/24,1.24694568,1.83113415,0.892207792,0.830053667,0.835502959
2015/9/25,1.246757331,1.830586384,0.892207792,0.828264758,0.834319527
2015/9/28,1.246900685,1.83100332,0.884415584,0.822003578,0.833136095
2015/9/29,1.246757437,1.830587251,0.885714286,0.824686941,0.833136095
2015/9/30,1.246298509,1.829266076,0.893506494,0.822003578,0.837869822
2015/10/1,1.247325294,1.832316736,0.893506494,0.823792487,0.839053254
2015/10/2,1.247434703,1.832635553,0.898701299,0.830053667,0.841420118
2015/10/5,1.242994998,1.818507663,0.906493506,0.830053667,0.84852071
2015/10/6,1.238848954,1.805775787,0.911688312,0.838998211,0.84852071
2015/10/7,1.230351934,1.777860923,0.916883117,0.838998211,0.85443787
2015/10/8,1.230086535,1.776949306,0.923376623,0.841681574,0.857988166
2015/10/9,1.221763742,1.746031715,0.927272727,0.847942755,0.861538462
2015/10/12,1.221375934,1.7446247,0.925974026,0.848837209,0.861538462
2015/10/13,1.224165996,1.755316965,0.916883117,0.847942755,0.856804734
2015/10/14,1.224681941,1.757498664,0.924675325,0.855992844,0.868639053
2015/10/15,1.221650291,1.743406667,0.931168831,0.851520572,0.872189349
2015/10/16,1.220835854,1.740228474,0.928571429,0.849731664,0.868639053
2015/10/19,1.221234001,1.741815161,0.923376623,0.845259392,0.866272189
2015/10/20,1.220642261,1.739366687,0.923376623,0.847048301,0.865088757
2015/10/21,1.222538261,1.747315157,0.916883117,0.842576029,0.861538462
2015/10/22,1.222595317,1.747573602,0.922077922,0.834525939,0.866272189
2015/10/23,1.221702099,1.743717616,0.919480519,0.829159213,0.862721893
2015/10/26,1.219953731,1.737386471,0.920779221,0.830948122,0.866272189
2015/10/27,1.219791831,1.73681064,0.916883117,0.828264758,0.862721893
2015/10/28,1.217251369,1.727338803,0.914285714,0.822003578,0.857988166
2015/10/29,1.216529007,1.724870415,0.914285714,0.821109123,0.859171598
2015/10/30,1.21628236,1.724049532,0.919480519,0.823792487,0.86035503
2015/11/2,1.216692239,1.72552596,0.920779221,0.822898032,0.862721893
2015/11/3,1.216878924,1.726189466,0.925974026,0.819320215,0.867455621
2015/11/4,1.216055216,1.722839864,0.920779221,0.811270125,0.862721893
2015/11/5,1.216463784,1.724287785,0.919480519,0.81216458,0.86035503
2015/11/6,1.219513485,1.735057594,0.91038961,0.803220036,0.853254438
2015/11/9,1.217734193,1.729184204,0.907792208,0.80411449,0.850887574
2015/11/10,1.217347293,1.727792327,0.909090909,0.803220036,0.849704142
2015/11/11,1.217854157,1.729617994,0.91038961,0.80411449,0.852071006
2015/11/12,1.217798914,1.729415422,0.907792208,0.805008945,0.850887574
2015/11/13,1.217608218,1.728701402,0.903896104,0.803220036,0.846153846
2015/11/16,1.216926252,1.726060259,0.905194805,0.801431127,0.846153846
2015/11/17,1.21757568,1.728228446,0.906493506,0.798747764,0.846153846
2015/11/18,1.217349456,1.727488869,0.907792208,0.798747764,0.847337278
2015/11/19,1.219424798,1.734771318,0.914285714,0.805008945,0.85443787
2015/11/20,1.219548623,1.735229437,0.915584416,0.801431127,0.855621302
2015/11/23,1.218620134,1.731839518,0.911688312,0.797853309,0.853254438
2015/11/24,1.219870906,1.736445931,0.914285714,0.801431127,0.857988166
2015/11/25,1.221985244,1.744075012,0.912987013,0.799642218,0.86035503
2015/11/26,1.22054006,1.738944574,0.912987013,0.799642218,0.86035503
2015/11/27,1.219105598,1.734623259,0.905194805,0.795169946,0.85443787
2015/11/30,1.218777789,1.733636852,0.906493506,0.796958855,0.85443787
2015/12/1,1.220006203,1.73733618,0.907792208,0.801431127,0.856804734
2015/12/2,1.219595995,1.736099334,0.905194805,0.797853309,0.853254438
2015/12/3,1.220489888,1.739120334,0.909090909,0.81216458,0.856804734
2015/12/4,1.215169676,1.717768543,0.907792208,0.813059034,0.85443787
2015/12/7,1.216404624,1.722842887,0.9,0.805903399,0.846153846
2015/12/8,1.215981338,1.721409005,0.897402597,0.805903399,0.843786982
2015/12/9,1.213472472,1.712538718,0.897402597,0.813059034,0.843786982
2015/12/10,1.21034733,1.696782719,0.893506494,0.809481216,0.843786982
2015/12/11,1.206487461,1.678386331,0.885714286,0.809481216,0.837869822
2015/12/14,1.205903383,1.67575792,0.887012987,0.807692308,0.839053254
2015/12/15,1.207549804,1.68306703,0.892207792,0.805008945,0.844970414
2015/12/16,1.210891186,1.697237229,0.893506494,0.805903399,0.844970414
2015/12/17,1.210254399,1.694795493,0.88961039,0.798747764,0.840236686
2015/12/18,1.209388065,1.691171734,0.890909091,0.803220036,0.84260355
2015/12/21,1.209602735,1.691971371,0.892207792,0.807692308,0.844970414
2015/12/22,1.210434887,1.695159349,0.892207792,0.809481216,0.844970414
2015/12/23,1.211037645,1.697038231,0.894805195,0.808586762,0.844970414
2015/12/24,1.211782441,1.699651616,0.894805195,0.811270125,0.844970414
2015/12/25,1.211620857,1.699086274,0.894805195,0.811270125,0.844970414
2015/12/28,1.210801488,1.696534168,0.893506494,0.811270125,0.844970414
2015/12/29,1.20953104,1.691211891,0.892207792,0.810375671,0.844970414
2015/12/30,1.209556343,1.691313709,0.887012987,0.807692308,0.841420118
2015/12/31,1.210368709,1.694767243,0.892207792,0.805008945,0.84260355
2016/1/1,1.210357878,1.694732101,0.892207792,0.805008945,0.84260355
2016/1/4,1.208227397,1.689054182,0.885714286,0.80411449,0.835502959
2016/1/5,1.209319256,1.69174841,0.885714286,0.801431127,0.835502959
2016/1/6,1.210413151,1.694958238,0.879220779,0.803220036,0.828402367
2016/1/7,1.208493461,1.689262857,0.876623377,0.81216458,0.828402367
2016/1/8,1.208618756,1.68963158,0.874025974,0.809481216,0.823668639
2016/1/11,1.205898851,1.677773081,0.871428571,0.805008945,0.823668639
2016/1/12,1.206865254,1.682439535,0.87012987,0.805008945,0.822485207
2016/1/13,1.208272979,1.688886674,0.871428571,0.806797853,0.822485207
2016/1/14,1.206869097,1.683228854,0.87012987,0.803220036,0.822485207
2016/1/15,1.207080586,1.684261626,0.862337662,0.80411449,0.817751479
2016/1/18,1.209864974,1.698548448,0.862337662,0.80411449,0.817751479
2016/1/19,1.209549881,1.697263945,0.862337662,0.805008945,0.820118343
2016/1/20,1.212303577,1.717779288,0.855844156,0.805008945,0.818934911
2016/1/21,1.213339397,1.721911077,0.855844156,0.807692308,0.818934911
2016/1/22,1.21408388,1.723641469,0.866233766,0.803220036,0.824852071
2016/1/25,1.209810944,1.712012673,0.862337662,0.806797853,0.822485207
2016/1/26,1.215278059,1.725621704,0.866233766,0.810375671,0.824852071
2016/1/27,1.211083375,1.714591148,0.864935065,0.81216458,0.821301775
2016/1/28,1.211460178,1.715687103,0.871428571,0.81216458,0.823668639
2016/1/29,1.203035192,1.69632568,0.876623377,0.806797853,0.826035503
2016/2/1,1.201878895,1.693576514,0.876623377,0.81216458,0.827218935
2016/2/2,1.203509639,1.697622678,0.868831169,0.811270125,0.820118343
2016/2/3,1.206334799,1.709971993,0.877922078,0.825581395,0.828402367
2016/2/4,1.210782743,1.722091397,0.883116883,0.831842576,0.833136095
2016/2/5,1.214053055,1.735195793,0.877922078,0.830053667,0.826035503
2016/2/8,1.214494781,1.737461616,0.874025974,0.834525939,0.823668639
2016/2/9,1.217577279,1.748320617,0.874025974,0.838103757,0.826035503
2016/2/10,1.219763264,1.758651647,0.877922078,0.841681574,0.830769231
2016/2/11,1.220191898,1.7623061,0.871428571,0.850626118,0.824852071
2016/2/12,1.219414026,1.756786558,0.875324675,0.846153846,0.823668639
2016/2/15,1.218265569,1.753290104,0.875324675,0.846153846,0.823668639
2016/2/16,1.218172222,1.752933441,0.871428571,0.836314848,0.820118343
2016/2/17,1.22096628,1.763688469,0.880519481,0.838103757,0.820118343
2016/2/18,1.222566264,1.76928988,0.877922078,0.842576029,0.820118343
2016/2/19,1.222879232,1.77072133,0.877922078,0.843470483,0.820118343
2016/2/22,1.223530997,1.772558622,0.883116883,0.837209302,0.821301775
2016/2/23,1.222362758,1.768889221,0.880519481,0.839892665,0.820118343
2016/2/24,1.225395251,1.785093768,0.879220779,0.839892665,0.820118343
2016/2/25,1.226828046,1.794152503,0.880519481,0.841681574,0.820118343
2016/2/26,1.224759802,1.788666965,0.875324675,0.835420394,0.818934911
2016/2/29,1.225495736,1.791355623,0.880519481,0.837209302,0.820118343
2016/3/1,1.225348023,1.790794202,0.890909091,0.834525939,0.822485207
2016/3/2,1.224552507,1.789352399,0.893506494,0.836314848,0.823668639
2016/3/3,1.219088779,1.777957728,0.897402597,0.844364937,0.824852071
2016/3/4,1.216942315,1.772779905,0.906493506,0.847048301,0.828402367
2016/3/7,1.215245736,1.768851006,0.906493506,0.848837209,0.828402367
2016/3/8,1.216760139,1.772671527,0.9,0.847048301,0.824852071
2016/3/9,1.219071704,1.782963893,0.906493506,0.847048301,0.827218935
2016/3/10,1.220132185,1.785955027,0.906493506,0.852415027,0.827218935
2016/3/11,1.223020912,1.792831147,0.915584416,0.852415027,0.829585799
2016/3/14,1.21874512,1.783371368,0.912987013,0.847942755,0.828402367
2016/3/15,1.223433323,1.801029344,0.905194805,0.847942755,0.826035503
2016/3/16,1.223413674,1.800967341,0.915584416,0.858676208,0.829585799
2016/3/17,1.233726908,1.833109482,0.927272727,0.864042934,0.834319527
2016/3/18,1.235156895,1.836521465,0.927272727,0.860465116,0.833136095
2016/3/21,1.237849471,1.85056337,0.927272727,0.857781753,0.833136095
2016/3/22,1.237013883,1.848388107,0.928571429,0.857781753,0.834319527
2016/3/23,1.235486105,1.842796729,0.920779221,0.850626118,0.831952663
2016/3/24,1.235708378,1.843573997,0.919480519,0.848837209,0.830769231
2016/3/25,1.235425517,1.842756503,0.919480519,0.848837209,0.830769231
2016/3/28,1.235269219,1.842105999,0.922077922,0.849731664,0.831952663
2016/3/29,1.23607052,1.844122103,0.927272727,0.857781753,0.835502959
2016/3/30,1.238143258,1.849328889,0.932467532,0.859570662,0.836686391
2016/3/31,1.236427538,1.845255365,0.937662338,0.861359571,0.837869822
2016/4/1,1.236934412,1.846814977,0.937662338,0.861359571,0.836686391
2016/4/4,1.23910163,1.859361848,0.932467532,0.860465116,0.835502959
2016/4/5,1.240784751,1.864611034,0.925974026,0.862254025,0.833136095
2016/4/6,1.241228293,1.865954631,0.931168831,0.863148479,0.834319527
2016/4/7,1.240885496,1.864737945,0.924675325,0.864937388,0.833136095
2016/4/8,1.240532152,1.863665786,0.932467532,0.867620751,0.833136095
2016/4/11,1.244289581,1.879649166,0.937662338,0.872093023,0.835502959
2016/4/12,1.243423023,1.87745866,0.942857143,0.872987478,0.836686391
2016/4/13,1.240336864,1.869528227,0.94025974,0.864937388,0.836686391
2016/4/14,1.238671198,1.864735279,0.94025974,0.862254025,0.834319527
2016/4/15,1.238258376,1.8636402,0.937662338,0.864937388,0.833136095
2016/4/18,1.242440648,1.878031516,0.94025974,0.865831843,0.835502959
2016/4/19,1.247623931,1.891622327,0.948051948,0.871198569,0.839053254
2016/4/20,1.248326834,1.893442285,0.948051948,0.866726297,0.839053254
2016/4/21,1.245347414,1.885624572,0.941558442,0.866726297,0.835502959
2016/4/22,1.24605168,1.888091793,0.937662338,0.859570662,0.835502959
2016/4/25,1.245066709,1.884911075,0.936363636,0.862254025,0.834319527
2016/4/26,1.245337177,1.885788043,0.941558442,0.864042934,0.835502959
2016/4/27,1.246033301,1.88855802,0.942857143,0.864937388,0.836686391
2016/4/28,1.251683759,1.907663824,0.948051948,0.874776386,0.837869822
2016/4/29,1.255137958,1.921738695,0.951948052,0.88372093,0.839053254
2016/5/2,1.258738242,1.936136916,0.951948052,0.886404293,0.839053254
2016/5/3,1.262892244,1.952500621,0.941558442,0.881932021,0.834319527
2016/5/4,1.262366566,1.950746292,0.935064935,0.878354204,0.831952663
2016/5/5,1.263354717,1.954822326,0.936363636,0.873881932,0.830769231
2016/5/6,1.266004621,1.963794889,0.936363636,0.874776386,0.830769231
2016/5/9,1.265951931,1.963616228,0.92987013,0.867620751,0.826035503
2016/5/10,1.264872004,1.959697133,0.935064935,0.867620751,0.828402367
2016/5/11,1.263102173,1.951491563,0.938961039,0.872093023,0.828402367
2016/5/12,1.26262643,1.949588499,0.936363636,0.867620751,0.827218935
2016/5/13,1.265213356,1.960459298,0.932467532,0.864937388,0.826035503
2016/5/16,1.268197965,1.97127517,0.933766234,0.864937388,0.826035503
2016/5/17,1.264684314,1.959316175,0.935064935,0.865831843,0.826035503
2016/5/18,1.269804517,1.991586355,0.924675325,0.85509839,0.822485207
2016/5/19,1.274030569,2.009783916,0.922077922,0.854203936,0.822485207
2016/5/20,1.272797052,2.002095946,0.924675325,0.85509839,0.822485207
2016/5/23,1.272086278,1.997773596,0.922077922,0.85509839,0.821301775
2016/5/24,1.277933424,2.02904098,0.922077922,0.850626118,0.821301775
2016/5/25,1.272209351,1.998442539,0.925974026,0.850626118,0.822485207
2016/5/26,1.270853664,1.992363665,0.928571429,0.852415027,0.823668639
2016/5/27,1.270601379,1.991056143,0.924675325,0.846153846,0.822485207
2016/5/30,1.271748305,1.997369008,0.924675325,0.846153846,0.822485207
2016/5/31,1.268575222,1.979853433,0.924675325,0.847048301,0.822485207
2016/6/1,1.271632995,1.99657977,0.924675325,0.851520572,0.821301775
2016/6/2,1.271128978,1.994044754,0.925974026,0.849731664,0.820118343
2016/6/3,1.269061994,1.983386979,0.937662338,0.866726297,0.824852071
2016/6/6,1.264422515,1.949386902,0.94025974,0.866726297,0.824852071
2016/6/7,1.256336209,1.890148898,0.945454545,0.867620751,0.828402367
2016/6/8,1.253806764,1.865875311,0.951948052,0.872093023,0.830769231
2016/6/9,1.252110188,1.852673961,0.948051948,0.86940966,0.829585799
2016/6/10,1.255613136,1.878022697,0.937662338,0.864937388,0.826035503
2016/6/13,1.258611777,1.88905503,0.935064935,0.86940966,0.824852071
2016/6/14,1.257280176,1.883685818,0.932467532,0.864937388,0.824852071
2016/6/15,1.258034742,1.886918852,0.935064935,0.867620751,0.824852071
2016/6/16,1.255891346,1.873730803,0.932467532,0.866726297,0.826035503
2016/6/17,1.255924424,1.873905209,0.937662338,0.870304114,0.826035503
2016/6/20,1.256742229,1.879169032,0.944155844,0.872987478,0.828402367
2016/6/21,1.254111735,1.862264882,0.944155844,0.866726297,0.829585799
2016/6/22,1.253831971,1.860794472,0.946753247,0.86940966,0.830769231
2016/6/23,1.2482428,1.82046667,0.954545455,0.873881932,0.831952663
2016/6/24,1.279850581,1.99238728,0.932467532,0.856887299,0.826035503
2016/6/27,1.279620869,1.991010634,0.927272727,0.852415027,0.822485207
2016/6/28,1.278275225,1.984465524,0.938961039,0.854203936,0.824852071
2016/6/29,1.277411107,1.980061605,0.946753247,0.856887299,0.828402367
2016/6/30,1.278781291,1.983903225,0.951948052,0.857781753,0.830769231
2016/7/1,1.276384683,1.978407511,0.953246753,0.861359571,0.830769231
2016/7/4,1.273247828,1.972014917,0.953246753,0.861359571,0.830769231
2016/7/5,1.275590296,1.977058306,0.944155844,0.858676208,0.826035503
2016/7/6,1.282021868,2.015951448,0.944155844,0.861359571,0.827218935
2016/7/7,1.282250051,2.017190305,0.942857143,0.856887299,0.827218935
2016/7/8,1.28245674,2.018195414,0.950649351,0.857781753,0.829585799
2016/7/11,1.281923042,2.016820757,0.950649351,0.856887299,0.828402367
2016/7/12,1.278013715,2.010029603,0.955844156,0.856887299,0.829585799
2016/7/13,1.27250305,2.00022361,0.954545455,0.859570662,0.829585799
2016/7/14,1.266804691,1.989251932,0.95974026,0.860465116,0.831952663
2016/7/15,1.262629733,1.979497598,0.955844156,0.85509839,0.829585799
2016/7/18,1.265820865,1.987034877,0.958441558,0.855992844,0.829585799
2016/7/19,1.264172454,1.98217353,0.953246753,0.852415027,0.828402367
2016/7/20,1.266963168,1.994282826,0.951948052,0.850626118,0.826035503
2016/7/21,1.263123933,1.984977907,0.951948052,0.852415027,0.827218935
2016/7/22,1.266407069,1.999075318,0.951948052,0.847942755,0.826035503
2016/7/25,1.268240746,2.011937291,0.948051948,0.847048301,0.823668639
2016/7/26,1.269526154,2.019841884,0.949350649,0.847048301,0.823668639
2016/7/27,1.268220634,2.012260349,0.949350649,0.852415027,0.824852071
2016/7/28,1.26938229,2.017896413,0.949350649,0.852415027,0.824852071
2016/7/29,1.270079318,2.021084105,0.958441558,0.858676208,0.829585799
2016/8/1,1.274051608,2.036464657,0.957142857,0.856887299,0.828402367
